"id","listid","test_cue","typed_word","testRT","cue_output_order","cue_study_position","color_condition","cue_condition","presented_color","studyRT","resp","expect_test","use_help","recall_all_q","cue_prioritem","word_prioritem","cue_postitem","word_postitem","resp_study_position","resp_cond"
"19245",2,"garden","cave",4006.24199983198,1,30,"blue","process","red",1336.76999987883,"larger","No","No","Yes","process","pillow","process","liver",NA,NA
"19245",2,"garden","bran",7965.39299992949,2,30,"blue","process","red",1336.76999987883,"larger","No","No","Yes","process","pillow","process","liver",NA,NA
"19245",2,"potato","branch",7143.45899994206,1,4,"blue","process","red",1368.411999868,"smaller","No","No","Yes","process","knee","remember","child",6,"process"
"19245",2,"potato","",4832.7170000379,2,4,"blue","process","red",1368.411999868,"smaller","No","No","Yes","process","knee","remember","child",NA,NA
"19245",2,"glove","nail",5926.55899989326,1,10,"blue","process","red",1721.72899982973,"smaller","No","No","Yes","remember","waiter","remember","skull",8,"remember"
"19245",2,"glove","planet",6049.5549998841,2,10,"blue","process","red",1721.72899982973,"smaller","No","No","Yes","remember","waiter","remember","skull",NA,NA
"19243",2,"goose","chicken",6730.00600000157,1,26,"blue","remember","blue",1597.35399999813,"smaller","No","No","Yes","process","branch","remember","chicken",27,"remember"
"19243",2,"goose","shark",2962.20000000077,2,26,"blue","remember","blue",1597.35399999813,"smaller","No","No","Yes","process","branch","remember","chicken",19,"remember"
"19243",2,"goose","",2252.74199999811,3,26,"blue","remember","blue",1597.35399999813,"smaller","No","No","Yes","process","branch","remember","chicken",NA,NA
"19243",2,"cherry","child",4843.40300000308,1,20,"blue","process","red",1327.80800000153,"smaller","No","No","Yes","remember","shark","process","bridge",NA,NA
"19243",2,"cherry","sink",3057.57200000249,2,20,"blue","process","red",1327.80800000153,"smaller","No","No","Yes","remember","shark","process","bridge",NA,NA
"19243",2,"cherry","",4068.73900000472,3,20,"blue","process","red",1327.80800000153,"smaller","No","No","Yes","remember","shark","process","bridge",NA,NA
"19243",2,"buffalo","tower",3962.04999999981,1,12,"blue","process","red",1122.26999999833,"larger","No","No","Yes","remember","tank","remember","tire",14,"remember"
"19243",2,"buffalo","window",1847.43700000364,2,12,"blue","process","red",1122.26999999833,"larger","No","No","Yes","remember","tank","remember","tire",8,"remember"
"19243",2,"buffalo","",6136.7480000041,3,12,"blue","process","red",1122.26999999833,"larger","No","No","Yes","remember","tank","remember","tire",NA,NA
"19243",2,"boot","shark",2206.75700000266,1,24,"blue","process","red",841.684999998077,"smaller","No","No","Yes","process","dragon","process","branch",19,"remember"
"19243",2,"boot","needle",5754.7109999978,2,24,"blue","process","red",841.684999998077,"smaller","No","No","Yes","process","dragon","process","branch",NA,NA
"19243",2,"boot","",4000.97599999944,3,24,"blue","process","red",841.684999998077,"smaller","No","No","Yes","process","dragon","process","branch",NA,NA
"19243",2,"sheep","belt",2864.22400000016,1,4,"blue","remember","blue",2862.42300000263,"larger","No","No","Yes","remember","pillow","process","ranch",2,"remember"
"19243",2,"sheep","clown",2517.69800000207,2,4,"blue","remember","blue",2862.42300000263,"larger","No","No","Yes","remember","pillow","process","ranch",6,"remember"
"19243",2,"sheep","",6552.07600000268,3,4,"blue","remember","blue",2862.42300000263,"larger","No","No","Yes","remember","pillow","process","ranch",NA,NA
"19243",2,"tower","shark",3945.76200000371,1,14,"blue","remember","blue",1187.02799999772,"larger","No","No","Yes","remember","tire","process","sweater",19,"remember"
"19243",2,"tower","window",6103.702999998,2,14,"blue","remember","blue",1187.02799999772,"larger","No","No","Yes","remember","tire","process","sweater",8,"remember"
"19243",2,"tower","",1919.42899999849,3,14,"blue","remember","blue",1187.02799999772,"larger","No","No","Yes","remember","tire","process","sweater",NA,NA
"19243",2,"frog","shark",7523.82999999926,1,10,"blue","process","red",1597.58300000249,"larger","No","No","Yes","remember","knife","remember","tank",19,"remember"
"19243",2,"frog","tower",1076.2760000003,2,10,"blue","process","red",1597.58300000249,"larger","No","No","Yes","remember","knife","remember","tank",14,"remember"
"19243",2,"frog","",3369.04200000316,3,10,"blue","process","red",1597.58300000249,"larger","No","No","Yes","remember","knife","remember","tank",NA,NA
"19243",2,"belt","pillow",4361.53700000257,1,2,"blue","remember","blue",1694.59700000135,"larger","No","No","Yes","process","sandwich","remember","pillow",3,"remember"
"19243",2,"belt","sheep",3743.54300000495,2,2,"blue","remember","blue",1694.59700000135,"larger","No","No","Yes","process","sandwich","remember","pillow",4,"remember"
"19243",2,"belt","",3868.88500000001,3,2,"blue","remember","blue",1694.59700000135,"larger","No","No","Yes","process","sandwich","remember","pillow",NA,NA
"19243",2,"waiter","cherry",4189.77800000133,1,22,"blue","process","red",3868.90800000384,"smaller","No","No","Yes","process","bridge","process","dragon",20,"process"
"19243",2,"waiter","child",1005.07200000039,2,22,"blue","process","red",3868.90800000384,"smaller","No","No","Yes","process","bridge","process","dragon",NA,NA
"19243",2,"waiter","",6767.90000000247,3,22,"blue","process","red",3868.90800000384,"smaller","No","No","Yes","process","bridge","process","dragon",NA,NA
"19243",2,"heart","cherry",3558.2600000042,1,30,"blue","remember","blue",1414.02000000351,"smaller","No","No","Yes","process","factory","remember","lawn",20,"process"
"19243",2,"heart","needle",5396.52500000107,2,30,"blue","remember","blue",1414.02000000351,"smaller","No","No","Yes","process","factory","remember","lawn",NA,NA
"19243",2,"heart","",3002.45000000251,3,30,"blue","remember","blue",1414.02000000351,"smaller","No","No","Yes","process","factory","remember","lawn",NA,NA
"19243",2,"statue","tower",5398.86699999892,1,18,"blue","remember","blue",1393.5600000011,"larger","No","No","Yes","process","nanny","remember","shark",14,"remember"
"19243",2,"statue","cherry",3307.90200000105,2,18,"blue","remember","blue",1393.5600000011,"larger","No","No","Yes","process","nanny","remember","shark",20,"process"
"19243",2,"statue","",3252.71400000225,3,18,"blue","remember","blue",1393.5600000011,"larger","No","No","Yes","process","nanny","remember","shark",NA,NA
"19243",2,"clown","sheep",2579.50899999787,1,6,"blue","remember","blue",1430.22799999872,"larger","No","No","Yes","process","ranch","remember","underwear",4,"remember"
"19243",2,"clown","window",1875.36200000264,2,6,"blue","remember","blue",1430.22799999872,"larger","No","No","Yes","process","ranch","remember","underwear",8,"remember"
"19243",2,"clown","",7503.11099999829,3,6,"blue","remember","blue",1430.22799999872,"larger","No","No","Yes","process","ranch","remember","underwear",NA,NA
"19243",2,"window","tower",3660.6500000027,1,8,"blue","remember","blue",1138.48600000236,"larger","No","No","Yes","remember","underwear","remember","knife",14,"remember"
"19243",2,"window","sheep",5182.60499999975,2,8,"blue","remember","blue",1138.48600000236,"larger","No","No","Yes","remember","underwear","remember","knife",4,"remember"
"19243",2,"window","",3120.00799999945,3,8,"blue","remember","blue",1138.48600000236,"larger","No","No","Yes","remember","underwear","remember","knife",NA,NA
"19243",2,"towel","shark",5798.31299999868,1,16,"blue","process","red",3084.43099999765,"larger","No","No","Yes","process","sweater","process","nanny",19,"remember"
"19243",2,"towel","waiter",1168.95100000198,2,16,"blue","process","red",3084.43099999765,"larger","No","No","Yes","process","sweater","process","nanny",22,"process"
"19243",2,"towel","",4984.99400000263,3,16,"blue","process","red",3084.43099999765,"larger","No","No","Yes","process","sweater","process","nanny",NA,NA
"19243",2,"carpet","sink",4073.56499999773,1,28,"blue","process","red",1196.44100000273,"larger","No","No","Yes","remember","chicken","process","factory",NA,NA
"19243",2,"carpet","waiter",6357.14199999883,2,28,"blue","process","red",1196.44100000273,"larger","No","No","Yes","remember","chicken","process","factory",22,"process"
"19243",2,"carpet","",1534.9160000023,3,28,"blue","process","red",1196.44100000273,"larger","No","No","Yes","remember","chicken","process","factory",NA,NA
"19241",2,"pistol","",11990.6250000097,1,30,"red","process","blue",1878.65000002447,"smaller","No","No","No","remember","horse","remember","basket",NA,NA
"19241",2,"cocktail","belt",4895.83200000902,1,20,"red","process","blue",1134.1420000263,"smaller","No","No","No","remember","earth","process","spider",10,"remember"
"19241",2,"cocktail","",7079.62599998456,2,20,"red","process","blue",1134.1420000263,"smaller","No","No","No","remember","earth","process","spider",NA,NA
"19241",2,"casino","lawyer",8079.78000002331,1,28,"red","process","blue",5769.31300001987,"larger","No","No","No","remember","tank","remember","horse",13,"remember"
"19241",2,"casino","",3901.14700003399,2,28,"red","process","blue",5769.31300001987,"larger","No","No","No","remember","tank","remember","horse",NA,NA
"19241",2,"shark","lion",3156.48400000401,1,4,"red","remember","red",1386.8940000307,"larger","No","No","No","remember","shotgun","remember","lion",5,"remember"
"19241",2,"shark","",8829.43299999437,2,4,"red","remember","red",1386.8940000307,"larger","No","No","No","remember","shotgun","remember","lion",NA,NA
"19241",2,"cloud","",11992.7560000189,1,16,"red","process","blue",2630.84899999492,"larger","No","No","No","remember","circus","process","castle",NA,NA
"19241",2,"penny","spider",3785.43700000795,1,22,"red","process","blue",10692.0810000262,"larger","No","No","No","process","spider","remember","train",21,"process"
"19241",2,"penny","",8197.20099999977,2,22,"red","process","blue",10692.0810000262,"larger","No","No","No","process","spider","remember","train",NA,NA
"19241",2,"passport","lawyer",11513.7900000303,1,2,"red","process","blue",4220.9080000103,"larger","No","No","No","process","chin","remember","shotgun",13,"remember"
"19241",2,"passport","",468.483000001637,2,2,"red","process","blue",4220.9080000103,"larger","No","No","No","process","chin","remember","shotgun",NA,NA
"19241",2,"dog","train",7297.89699999744,1,26,"red","remember","red",1907.95600000164,"smaller","No","No","No","process","sheep","remember","tank",23,"remember"
"19241",2,"dog","tank",836.567000022973,2,26,"red","remember","red",1907.95600000164,"smaller","No","No","No","process","sheep","remember","tank",27,"remember"
"19241",2,"dog","",3831.33100001491,3,26,"red","remember","red",1907.95600000164,"smaller","No","No","No","process","sheep","remember","tank",NA,NA
"19241",2,"tire","jeep",3026.92300003069,1,12,"red","process","blue",5758.53500000201,"smaller","No","No","No","remember","jeep","remember","lawyer",11,"remember"
"19241",2,"tire","",8962.68100001768,2,12,"red","process","blue",5758.53500000201,"smaller","No","No","No","remember","jeep","remember","lawyer",NA,NA
"19241",2,"belt","railroad",5847.144999985,1,10,"red","remember","red",1179.50600001356,"smaller","No","No","No","remember","railroad","remember","jeep",9,"remember"
"19241",2,"belt","",6129.49400001182,2,10,"red","remember","red",1179.50600001356,"smaller","No","No","No","remember","railroad","remember","jeep",NA,NA
"19241",2,"surgeon","circus",8455.91999998339,1,24,"red","process","blue",1350.0540000149,"smaller","No","No","No","remember","train","process","sheep",15,"remember"
"19241",2,"surgeon","",3533.99900002219,2,24,"red","process","blue",1350.0540000149,"smaller","No","No","No","remember","train","process","sheep",NA,NA
"19241",2,"basement","lion",5275.26500002714,1,8,"red","remember","red",1677.86399998143,"larger","No","No","No","process","fruit","remember","railroad",5,"remember"
"19241",2,"basement","railroad",1385.23299999069,2,8,"red","remember","red",1677.86399998143,"larger","No","No","No","process","fruit","remember","railroad",9,"remember"
"19241",2,"basement","",5314.2119999961,3,8,"red","remember","red",1677.86399998143,"larger","No","No","No","process","fruit","remember","railroad",NA,NA
"19241",2,"nanny","earth",9512.871000021,1,6,"red","process","blue",2796.41599999787,"smaller","No","No","No","remember","lion","process","fruit",19,"remember"
"19241",2,"nanny","",2465.82000002638,2,6,"red","process","blue",2796.41599999787,"smaller","No","No","No","remember","lion","process","fruit",NA,NA
"19241",2,"bike","jeep",11372.3810000038,1,14,"red","process","blue",6004.18900002155,"smaller","No","No","No","remember","lawyer","remember","circus",11,"remember"
"19241",2,"bike","",601.564000030747,2,14,"red","process","blue",6004.18900002155,"smaller","No","No","No","remember","lawyer","remember","circus",NA,NA
"19241",2,"ranch","circus",8013.55000001588,1,18,"red","remember","red",5719.63099999388,"larger","No","No","No","process","castle","remember","earth",15,"remember"
"19241",2,"ranch","earth",3964.64699998149,2,18,"red","remember","red",5719.63099999388,"larger","No","No","No","process","castle","remember","earth",19,"remember"
"19240",2,"penny","",11983.316999999,1,24,"blue","remember","blue",1207.13200000639,"smaller","No","No","No","process","boot","remember","bucket",NA,NA
"19240",2,"waiter","steak",2587.3119999991,1,12,"blue","process","red",1277.83499999647,"larger","No","No","No","remember","steak","process","towel",11,"remember"
"19240",2,"waiter","",9376.62600000564,2,12,"blue","process","red",1277.83499999647,"larger","No","No","No","remember","steak","process","towel",NA,NA
"19240",2,"elevator","",11978.4409999967,1,18,"blue","remember","blue",2173.37599999615,"larger","No","No","No","remember","barrel","process","chicken",NA,NA
"19240",2,"glove","pole",4032.90599999344,1,20,"blue","remember","blue",1527.73199999973,"larger","No","No","No","process","chicken","process","pole",21,"process"
"19240",2,"glove","",7946.85699999298,2,20,"blue","remember","blue",1527.73199999973,"larger","No","No","No","process","chicken","process","pole",NA,NA
"19240",2,"ocean","world",8936.85800000676,1,14,"blue","remember","blue",1204.66600000631,"larger","No","No","No","process","towel","process","carpet",NA,NA
"19240",2,"ocean","",3047.68000000413,2,14,"blue","remember","blue",1204.66600000631,"larger","No","No","No","process","towel","process","carpet",NA,NA
"19240",2,"market","",11976.7920000029,1,26,"blue","process","red",1342.74900000251,"larger","No","No","No","remember","bucket","remember","earth",NA,NA
"19240",2,"window","coast",4174.27800000214,1,30,"blue","process","red",1120.32299999503,"smaller","No","No","No","remember","coast","remember","wolf",29,"remember"
"19240",2,"window","",7808.86399999447,2,30,"blue","process","red",1120.32299999503,"smaller","No","No","No","remember","coast","remember","wolf",NA,NA
"19240",2,"basement","world",8605.22299999662,1,6,"blue","remember","blue",2458.04899999517,"larger","No","No","No","process","burger","remember","virus",NA,NA
"19240",2,"basement","",3369.0540000028,2,6,"blue","remember","blue",2458.04899999517,"larger","No","No","No","process","burger","remember","virus",NA,NA
"19240",2,"fruit","",11983.3939999966,1,2,"blue","process","red",1321.42400000221,"smaller","No","No","No","process","barn","remember","nail",NA,NA
"19240",2,"tooth","",11992.6310000002,1,22,"blue","remember","blue",1456.94200000109,"smaller","No","No","No","process","pole","process","boot",NA,NA
"19240",2,"toast","glog",11990.6810000028,1,4,"blue","remember","blue",1337.87299999286,"larger","No","No","No","remember","nail","process","burger",NA,NA
"19240",2,"horse","dragon",7300.13600000064,1,16,"blue","remember","blue",1361.75099999353,"larger","No","No","No","process","carpet","remember","barrel",28,"process"
"19240",2,"horse","",4679.65900000464,2,16,"blue","remember","blue",1361.75099999353,"larger","No","No","No","process","carpet","remember","barrel",NA,NA
"19240",2,"dragon","coast",8031.93799999903,1,28,"blue","process","red",1620.14100000181,"smaller","No","No","No","remember","earth","remember","coast",29,"remember"
"19240",2,"dragon","world",1007.31099999382,2,28,"blue","process","red",1620.14100000181,"smaller","No","No","No","remember","earth","remember","coast",NA,NA
"19240",2,"dragon","",2936.12400000065,3,28,"blue","process","red",1620.14100000181,"smaller","No","No","No","remember","earth","remember","coast",NA,NA
"19240",2,"dice","pole",3590.63399999577,1,8,"blue","process","red",1742.91999999754,"smaller","No","No","No","remember","virus","process","pilot",21,"process"
"19240",2,"dice","",8387.37200000347,2,8,"blue","process","red",1742.91999999754,"smaller","No","No","No","remember","virus","process","pilot",NA,NA
"19240",2,"universe","dragon",7836.67700000503,1,10,"blue","process","red",938.801000004751,"larger","No","No","No","process","pilot","remember","steak",28,"process"
"19240",2,"universe","",4145.5599999947,2,10,"blue","process","red",938.801000004751,"larger","No","No","No","process","pilot","remember","steak",NA,NA
"19239",2,"nail","dragon",7774.55899991328,1,22,"red","remember","red",900.294999843114,"smaller","No","No","Yes","process","highway","remember","devil",NA,NA
"19239",2,"nail","",4200.68499986734,2,22,"red","remember","red",900.294999843114,"smaller","No","No","Yes","process","highway","remember","devil",NA,NA
"19239",2,"tooth","needle",10104.8859997756,1,24,"red","process","blue",4229.15199973597,"smaller","No","No","Yes","remember","devil","remember","soldier",NA,NA
"19239",2,"tooth","",1867.56900003005,2,24,"red","process","blue",4229.15199973597,"smaller","No","No","Yes","remember","devil","remember","soldier",NA,NA
"19239",2,"pilot","priest",4117.82000001369,1,6,"red","process","blue",2852.60399989656,"larger","No","No","Yes","remember","priest","process","couch",5,"remember"
"19239",2,"pilot","",7850.07699980529,2,6,"red","process","blue",2852.60399989656,"larger","No","No","Yes","remember","priest","process","couch",NA,NA
"19239",2,"earth","bride",7913.37100010342,1,30,"red","remember","red",1461.9689999955,"larger","No","No","Yes","process","bride","remember","bridge",29,"process"
"19239",2,"earth","",4049.98000008229,2,30,"red","remember","red",1461.9689999955,"larger","No","No","Yes","process","bride","remember","bridge",NA,NA
"19239",2,"curtain","robot",6791.18199981493,1,18,"red","remember","red",1524.32999985432,"larger","No","No","Yes","process","shotgun","remember","robot",19,"remember"
"19239",2,"curtain","",5183.83399985998,2,18,"red","remember","red",1524.32999985432,"larger","No","No","Yes","process","shotgun","remember","robot",NA,NA
"19239",2,"skull","horse",6865.56099999137,1,12,"red","process","blue",884.199999861536,"smaller","No","No","Yes","remember","horse","process","badge",11,"remember"
"19239",2,"skull","",5100.75399975188,2,12,"red","process","blue",884.199999861536,"smaller","No","No","Yes","remember","horse","process","badge",NA,NA
"19239",2,"cocktail","needle",7565.76399984502,1,28,"red","process","blue",2528.29799986281,"smaller","No","No","Yes","remember","string","process","bride",NA,NA
"19239",2,"cocktail","",4400.5780000065,2,28,"red","process","blue",2528.29799986281,"smaller","No","No","Yes","remember","string","process","bride",NA,NA
"19239",2,"heart","apple",5144.84499983792,1,20,"red","remember","red",981.262999809464,"smaller","No","No","Yes","remember","robot","process","highway",NA,NA
"19239",2,"heart","",6834.06599983247,2,20,"red","remember","red",981.262999809464,"smaller","No","No","Yes","remember","robot","process","highway",NA,NA
"19239",2,"brain","",11982.4369999063,1,8,"red","process","blue",1297.52099989809,"smaller","No","No","Yes","process","couch","remember","rabbit",NA,NA
"19239",2,"guitar","child",6205.17499990447,1,4,"red","remember","red",2061.04299979005,"larger","No","No","Yes","remember","child","remember","priest",3,"remember"
"19239",2,"guitar","",5766.45199985954,2,4,"red","remember","red",2061.04299979005,"larger","No","No","Yes","remember","child","remember","priest",NA,NA
"19239",2,"train","tower",4000.36399987258,1,14,"red","process","blue",1864.96699971857,"larger","No","No","Yes","process","badge","process","basket",16,"process"
"19239",2,"train","pilot",7485.66299972893,2,14,"red","process","blue",1864.96699971857,"larger","No","No","Yes","process","badge","process","basket",6,"process"
"19239",2,"train","",451.070999780553,3,14,"red","process","blue",1864.96699971857,"larger","No","No","Yes","process","badge","process","basket",NA,NA
"19239",2,"elevator","virus",3865.22900009458,1,2,"red","remember","red",1853.37699974026,"larger","No","No","Yes","remember","virus","remember","child",1,"remember"
"19239",2,"elevator","priest",3837.79200012423,2,2,"red","remember","red",1853.37699974026,"larger","No","No","Yes","remember","virus","remember","child",5,"remember"
"19239",2,"elevator","",4250.61699983757,3,2,"red","remember","red",1853.37699974026,"larger","No","No","Yes","remember","virus","remember","child",NA,NA
"19239",2,"whistle","apple",4120.03599976364,1,26,"red","process","blue",1208.69900010608,"smaller","No","No","Yes","remember","soldier","remember","string",NA,NA
"19239",2,"whistle","",7833.71000004013,2,26,"red","process","blue",1208.69900010608,"smaller","No","No","Yes","remember","soldier","remember","string",NA,NA
"19239",2,"cherry","",11982.9179998154,1,10,"red","process","blue",1336.10099979991,"smaller","No","No","Yes","remember","rabbit","remember","horse",NA,NA
"19239",2,"tower","train",6231.18200007395,1,16,"red","process","blue",3469.09999984363,"larger","No","No","Yes","process","basket","process","shotgun",14,"process"
"19239",2,"tower","fort",3426.93399987265,2,16,"red","process","blue",3469.09999984363,"larger","No","No","Yes","process","basket","process","shotgun",NA,NA
"19239",2,"tower","",2300.89800001367,3,16,"red","process","blue",3469.09999984363,"larger","No","No","Yes","process","basket","process","shotgun",NA,NA
"19237",2,"circus","desert",11977.1309999709,1,16,"red","process","blue",1240.88100001216,"larger","No","No","Yes","process","robin","process","wallet",NA,NA
"19237",2,"forest","devilad",11977.0310000279,1,26,"red","remember","red",1312.3579999163,"larger","No","No","Yes","process","devil","process","airplane",NA,NA
"19237",2,"train","deviland forest",10989.744999896,1,12,"red","remember","red",2206.29499999993,"smaller","No","No","Yes","process","school","remember","barn",NA,NA
"19237",2,"train","",966.889999949839,2,12,"red","remember","red",2206.29499999993,"smaller","No","No","Yes","process","school","remember","barn",NA,NA
"19237",2,"cave","ringand pen",8678.17000006605,1,28,"red","remember","red",2158.41699995764,"larger","No","No","Yes","process","airplane","process","carpet",NA,NA
"19237",2,"cave","",3282.02700002934,2,28,"red","remember","red",2158.41699995764,"larger","No","No","Yes","process","airplane","process","carpet",NA,NA
"19237",2,"phone","camera",10637.379999937,1,4,"red","remember","red",3226.54499996593,"smaller","No","No","Yes","remember","bread","process","camera",5,"process"
"19237",2,"phone","",1333.33600005903,2,4,"red","remember","red",3226.54499996593,"smaller","No","No","Yes","remember","bread","process","camera",NA,NA
"19237",2,"buffalo","caveand ",11977.4719999749,1,10,"red","remember","red",1506.74599991762,"larger","No","No","Yes","process","bush","process","school",NA,NA
"19237",2,"basket","none",10357.7170000686,1,14,"red","process","blue",1510.99700009264,"smaller","No","No","Yes","remember","barn","process","robin",NA,NA
"19237",2,"basket","",1616.28099991241,2,14,"red","process","blue",1510.99700009264,"smaller","No","No","Yes","remember","barn","process","robin",NA,NA
"19237",2,"pilot","deviland b",11977.2309999443,1,24,"red","remember","red",4254.96699994779,"larger","No","No","Yes","remember","belt","process","devil",NA,NA
"19237",2,"guitar","cave",9192.30899995007,1,30,"red","process","blue",1565.28400003735,"smaller","No","No","Yes","process","carpet","remember","coast",28,"remember"
"19237",2,"guitar","",2782.47799990419,2,30,"red","process","blue",1565.28400003735,"smaller","No","No","Yes","process","carpet","remember","coast",NA,NA
"19237",2,"empire","forest",7005.62199993082,1,6,"red","process","blue",1452.85300000908,"larger","No","No","Yes","process","camera","remember","passport",26,"remember"
"19237",2,"empire","b",4965.19699991588,2,6,"red","process","blue",1452.85300000908,"larger","No","No","Yes","process","camera","remember","passport",NA,NA
"19237",2,"mouse","passport",10682.4279999437,1,8,"red","remember","red",2316.73999990639,"larger","No","No","Yes","remember","passport","process","bush",7,"remember"
"19237",2,"mouse","",1283.86999991769,2,8,"red","remember","red",2316.73999990639,"larger","No","No","Yes","remember","passport","process","bush",NA,NA
"19237",2,"bride","divil",4468.34099993482,1,2,"red","process","blue",6033.81599995506,"larger","No","No","Yes","remember","waiter","remember","bread",NA,NA
"19237",2,"bride","devil",3884.49200006598,2,2,"red","process","blue",6033.81599995506,"larger","No","No","Yes","remember","waiter","remember","bread",25,"process"
"19237",2,"bride","",3598.55000008177,3,2,"red","process","blue",6033.81599995506,"larger","No","No","Yes","remember","waiter","remember","bread",NA,NA
"19237",2,"frog","passport",11822.1679998823,1,22,"red","remember","red",1104.09799990826,"smaller","No","No","Yes","process","monkey","remember","belt",7,"remember"
"19237",2,"frog","",150.372999872081,2,22,"red","remember","red",1104.09799990826,"smaller","No","No","Yes","process","monkey","remember","belt",NA,NA
"19237",2,"flower","garden",5691.17699989653,1,18,"red","remember","red",1424.59499991487,"smaller","No","No","Yes","process","wallet","remember","dessert",NA,NA
"19237",2,"flower","as",6280.55399999279,2,18,"red","remember","red",1424.59499991487,"smaller","No","No","Yes","process","wallet","remember","dessert",NA,NA
"19237",2,"opera","flowerand garden",11698.6039998927,1,20,"red","process","blue",1523.10699992196,"smaller","No","No","Yes","remember","dessert","process","monkey",NA,NA
"19237",2,"opera","",266.986999945715,2,20,"red","process","blue",1523.10699992196,"smaller","No","No","Yes","remember","dessert","process","monkey",NA,NA
"19236",2,"tunnel","barn",6762.44199998339,1,14,"red","process","blue",1060.40000000806,"larger","No","No","Yes","remember","whistle","remember","barn",15,"remember"
"19236",2,"tunnel","",5189.06099999789,2,14,"red","process","blue",1060.40000000806,"larger","No","No","Yes","remember","whistle","remember","barn",NA,NA
"19236",2,"rabbit","",11978.9409999959,1,20,"red","process","blue",836.187999981339,"smaller","No","No","Yes","process","circus","process","empire",NA,NA
"19236",2,"boot","",11978.9980000033,1,30,"red","process","blue",4950.45999998471,"smaller","No","No","Yes","process","lawn","process","train",NA,NA
"19236",2,"pearl","fort",8594.38399999484,1,4,"red","remember","red",2563.54799999879,"smaller","No","No","Yes","remember","ranch","remember","chair",8,"process"
"19236",2,"pearl","",3370.45200000075,2,4,"red","remember","red",2563.54799999879,"smaller","No","No","Yes","remember","ranch","remember","chair",NA,NA
"19236",2,"priest","chicken",5645.3820000065,1,6,"red","remember","red",1426.07599999453,"larger","No","No","Yes","remember","chair","process","chicken",7,"process"
"19236",2,"priest","chair",1053.78899998032,2,6,"red","remember","red",1426.07599999453,"larger","No","No","Yes","remember","chair","process","chicken",5,"remember"
"19236",2,"priest","",5238.94800000789,3,6,"red","remember","red",1426.07599999453,"larger","No","No","Yes","remember","chair","process","chicken",NA,NA
"19236",2,"skull","cherry",5207.31100000371,1,26,"red","process","blue",1061.79899998056,"larger","No","No","Yes","remember","cherry","remember","planet",25,"remember"
"19236",2,"skull","",6757.0180000019,2,26,"red","process","blue",1061.79899998056,"larger","No","No","Yes","remember","cherry","remember","planet",NA,NA
"19236",2,"dice","globe",9863.51899998111,1,24,"red","process","blue",2006.58499999333,"smaller","No","No","Yes","remember","fruit","remember","cherry",NA,NA
"19236",2,"dice","",2102.35500000161,2,24,"red","process","blue",2006.58499999333,"smaller","No","No","Yes","remember","fruit","remember","cherry",NA,NA
"19236",2,"casino","cherry",7282.91099998215,1,22,"red","remember","red",1017.33900000318,"smaller","No","No","Yes","process","empire","remember","fruit",25,"remember"
"19236",2,"casino","fruit",903.450000004843,2,22,"red","remember","red",1017.33900000318,"smaller","No","No","Yes","process","empire","remember","fruit",23,"remember"
"19236",2,"casino","",3754.78299998702,3,22,"red","remember","red",1017.33900000318,"smaller","No","No","Yes","process","empire","remember","fruit",NA,NA
"19236",2,"nest","fort",3822.95600000187,1,10,"red","process","blue",1001.54799998528,"larger","No","No","Yes","process","tower","remember","butler",8,"process"
"19236",2,"nest","tower",1359.90699999931,2,10,"red","process","blue",1001.54799998528,"larger","No","No","Yes","process","tower","remember","butler",9,"process"
"19236",2,"nest","",6756.92199999874,3,10,"red","process","blue",1001.54799998528,"larger","No","No","Yes","process","tower","remember","butler",NA,NA
"19236",2,"glove","dice",6084.89999998035,1,12,"red","remember","red",1614.86299999035,"larger","No","No","Yes","remember","butler","remember","whistle",24,"process"
"19236",2,"glove","",5872.9700000009,2,12,"red","remember","red",1614.86299999035,"larger","No","No","Yes","remember","butler","remember","whistle",NA,NA
"19236",2,"fort","tower",2214.51899998565,1,8,"red","process","blue",1075.65599998133,"larger","No","No","Yes","process","chicken","process","tower",9,"process"
"19236",2,"fort","pearl",7174.58000000764,2,8,"red","process","blue",1075.65599998133,"larger","No","No","Yes","process","chicken","process","tower",4,"remember"
"19236",2,"fort","",2552.9729999823,3,8,"red","process","blue",1075.65599998133,"larger","No","No","Yes","process","chicken","process","tower",NA,NA
"19236",2,"pole","planet",2904.51199999673,1,28,"red","remember","red",875.155999988667,"smaller","No","No","Yes","remember","planet","process","lawn",27,"remember"
"19236",2,"pole","",9059.33699999505,2,28,"red","remember","red",875.155999988667,"smaller","No","No","Yes","remember","planet","process","lawn",NA,NA
"19236",2,"jungle","casino",4027.09800000163,1,18,"red","process","blue",1245.48000000138,"larger","No","No","Yes","remember","bike","process","circus",22,"remember"
"19236",2,"jungle","",7924.91400000267,2,18,"red","process","blue",1245.48000000138,"larger","No","No","Yes","remember","bike","process","circus",NA,NA
"19236",2,"liver","",11978.931999997,1,16,"red","remember","red",1717.05200000503,"smaller","No","No","Yes","remember","barn","remember","bike",NA,NA
"19236",2,"apple","",11978.9699999802,1,2,"red","process","blue",3726.23199999623,"larger","No","No","Yes","process","wallet","remember","ranch",NA,NA
"19233",2,"wallet","",11985.8329999935,1,20,"blue","remember","blue",1770.92499999586,"larger","No","Yes","Yes","process","wolf","remember","planet",NA,NA
