"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19233",1,26,"blue","process","red","potato",3992.68199999374,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-0.5,"process1",130,"0.07",1408.5515000009,"0","0.19","0.19","0","0",0
"19233",1,27,"blue","process","red","tiger",21759.0179999995,"larger","No","Yes","Yes",NA,NA,0,"process","process",-1.5,"process2",160,"0.93",1491.39200000139,"2","0.07","0.07","0","0",2
"19233",1,28,"blue","process","red","tire",14777.8049999957,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-2.5,"process3",161,"0.89",1602.24350000083,"2","0.93","0.93","2","2",0
"19233",1,29,"blue","remember","blue","bowl",11811.1859999961,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-2.5,"process3",18,"0.17",1661.06599995529,"0","0.89","0.89","2","2",-2
"19233",1,30,"blue","process","red","tent",21671.2919999997,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0.17","0.17","0","0",2
"19233",2,1,"blue","process","red","nurse",8301.15799999482,"larger","No","Yes","Yes",7,10113.1379999971,1,NA,NA,NA,NA,111,"0.97",1646.04599998507,"2",NA,NA,"2","2",0
"19233",2,2,"blue","remember","blue","lawn",2422.97799999593,"larger","No","Yes","Yes",23,11986.8239999965,1,"process","process",-0.5,"process1",96,"0.94",1619.34799998967,"2","0.97","0.97","2","2",0
"19233",2,3,"blue","remember","blue","pole",2796.85399999807,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",129,"0.73",1993.16800000006,"1","0.94","0.94","2","2",-1
"19233",2,4,"blue","process","red","lamp",1670.00899999903,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",1.5,"remember2",95,"0.61",1847.54699999926,"1","0.73","0.73","1","1",0
"19233",2,5,"blue","remember","blue","bush",2526.90599999938,"smaller","No","Yes","Yes",18,4851.38799999934,1,"process","process",-0.5,"process1",28,"0.87",1690.481999999,"2","0.61","0.61","1","1",1
"19233",2,6,"blue","process","red","sink",1462.16800000041,"larger","No","Yes","Yes",26,5298.33299999987,1,"remember","remember",0.5,"remember1",145,"0.88",1538.00000000006,"2","0.87","0.87","2","2",0
"19233",2,7,"blue","process","red","dessert",1980.21999999695,"larger","No","Yes","Yes",NA,NA,0,"process","process",-0.5,"process1",58,"0.37",1793.48500003087,"1","0.88","0.88","2","2",-1
"19233",2,8,"blue","remember","blue","jeep",6233.77299999457,"larger","No","Yes","Yes",NA,NA,0,"process","process",-1.5,"process2",90,"0.96",1463.88000003004,"2","0.37","0.37","1","1",1
"19233",2,9,"blue","process","red","goose",6529.91399999487,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",80,"0.86",1662.9050000087,"2","0.96","0.96","2","2",0
"19233",2,10,"blue","process","red","earth",1382.60599999863,"larger","No","Yes","Yes",13,6464.94699999457,1,"process","process",-0.5,"process1",66,"0.99",1395.65499998163,"2","0.86","0.86","2","2",0
"19233",2,11,"blue","process","red","heart",2986.6159999941,"larger","No","Yes","Yes",NA,NA,0,"process","process",-1.5,"process2",84,"0.09",1609.63049996248,"0","0.99","0.99","2","2",-2
"19233",2,12,"blue","remember","blue","ranch",2418.83299999731,"larger","No","Yes","Yes",NA,NA,0,"process","process",-2.5,"process3",136,"0.88",1406.66499988583,"2","0.09","0.09","0","0",2
"19233",2,13,"blue","process","red","string",4006.54899999837,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",153,"0.04",1542.09399999969,"0","0.88","0.88","2","2",-2
"19233",2,14,"blue","remember","blue","devil",2044.92399999534,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-0.5,"process1",59,"0.89",1617.07800001028,"2","0.04","0.04","0","0",2
"19233",2,15,"blue","remember","blue","curtain",2445.90899999766,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",56,"0.91",1399.05999995722,"2","0.89","0.89","2","2",0
"19233",2,16,"blue","remember","blue","pill",1736.79099999613,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",1.5,"remember2",122,"0.01",1359.50899976649,"0","0.91","0.91","2","2",-2
"19233",2,17,"blue","remember","blue","steak",2946.2489999946,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",2.5,"remember3",152,"0.06",1581.15450007926,"0","0.01","0.01","0","0",0
"19233",2,18,"blue","process","red","chair",2792.39999999676,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",2.5,"remember3",37,"0.96",1689.08199999877,"2","0.06","0.06","0","0",2
"19233",2,19,"blue","process","red","wolf",8515.43199999491,"larger","No","Yes","Yes",NA,NA,0,"process","process",-0.5,"process1",178,"0.97",1540.21100003508,"2","0.96","0.96","2","2",0
"19233",2,20,"blue","remember","blue","wallet",1770.92499999586,"larger","No","Yes","Yes",NA,NA,0,"process","process",-1.5,"process2",174,"0.06",1343.66400009574,"0","0.97","0.97","2","2",-2
"19233",2,21,"blue","remember","blue","planet",7801.79900000023,"larger","No","Yes","Yes",2,5907.12999999872,1,"remember","remember",0.5,"remember1",128,"0.99",1395.82000000002,"2","0.06","0.06","0","0",2
"19233",2,22,"blue","process","red","dentist",5215.31999999809,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",1.5,"remember2",57,"0.97",1460,"2","0.99","0.99","2","2",0
"19233",2,23,"blue","remember","blue","branch",3717.23999999987,"larger","No","Yes","Yes",11,4346.26199999813,1,"process","process",-0.5,"process1",20,"0.54",2299.08099987504,"1","0.97","0.97","2","2",-1
"19233",2,24,"blue","process","red","market",2009.46599999326,"larger","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",102,"0.94",1544.57949999976,"2","0.54","0.54","1","1",1
"19233",2,25,"blue","remember","blue","dragon",4210.10499999824,"smaller","No","Yes","Yes",9,6611.1029999936,1,"process","process",-0.5,"process1",64,"0.93",1498.52500010284,"2","0.94","0.94","2","2",0
"19233",2,26,"blue","process","red","virus",2823.77999999421,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",172,"0.13",1522.9034999996,"0","0.93","0.93","2","2",-2
"19233",2,27,"blue","process","red","taxi",4716.68499999808,"smaller","No","Yes","Yes",24,4195.99799999618,1,"process","process",-0.5,"process1",158,"0.97",1475.3650000044,"2","0.13","0.13","0","0",2
"19233",2,28,"blue","process","red","bridge",3400.10999999696,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-1.5,"process2",24,"0.96",1463.52099999218,"2","0.97","0.97","2","2",0
"19233",2,29,"blue","remember","blue","newspaper",1516.6469999979,"smaller","No","Yes","Yes",NA,NA,0,"process","process",-2.5,"process3",110,"0.62",1783.90599998104,"1","0.96","0.96","2","2",-1
"19233",2,30,"blue","remember","blue","casino",1439.54599999427,"smaller","No","Yes","Yes",NA,NA,0,"remember","remember",0.5,"remember1",34,"0.99",1465.81299993953,"2","0.62","0.62","1","1",1
"19236",1,1,"red","process","blue","train",8938.635000006,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,166,"0.98",1457.17700002907,"2",NA,NA,"2","2",0
"19236",1,2,"red","remember","red","costume",3386.17499998637,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",53,"0.88",1863.09999999851,"2","0.98","0.98","2","2",0
"19236",1,3,"red","process","blue","highway",7154.21999998769,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",85,"0.98",1476.07400011027,"2","0.88","0.88","2","2",0
"19236",1,4,"red","remember","red","library",4023.44099999394,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",99,"0.99",1293.25799999398,"2","0.98","0.98","2","2",0
"19236",1,5,"red","remember","red","bone",5935.54499999317,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",16,"0.27",1787.56600000022,"1","0.99","0.99","2","2",-1
"19236",1,6,"red","process","blue","waiter",2552.88299998612,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",173,"0.94",1411.74150000044,"2","0.27","0.27","1","1",1
"19236",1,7,"red","remember","red","nurse",4481.4579999909,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",111,"0.97",1646.04599998507,"2","0.94","0.94","2","2",0
"19236",1,8,"red","remember","red","bride",4316.32599999278,"larger","No","No","Yes",2,4090.73700000148,1,"remember","remember",0.5,"remember1",23,"0.95",1593.96600015089,"2","0.97","0.97","2","2",0
"19236",1,9,"red","process","blue","brick",3149.98099999147,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",22,"0.07",1621.62900002615,"0","0.95","0.95","2","2",-2
"19236",1,10,"red","process","blue","soda",1939.99499999732,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",147,"0.1",1583.08849999862,"0","0.07","0.07","0","0",0
"19236",1,11,"red","process","blue","towel",1514.80299999285,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",164,"0.74",1771.73999999999,"1","0.1","0.1","0","0",1
"19236",1,12,"red","remember","red","goat",4996.33099999314,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",79,"0.93",1482.73999999999,"2","0.74","0.74","1","1",1
"19236",1,13,"red","remember","red","purse",6950.1249999826,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",133,"0.14",1783.37199999322,"0","0.93","0.93","2","2",-2
"19236",1,14,"red","process","blue","dessert",5695.03099998494,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",58,"0.37",1793.48500003087,"1","0.14","0.14","0","0",1
"19236",1,15,"red","remember","red","cigar",3850.81000000174,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",43,"0.07",1341.09999999951,"0","0.37","0.37","1","1",-1
"19236",1,16,"red","process","blue","flower",8098.38599998836,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",72,"0.09",1367.54599995434,"0","0.07","0.07","0","0",0
"19236",1,17,"red","process","blue","badge",2423.13799998892,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",4,"0.05",1614.68500001932,"0","0.09","0.09","0","0",0
"19236",1,18,"red","remember","red","bread",1063.79599998193,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",21,"0.28",1634.0530000013,"1","0.05","0.05","0","0",1
"19236",1,19,"red","process","blue","phone",7590.61499999469,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",120,"0.11",1830.3539999998,"0","0.28","0.28","1","1",-1
"19236",1,20,"red","remember","red","steak",1452.73900000355,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",152,"0.06",1581.15450007926,"0","0.11","0.11","0","0",0
"19236",1,21,"red","process","blue","chin",1803.87400000455,"smaller","No","No","Yes",4,2373.6679999819,1,"remember","remember",0.5,"remember1",41,"0.05",1418.42650003088,"0","0.06","0.06","0","0",0
"19236",1,22,"red","remember","red","stairs",1860.57399999711,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",150,"0.9",1455.46999999997,"2","0.05","0.05","0","0",2
"19236",1,23,"red","remember","red","passport",4485.75500000431,"smaller","No","No","Yes",3,1760.55199998815,1,"remember","remember",0.5,"remember1",116,"0.09",1438.31699995766,"0","0.9","0.9","2","2",-2
"19236",1,24,"red","remember","red","earth",1974.67099998001,"larger","No","No","Yes",1,3545.67099998542,1,"remember","remember",1.5,"remember2",66,"0.99",1395.65499998163,"2","0.09","0.09","0","0",2
"19236",1,25,"red","process","blue","island",1125.56599998847,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",89,"0.98",1285.19300001743,"2","0.99","0.99","2","2",0
"19236",1,26,"red","remember","red","curtain",2058.62399999879,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",56,"0.91",1399.05999995722,"2","0.98","0.98","2","2",0
"19236",1,27,"red","process","blue","elevator",1780.37300000433,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",68,"0.99",1494.99999999994,"2","0.91","0.91","2","2",0
"19236",1,28,"red","remember","red","bedroom",2202.88799997926,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",11,"0.98",1545.38050000663,"2","0.99","0.99","2","2",0
"19236",1,29,"red","process","blue","corn",3841.80599998712,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",52,"0.04",1658.43100017403,"0","0.98","0.98","2","2",-2
"19236",1,30,"red","process","blue","bucket",1299.47799999156,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",25,"0.7",1703.95299999288,"1","0.04","0.04","0","0",1
"19236",2,1,"red","process","blue","wallet",1639.09799998859,"smaller","No","No","Yes",NA,NA,0,NA,NA,NA,NA,174,"0.06",1343.66400009574,"0",NA,NA,"1","1",-1
"19236",2,2,"red","process","blue","apple",3726.23199999623,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",2,"0.05",1478.68200000431,"0","0.06","0.06","0","0",0
"19236",2,3,"red","remember","red","ranch",1268.67999999912,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",136,"0.88",1406.66499988583,"2","0.05","0.05","0","0",2
"19236",2,4,"red","remember","red","pearl",2563.54799999879,"smaller","No","No","Yes",23,7174.58000000764,1,"remember","remember",0.5,"remember1",118,"0.04",1411.49400002824,"0","0.88","0.88","2","2",-2
"19236",2,5,"red","remember","red","chair",2453.79999998806,"larger","No","No","Yes",8,1053.78899998032,1,"remember","remember",1.5,"remember2",37,"0.96",1689.08199999877,"2","0.04","0.04","0","0",2
"19236",2,6,"red","remember","red","priest",1426.07599999453,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",131,"0.91",1340.24100000004,"2","0.96","0.96","2","2",0
"19236",2,7,"red","process","blue","chicken",3581.84099999163,"smaller","No","No","Yes",7,5645.3820000065,1,"remember","remember",2.5,"remember3",39,"0.71",1902.48100000221,"1","0.91","0.91","2","2",-1
"19236",2,8,"red","process","blue","fort",1075.65599998133,"larger","No","No","Yes",5,8594.38399999484,1,"process","process",-0.5,"process1",74,"0.93",1491.44799999881,"2","0.71","0.71","1","1",1
"19236",2,9,"red","process","blue","tower",6472.16499998432,"smaller","No","No","Yes",18,1359.90699999931,1,"process","process",-1.5,"process2",165,"0.96",1340.16099998227,"2","0.93","0.93","2","2",0
"19236",2,10,"red","process","blue","nest",1001.54799998528,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",109,"0.18",1953.1384999984,"0","0.96","0.96","2","2",-2
"19236",2,11,"red","remember","red","butler",2985.22099999199,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",29,"0.93",1655.49150000263,"2","0.18","0.18","0","0",2
"19236",2,12,"red","remember","red","glove",1614.86299999035,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",78,"0.05",1872.6590000171,"0","0.93","0.93","2","2",-2
"19236",2,13,"red","remember","red","whistle",1286.43099999113,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",176,"0.03",1441.00849999982,"0","0.05","0.05","0","0",0
"19236",2,14,"red","process","blue","tunnel",1060.40000000806,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",167,"0.91",1495.80600011745,"2","0.03","0.03","0","0",2
"19236",2,15,"red","remember","red","barn",3703.296999985,"smaller","No","No","Yes",1,6762.44199998339,1,"process","process",-0.5,"process1",6,"0.97",1345.87250000202,"2","0.91","0.91","2","2",0
"19236",2,16,"red","remember","red","liver",1717.05200000503,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",101,"0.21",2143.48499999885,"1","0.97","0.97","2","2",-1
"19236",2,17,"red","remember","red","bike",1480.42800000112,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",14,"0.9",1298.86499999955,"2","0.21","0.21","1","1",1
"19236",2,18,"red","process","blue","jungle",1245.48000000138,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",92,"0.96",1400.17550000636,"2","0.9","0.9","2","2",0
"19236",2,19,"red","process","blue","circus",1976.73100000434,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",44,"0.96",1324.48199996236,"2","0.96","0.96","2","2",0
"19236",2,20,"red","process","blue","rabbit",836.187999981339,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",134,"0.4",1743.23900000006,"1","0.96","0.96","2","2",-1
"19236",2,21,"red","process","blue","empire",954.225999980234,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",69,"0.95",1570.91800000297,"2","0.4","0.4","1","1",1
"19236",2,22,"red","remember","red","casino",1017.33900000318,"smaller","No","No","Yes",27,4027.09800000163,1,"process","process",-2.5,"process3",34,"0.99",1465.81299993953,"2","0.95","0.95","2","2",0
"19236",2,23,"red","remember","red","fruit",1525.04699999781,"smaller","No","No","Yes",15,903.450000004843,1,"remember","remember",0.5,"remember1",76,"0.08",1500.67200000077,"0","0.99","0.99","2","2",-2
"19236",2,24,"red","process","blue","dice",2006.58499999333,"smaller","No","No","Yes",20,6084.89999998035,1,"remember","remember",1.5,"remember2",61,"0.01",1301.50900000005,"0","0.08","0.08","0","0",0
"19236",2,25,"red","remember","red","cherry",7070.42799999856,"smaller","No","No","Yes",10,5207.31100000371,1,"process","process",-0.5,"process1",38,"0.03",1450.30199993681,"0","0.01","0.01","0","0",0
"19236",2,26,"red","process","blue","skull",1061.79899998056,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",146,"0.25",1850.57149996498,"1","0.03","0.03","0","0",1
"19236",2,27,"red","remember","red","planet",1413.70799999766,"larger","No","No","Yes",25,2904.51199999673,1,"process","process",-0.5,"process1",128,"0.99",1395.82000000002,"2","0.25","0.25","1","1",1
"19236",2,28,"red","remember","red","pole",875.155999988667,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",129,"0.73",1993.16800000006,"1","0.99","0.99","2","2",-1
"19236",2,29,"red","process","blue","lawn",920.252999984659,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",96,"0.94",1619.34799998967,"2","0.73","0.73","1","1",1
"19236",2,30,"red","process","blue","boot",4950.45999998471,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",17,"0.33",2505.75500000024,"1","0.94","0.94","2","2",-1
