"id","age","listid","color_condition","stimulus_condition","response","duration","expect_test","use_help","recall_all_q","recog_pos","tested_word","test_trial_type","trial_condition"
90,"old",2,"red","words","6",1538.26099990471,"No","No","No",91,"shotgun","old","remember"
90,"old",2,"red","words","6",1248.6100000476,"No","No","No",92,"cave","old","remember"
90,"old",2,"red","words","6",1180.24899985688,"No","No","No",93,"monkey","old","remember"
90,"old",2,"red","words","4",2072.35899995221,"No","No","No",94,"cherry","old","remember"
90,"old",2,"red","words","5",2097.47299995227,"No","No","No",95,"tunnel","new",NA
90,"old",2,"red","words","6",1271.69000004767,"No","No","No",96,"burger","old","remember"
90,"old",2,"red","words","5",1587.67099995236,"No","No","No",97,"nest","new",NA
90,"old",2,"red","words","5",1514.01999995229,"No","No","No",98,"belt","new",NA
90,"old",2,"red","words","6",1467.54599995236,"No","No","No",99,"crown","old","process"
90,"old",2,"red","words","4",2107.37000004761,"No","No","No",100,"sweater","old","process"
90,"old",2,"red","words","2",1229.17599995225,"No","No","No",101,"soda","new",NA
90,"old",2,"red","words","3",2027.03099990473,"No","No","No",102,"dog","new",NA
90,"old",2,"red","words","5",1694.21999990474,"No","No","No",103,"earth","old","process"
90,"old",2,"red","words","6",2004.22799995239,"No","No","No",104,"valley","old","process"
90,"old",2,"red","words","4",2240.8450000477,"No","No","No",105,"lemon","new",NA
90,"old",2,"red","words","5",1496.73999995226,"No","No","No",106,"cocktail","new",NA
90,"old",2,"red","words","6",1733.15800004778,"No","No","No",107,"eagle","old","process"
90,"old",2,"red","words","6",1297.51299995231,"No","No","No",108,"wallet","old","remember"
90,"old",2,"red","words","5",1728.47099990468,"No","No","No",109,"statue","new",NA
90,"old",2,"red","words","4",2074.71199985687,"No","No","No",110,"tent","new",NA
90,"old",2,"red","words","6",2092.05200004764,"No","No","No",111,"needle","old","remember"
90,"old",2,"red","words","3",2384.45199995232,"No","No","No",112,"satellite","new",NA
90,"old",2,"red","words","5",1830.32299990463,"No","No","No",113,"house","new",NA
90,"old",2,"red","words","3",2060.37700004759,"No","No","No",114,"string","new",NA
90,"old",2,"red","words","4",1604.18300004769,"No","No","No",115,"flower","new",NA
90,"old",2,"red","words","2",2120.42699995241,"No","No","No",116,"tire","new",NA
90,"old",2,"red","words","6",1653.86899990472,"No","No","No",117,"robot","old","process"
90,"old",2,"red","words","5",1657.70699999994,"No","No","No",118,"jewelry","new",NA
90,"old",2,"red","words","4",1766.98599990457,"No","No","No",119,"garden","new",NA
90,"old",2,"red","words","4",2285.97600004775,"No","No","No",120,"concert","new",NA
91,"old",2,"red","words","6",3276.28799999994,"No","No","Yes",1,"badge","old","remember"
91,"old",2,"red","words","6",1587.18099999998,"No","No","Yes",2,"diamond","old","process"
91,"old",2,"red","words","6",1572.54200000002,"No","No","Yes",3,"taxi","old","process"
91,"old",2,"red","words","6",1739.52499985695,"No","No","Yes",4,"robin","old","process"
91,"old",2,"red","words","2",5680.13299990469,"No","No","Yes",5,"purse","old","process"
91,"old",2,"red","words","2",2929.23899995233,"No","No","Yes",6,"palace","old","remember"
91,"old",2,"red","words","1",1899.16999985697,"No","No","Yes",7,"sink","new",NA
91,"old",2,"red","words","1",1285.51199999999,"No","No","Yes",8,"bride","new",NA
91,"old",2,"red","words","1",1747.32199985697,"No","No","Yes",9,"corn","new",NA
91,"old",2,"red","words","6",2030.16599990462,"No","No","Yes",10,"pill","old","remember"
91,"old",2,"red","words","2",2143.459999857,"No","No","Yes",11,"bedroom","new",NA
91,"old",2,"red","words","5",2544.84799990465,"No","No","Yes",12,"bucket","old","remember"
91,"old",2,"red","words","2",2299.30699985696,"No","No","Yes",13,"steak","new",NA
91,"old",2,"red","words","6",1992.80299990461,"No","No","Yes",14,"butler","old","remember"
91,"old",2,"red","words","1",1876.50799985696,"No","No","Yes",15,"virus","new",NA
91,"old",2,"red","words","2",2374.73399990459,"No","No","Yes",16,"window","old","process"
91,"old",2,"red","words","6",1428.18999999994,"No","No","Yes",17,"heart","old","remember"
91,"old",2,"red","words","2",2530.1369998093,"No","No","Yes",18,"lion","new",NA
91,"old",2,"red","words","5",2365.75999995228,"No","No","Yes",19,"cherry","old","process"
91,"old",2,"red","words","2",2068.851999857,"No","No","Yes",20,"bush","new",NA
91,"old",2,"red","words","1",1630.49299995229,"No","No","Yes",21,"toast","new",NA
91,"old",2,"red","words","1",2324.3609999523,"No","No","Yes",22,"string","new",NA
91,"old",2,"red","words","6",1760.7169999046,"No","No","Yes",23,"satellite","old","remember"
91,"old",2,"red","words","2",4615.79099995235,"No","No","Yes",24,"ocean","new",NA
91,"old",2,"red","words","3",5597.25599990459,"No","No","Yes",25,"cave","old","process"
91,"old",2,"red","words","2",2040.44099985692,"No","No","Yes",26,"costume","new",NA
91,"old",2,"red","words","5",3320.27099990461,"No","No","Yes",27,"church","old","remember"
91,"old",2,"red","words","1",2502.41000000003,"No","No","Yes",28,"factory","new",NA
91,"old",2,"red","words","5",2644.32399980922,"No","No","Yes",29,"carpet","old","remember"
91,"old",2,"red","words","6",1586.86399985699,"No","No","Yes",30,"burger","old","remember"
91,"old",2,"red","words","2",2290.16199995228,"No","No","Yes",31,"clinic","new",NA
91,"old",2,"red","words","1",2742.6489998569,"No","No","Yes",32,"bone","new",NA
91,"old",2,"red","words","6",1893.92799995234,"No","No","Yes",33,"knee","old","remember"
91,"old",2,"red","words","2",2601.68200000003,"No","No","Yes",34,"phone","new",NA
91,"old",2,"red","words","2",2671.7199998569,"No","No","Yes",35,"market","new",NA
91,"old",2,"red","words","1",2093.70199985697,"No","No","Yes",36,"horn","new",NA
91,"old",2,"red","words","1",1365.8649998093,"No","No","Yes",37,"shotgun","new",NA
91,"old",2,"red","words","2",2516.54899995227,"No","No","Yes",38,"blanket","new",NA
91,"old",2,"red","words","2",2627.50999995228,"No","No","Yes",39,"lawyer","old","process"
91,"old",2,"red","words","6",1994.75599985698,"No","No","Yes",40,"tire","old","process"
91,"old",2,"red","words","6",1399.34999995236,"No","No","Yes",41,"doctor","old","process"
91,"old",2,"red","words","6",1472.46899980924,"No","No","Yes",42,"needle","old","remember"
91,"old",2,"red","words","2",2467.14999995229,"No","No","Yes",43,"devil","new",NA
91,"old",2,"red","words","2",2813.56399995228,"No","No","Yes",44,"chicken","old","process"
91,"old",2,"red","words","1",6071.90199990466,"No","No","Yes",45,"nest","new",NA
91,"old",2,"red","words","5",2284.45799999998,"No","No","Yes",46,"tiger","old","remember"
91,"old",2,"red","words","4",3040.50499980932,"No","No","Yes",47,"tunnel","new",NA
91,"old",2,"red","words","2",2242.01299980923,"No","No","Yes",48,"concert","new",NA
91,"old",2,"red","words","1",1471.76899990463,"No","No","Yes",49,"banana","new",NA
91,"old",2,"red","words","1",1372.21799999999,"No","No","Yes",50,"garden","new",NA
91,"old",2,"red","words","2",8570.25899999996,"No","No","Yes",51,"fruit","old","remember"
91,"old",2,"red","words","3",3971.01599999995,"No","No","Yes",52,"tent","new",NA
91,"old",2,"red","words","1",3534.84799985692,"No","No","Yes",53,"cocktail","new",NA
91,"old",2,"red","words","6",12460.473,"No","No","Yes",54,"valley","old","remember"
91,"old",2,"red","words","3",2532.35799980932,"No","No","Yes",55,"goat","new",NA
91,"old",2,"red","words","2",1996.73299980932,"No","No","Yes",56,"wrist","old","process"
91,"old",2,"red","words","6",1256.95399990468,"No","No","Yes",57,"tower","old","remember"
91,"old",2,"red","words","1",2691.42499985697,"No","No","Yes",58,"planet","new",NA
91,"old",2,"red","words","3",2132.61699995236,"No","No","Yes",59,"sheep","old","process"
91,"old",2,"red","words","1",2330.24499990465,"No","No","Yes",60,"harbor","new",NA
91,"old",2,"red","words","1",1934.65399999998,"No","No","Yes",61,"barn","new",NA
91,"old",2,"red","words","6",1623.049,"No","No","Yes",62,"pizza","old","remember"
91,"old",2,"red","words","3",4773.47799985693,"No","No","Yes",63,"branch","new",NA
91,"old",2,"red","words","2",2496.98600000003,"No","No","Yes",64,"child","old","remember"
91,"old",2,"red","words","2",2106.24399999995,"No","No","Yes",65,"towel","new",NA
91,"old",2,"red","words","1",1594.84199995222,"No","No","Yes",66,"goose","new",NA
91,"old",2,"red","words","6",1507.2689998569,"No","No","Yes",67,"soldier","old","remember"
91,"old",2,"red","words","6",1625.61099980935,"No","No","Yes",68,"soda","old","process"
91,"old",2,"red","words","6",1480.11299980921,"No","No","Yes",69,"cloud","old","process"
91,"old",2,"red","words","4",3191.44199990458,"No","No","Yes",70,"basket","old","process"
91,"old",2,"red","words","4",1810.61099985684,"No","No","Yes",71,"castle","new",NA
91,"old",2,"red","words","2",2369.52499995241,"No","No","Yes",72,"bible","new",NA
91,"old",2,"red","words","6",1292.60099995229,"No","No","Yes",73,"liver","old","remember"
91,"old",2,"red","words","2",2089.3919998093,"No","No","Yes",74,"curtain","old","process"
91,"old",2,"red","words","1",1370.37399995234,"No","No","Yes",75,"guitar","new",NA
91,"old",2,"red","words","1",1382.6810000001,"No","No","Yes",76,"worm","new",NA
91,"old",2,"red","words","2",3348.70199990459,"No","No","Yes",77,"pillow","old","process"
91,"old",2,"red","words","1",2180.38500000001,"No","No","Yes",78,"nanny","old","process"
91,"old",2,"red","words","4",2874.70699995221,"No","No","Yes",79,"ranch","old","process"
91,"old",2,"red","words","1",2120.29499999993,"No","No","Yes",80,"elephant","new",NA
91,"old",2,"red","words","6",1275.4619999046,"No","No","Yes",81,"shark","old","remember"
91,"old",2,"red","words","4",3816.8759999047,"No","No","Yes",82,"lemon","old","process"
91,"old",2,"red","words","3",2332.48699999996,"No","No","Yes",83,"lawn","old","process"
91,"old",2,"red","words","2",1770.49900000007,"No","No","Yes",84,"bowl","new",NA
91,"old",2,"red","words","6",1305.70399980922,"No","No","Yes",85,"mouse","old","remember"
91,"old",2,"red","words","2",2240.83299980918,"No","No","Yes",86,"rabbit","old","process"
91,"old",2,"red","words","6",1084.78799980925,"No","No","Yes",87,"dragon","old","remember"
91,"old",2,"red","words","1",1519.08099980932,"No","No","Yes",88,"dessert","new",NA
91,"old",2,"red","words","6",1372.03600000008,"No","No","Yes",89,"pipe","old","process"
91,"old",2,"red","words","3",5044.98999999999,"No","No","Yes",90,"lamp","old","remember"
91,"old",2,"red","words","2",2178.79600000009,"No","No","Yes",91,"library","new",NA
91,"old",2,"red","words","4",2653.57999980915,"No","No","Yes",92,"cabin","old","remember"
91,"old",2,"red","words","4",3311.16999980924,"No","No","Yes",93,"apple","old","process"
91,"old",2,"red","words","6",1500.26099999994,"No","No","Yes",94,"frog","old","process"
91,"old",2,"red","words","1",1507.07799980929,"No","No","Yes",95,"newspaper","new",NA
91,"old",2,"red","words","5",2444.11299985694,"No","No","Yes",96,"orange","old","process"
91,"old",2,"red","words","4",1971.24599990458,"No","No","Yes",97,"flower","new",NA
91,"old",2,"red","words","1",2291.10899985698,"No","No","Yes",98,"bacon","new",NA
91,"old",2,"red","words","1",1766.21899990458,"No","No","Yes",99,"bread","new",NA
91,"old",2,"red","words","2",3013.57799999998,"No","No","Yes",100,"brain","new",NA
91,"old",2,"red","words","6",1236.21500000008,"No","No","Yes",101,"barrel","old","process"
91,"old",2,"red","words","3",3399.24799990468,"No","No","Yes",102,"stairs","new",NA
91,"old",2,"red","words","1",2988.35399990459,"No","No","Yes",103,"pistol","new",NA
91,"old",2,"red","words","3",2905.723,"No","No","Yes",104,"crown","new",NA
91,"old",2,"red","words","3",2515.80399985705,"No","No","Yes",105,"bike","old","remember"
91,"old",2,"red","words","1",1771.9439999999,"No","No","Yes",106,"fort","new",NA
91,"old",2,"red","words","4",3334.70299990452,"No","No","Yes",107,"penny","old","process"
91,"old",2,"red","words","5",2934.76399980928,"No","No","Yes",108,"forest","old","remember"
91,"old",2,"red","words","2",1964.2509999522,"No","No","Yes",109,"empire","new",NA
91,"old",2,"red","words","1",2195.84399985685,"No","No","Yes",110,"jungle","new",NA
91,"old",2,"red","words","6",1248.10899999994,"No","No","Yes",111,"opera","old","process"
91,"old",2,"red","words","1",1544.99599980935,"No","No","Yes",112,"pumpkin","new",NA
91,"old",2,"red","words","1",1580.15899999999,"No","No","Yes",113,"potato","new",NA
91,"old",2,"red","words","6",1195.86499995226,"No","No","Yes",114,"whistle","old","remember"
91,"old",2,"red","words","1",1626.74999995227,"No","No","Yes",115,"earth","new",NA
91,"old",2,"red","words","1",1171.01899980917,"No","No","Yes",116,"casino","new",NA
91,"old",2,"red","words","6",1782.52099990472,"No","No","Yes",117,"sweater","old","remember"
91,"old",2,"red","words","5",2063.62099995231,"No","No","Yes",118,"pole","new",NA
91,"old",2,"red","words","2",1741.28099999996,"No","No","Yes",119,"robot","new",NA
91,"old",2,"red","words","6",1144.4169999524,"No","No","Yes",120,"dentist","old","remember"
92,"old",2,"red","words","1",5483.23600004765,"No","No","Yes",1,"crown","new",NA
92,"old",2,"red","words","1",2939.43100009533,"No","No","Yes",2,"window","old","remember"
92,"old",2,"red","words","6",4084.18800009531,"No","No","Yes",3,"pipe","old","remember"
92,"old",2,"red","words","1",2501.7420000477,"No","No","Yes",4,"church","new",NA
92,"old",2,"red","words","1",1328.28599995235,"No","No","Yes",5,"phone","new",NA
92,"old",2,"red","words","1",1985.34600004763,"No","No","Yes",6,"tire","new",NA
92,"old",2,"red","words","1",1240.18399990466,"No","No","Yes",7,"jeep","new",NA
92,"old",2,"red","words","1",858.806000047596,"No","No","Yes",8,"finger","new",NA
92,"old",2,"red","words","1",1229.22699990473,"No","No","Yes",9,"earth","new",NA
92,"old",2,"red","words","6",3267.65200004773,"No","No","Yes",10,"diamond","old","remember"
92,"old",2,"red","words","1",1415.07699995232,"No","No","Yes",11,"bride","new",NA
92,"old",2,"red","words","2",3720.25900004758,"No","No","Yes",12,"lawn","old","process"
92,"old",2,"red","words","6",1840.28000009526,"No","No","Yes",13,"castle","new",NA
92,"old",2,"red","words","6",1908.03600000008,"No","No","Yes",14,"doctor","old","remember"
92,"old",2,"red","words","1",1488.50899995235,"No","No","Yes",15,"child","new",NA
92,"old",2,"red","words","2",6043.73000004771,"No","No","Yes",16,"boot","old","process"
92,"old",2,"red","words","1",1951.47699999996,"No","No","Yes",17,"glove","new",NA
92,"old",2,"red","words","6",3059.43299999996,"No","No","Yes",18,"flower","old","process"
92,"old",2,"red","words","6",1522.60300009535,"No","No","Yes",19,"bike","old","remember"
92,"old",2,"red","words","6",869.574999952223,"No","No","Yes",20,"camera","old","remember"
92,"old",2,"red","words","1",1489.07700000005,"No","No","Yes",21,"train","new",NA
92,"old",2,"red","words","1",1166.59000009531,"No","No","Yes",22,"tiger","new",NA
92,"old",2,"red","words","6",1173.80400004773,"No","No","Yes",23,"dice","old","remember"
92,"old",2,"red","words","6",1052.23399995221,"No","No","Yes",24,"bucket","old","process"
92,"old",2,"red","words","6",1083.31000000006,"No","No","Yes",25,"underwear","old","process"
92,"old",2,"red","words","6",1205.53399990452,"No","No","Yes",26,"elevator","old","process"
92,"old",2,"red","words","1",1092.26699999999,"No","No","Yes",27,"cookie","new",NA
92,"old",2,"red","words","1",2252.42599995225,"No","No","Yes",28,"cage","new",NA
92,"old",2,"red","words","2",2478.95300004771,"No","No","Yes",29,"curtain","new",NA
92,"old",2,"red","words","5",3090.23600004776,"No","No","Yes",30,"brick","new",NA
92,"old",2,"red","words","6",3061.95099999988,"No","No","Yes",31,"ocean","old","remember"
92,"old",2,"red","words","1",3069.40199995227,"No","No","Yes",32,"knife","new",NA
92,"old",2,"red","words","6",1375.73399990471,"No","No","Yes",33,"toast","old","remember"
92,"old",2,"red","words","1",2215.68200009526,"No","No","Yes",34,"island","new",NA
92,"old",2,"red","words","1",995.630999952322,"No","No","Yes",35,"potato","new",NA
92,"old",2,"red","words","1",829.190999904647,"No","No","Yes",36,"shotgun","new",NA
92,"old",2,"red","words","6",1009.97700009542,"No","No","Yes",37,"cave","old","process"
92,"old",2,"red","words","2",2064.70300004771,"No","No","Yes",38,"forest","new",NA
92,"old",2,"red","words","2",2461.43400009535,"No","No","Yes",39,"purse","new",NA
92,"old",2,"red","words","6",1128.89600009541,"No","No","Yes",40,"nanny","old","remember"
92,"old",2,"red","words","1",2171.50699999998,"No","No","Yes",41,"knee","new",NA
92,"old",2,"red","words","6",964.567000047769,"No","No","Yes",42,"turtle","old","remember"
92,"old",2,"red","words","6",956.744999904651,"No","No","Yes",43,"palace","old","remember"
92,"old",2,"red","words","2",2317.76399990474,"No","No","Yes",44,"school","new",NA
92,"old",2,"red","words","6",873.661999904551,"No","No","Yes",45,"piano","old","process"
92,"old",2,"red","words","1",1399.8899999524,"No","No","Yes",46,"clinic","new",NA
92,"old",2,"red","words","1",970.329999952344,"No","No","Yes",47,"virus","new",NA
92,"old",2,"red","words","6",742.325000047684,"No","No","Yes",48,"nurse","old","process"
92,"old",2,"red","words","6",1879.44800004759,"No","No","Yes",49,"highway","old","process"
92,"old",2,"red","words","1",1763.71299995226,"No","No","Yes",50,"frog","old","process"
92,"old",2,"red","words","1",787.194000047632,"No","No","Yes",51,"chicken","new",NA
92,"old",2,"red","words","1",825.665999952238,"No","No","Yes",52,"cocktail","new",NA
92,"old",2,"red","words","1",1111.38500009547,"No","No","Yes",53,"apple","old","remember"
92,"old",2,"red","words","1",1418.80099995225,"No","No","Yes",54,"banana","new",NA
92,"old",2,"red","words","1",1100.94499995233,"No","No","Yes",55,"bacon","new",NA
92,"old",2,"red","words","6",1043.00100004766,"No","No","Yes",56,"pistol","old","process"
92,"old",2,"red","words","6",800.720000095433,"No","No","Yes",57,"nail","old","process"
92,"old",2,"red","words","1",878.115999904694,"No","No","Yes",58,"spider","new",NA
92,"old",2,"red","words","1",599.388000095263,"No","No","Yes",59,"eagle","new",NA
92,"old",2,"red","words","1",1104.45799995237,"No","No","Yes",60,"circus","new",NA
92,"old",2,"red","words","6",793.354999904521,"No","No","Yes",61,"dessert","old","remember"
92,"old",2,"red","words","1",1191.97099995241,"No","No","Yes",62,"lion","new",NA
92,"old",2,"red","words","1",1419.56700004777,"No","No","Yes",63,"tunnel","new",NA
92,"old",2,"red","words","1",1149.80199999991,"No","No","Yes",64,"costume","old","process"
92,"old",2,"red","words","2",1730.44100000011,"No","No","Yes",65,"barn","new",NA
92,"old",2,"red","words","1",1312.29300009529,"No","No","Yes",66,"goose","new",NA
92,"old",2,"red","words","6",758.636000095401,"No","No","Yes",67,"harbor","old","remember"
92,"old",2,"red","words","6",719.640999952331,"No","No","Yes",68,"towel","old","remember"
92,"old",2,"red","words","1",1549.03200009535,"No","No","Yes",69,"pumpkin","new",NA
92,"old",2,"red","words","2",2045.42399995239,"No","No","Yes",70,"factory","old","process"
92,"old",2,"red","words","1",1395.78099995223,"No","No","Yes",71,"chin","new",NA
92,"old",2,"red","words","1",1357.05299995234,"No","No","Yes",72,"medal","new",NA
92,"old",2,"red","words","1",1126.92699990468,"No","No","Yes",73,"buffalo","old","process"
92,"old",2,"red","words","6",999.273999952246,"No","No","Yes",74,"waiter","old","remember"
92,"old",2,"red","words","6",922.270000095479,"No","No","Yes",75,"guitar","old","process"
92,"old",2,"red","words","6",824.077000095276,"No","No","Yes",76,"corn","old","remember"
92,"old",2,"red","words","6",694.458000000101,"No","No","Yes",77,"surgeon","old","process"
92,"old",2,"red","words","1",943.701000095345,"No","No","Yes",78,"pearl","new",NA
92,"old",2,"red","words","1",888.037000095472,"No","No","Yes",79,"horse","new",NA
92,"old",2,"red","words","1",849.128000000026,"No","No","Yes",80,"soldier","new",NA
92,"old",2,"red","words","6",698.757999952417,"No","No","Yes",81,"jungle","old","remember"
92,"old",2,"red","words","6",873.195999904536,"No","No","Yes",82,"shark","old","process"
92,"old",2,"red","words","6",638.740000047721,"No","No","Yes",83,"passport","old","process"
92,"old",2,"red","words","6",627.642000047723,"No","No","Yes",84,"blanket","old","remember"
92,"old",2,"red","words","6",686.125999952201,"No","No","Yes",85,"dentist","old","process"
92,"old",2,"red","words","1",985.787000000011,"No","No","Yes",86,"hammer","new",NA
92,"old",2,"red","words","1",841.927000095369,"No","No","Yes",87,"heart","new",NA
92,"old",2,"red","words","6",929.050000000047,"No","No","Yes",88,"cigar","old","process"
92,"old",2,"red","words","6",631.247999904677,"No","No","Yes",89,"skull","old","remember"
92,"old",2,"red","words","1",2354.04900004761,"No","No","Yes",90,"coast","new",NA
92,"old",2,"red","words","6",1139.6669999524,"No","No","Yes",91,"wallet","old","process"
92,"old",2,"red","words","6",740.514000047697,"No","No","Yes",92,"bible","old","process"
92,"old",2,"red","words","1",884.6399999524,"No","No","Yes",93,"basement","new",NA
92,"old",2,"red","words","1",895.29200009536,"No","No","Yes",94,"fruit","new",NA
92,"old",2,"red","words","6",1727.39700000011,"No","No","Yes",95,"empire","old","process"
92,"old",2,"red","words","2",2160.98699999996,"No","No","Yes",96,"garden","new",NA
92,"old",2,"red","words","1",1355.22299995227,"No","No","Yes",97,"steak","new",NA
92,"old",2,"red","words","1",980.742000095313,"No","No","Yes",98,"needle","new",NA
92,"old",2,"red","words","6",877.447999904631,"No","No","Yes",99,"devil","old","remember"
92,"old",2,"red","words","6",729.716999904718,"No","No","Yes",100,"jewelry","old","remember"
92,"old",2,"red","words","1",1095.95400004764,"No","No","Yes",101,"cloud","new",NA
92,"old",2,"red","words","6",1490.20599995228,"No","No","Yes",102,"goat","old","process"
92,"old",2,"red","words","6",787.376999904634,"No","No","Yes",103,"bush","old","process"
92,"old",2,"red","words","5",4862.8099999046,"No","No","Yes",104,"cabin","old","process"
92,"old",2,"red","words","6",1884.21099999989,"No","No","Yes",105,"house","old","remember"
92,"old",2,"red","words","5",1465.79099990474,"No","No","Yes",106,"sink","old","process"
92,"old",2,"red","words","1",2236.04800004768,"No","No","Yes",107,"sandwich","new",NA
92,"old",2,"red","words","1",1018.02000000002,"No","No","Yes",108,"statue","new",NA
92,"old",2,"red","words","1",792.323000095319,"No","No","Yes",109,"robot","new",NA
92,"old",2,"red","words","6",1239.0419999999,"No","No","Yes",110,"bridge","old","remember"
92,"old",2,"red","words","6",1020.00800004764,"No","No","Yes",111,"market","old","remember"
92,"old",2,"red","words","1",989.657999952324,"No","No","Yes",112,"soda","new",NA
92,"old",2,"red","words","1",738.214999904623,"No","No","Yes",113,"belt","new",NA
92,"old",2,"red","words","6",901.125000095461,"No","No","Yes",114,"wrist","old","remember"
92,"old",2,"red","words","1",1030.54900009534,"No","No","Yes",115,"butler","new",NA
92,"old",2,"red","words","6",2314.25600000005,"No","No","Yes",116,"tooth","old","process"
92,"old",2,"red","words","6",729.28199999989,"No","No","Yes",117,"lawyer","old","remember"
92,"old",2,"red","words","6",679.164000095334,"No","No","Yes",118,"satellite","old","remember"
92,"old",2,"red","words","1",1222.46899995231,"No","No","Yes",119,"planet","new",NA
92,"old",2,"red","words","6",1355.10199995223,"No","No","Yes",120,"bowl","old","remember"
93,"old",2,"red","words","1",4630.29600000032,"No","No","Yes",1,"penny","new",NA
93,"old",2,"red","words","6",3671.53399999894,"No","No","Yes",2,"belt","old","remember"
93,"old",2,"red","words","1",2592.07899999921,"No","No","Yes",3,"castle","new",NA
93,"old",2,"red","words","1",1787.61300000036,"No","No","Yes",4,"railroad","new",NA
93,"old",2,"red","words","6",2473.45799999929,"No","No","Yes",5,"horn","old","process"
93,"old",2,"red","words","1",1113.64600000042,"No","No","Yes",6,"tank","new",NA
93,"old",2,"red","words","1",2203.49399999925,"No","No","Yes",7,"bucket","old","process"
93,"old",2,"red","words","1",1070.71299999999,"No","No","Yes",8,"school","new",NA
93,"old",2,"red","words","6",817.3689999989,"No","No","Yes",9,"banana","old","remember"
93,"old",2,"red","words","1",757.52899999998,"No","No","Yes",10,"chin","old","process"
93,"old",2,"red","words","5",4348.94099999929,"No","No","Yes",11,"passport","old","process"
93,"old",2,"red","words","1",1233.51699999999,"No","No","Yes",12,"nanny","new",NA
93,"old",2,"red","words","1",1997.42699999886,"No","No","Yes",13,"market","new",NA
93,"old",2,"red","words","6",1265.85200000042,"No","No","Yes",14,"coast","old","remember"
93,"old",2,"red","words","1",836.452000000398,"No","No","Yes",15,"eagle","new",NA
93,"old",2,"red","words","6",872.133999999263,"No","No","Yes",16,"butler","old","remember"
93,"old",2,"red","words","1",778.214000000386,"No","No","Yes",17,"brick","new",NA
93,"old",2,"red","words","6",1297.48899999924,"No","No","Yes",18,"sheep","old","process"
93,"old",2,"red","words","1",1027.95499999926,"No","No","Yes",19,"hammer","new",NA
93,"old",2,"red","words","1",694.389000000316,"No","No","Yes",20,"chicken","new",NA
93,"old",2,"red","words","6",840.284999998868,"No","No","Yes",21,"circus","old","remember"
93,"old",2,"red","words","1",715.711000000359,"No","No","Yes",22,"newspaper","new",NA
93,"old",2,"red","words","6",829.940999999642,"No","No","Yes",23,"peanut","old","remember"
93,"old",2,"red","words","1",889.379999999655,"No","No","Yes",24,"goose","new",NA
93,"old",2,"red","words","1",1114.97200000042,"No","No","Yes",25,"orange","new",NA
93,"old",2,"red","words","6",957.144999999204,"No","No","Yes",26,"airplane","old","process"
93,"old",2,"red","words","6",1146.91300000041,"No","No","Yes",27,"whale","old","remember"
93,"old",2,"red","words","1",754.638999999617,"No","No","Yes",28,"finger","new",NA
93,"old",2,"red","words","1",945.763999999966,"No","No","Yes",29,"glove","new",NA
93,"old",2,"red","words","6",961.427000000025,"No","No","Yes",30,"branch","old","remember"
93,"old",2,"red","words","6",744.406000000425,"No","No","Yes",31,"nest","old","remember"
93,"old",2,"red","words","6",793.85699999996,"No","No","Yes",32,"dentist","old","process"
93,"old",2,"red","words","6",814.03299999889,"No","No","Yes",33,"barrel","old","process"
93,"old",2,"red","words","6",971.339000000036,"No","No","Yes",34,"factory","old","remember"
93,"old",2,"red","words","1",603.323999999673,"No","No","Yes",35,"shark","new",NA
93,"old",2,"red","words","6",815.021000000415,"No","No","Yes",36,"elephant","old","remember"
93,"old",2,"red","words","1",987.706999999238,"No","No","Yes",37,"pole","old","remember"
93,"old",2,"red","words","1",985.105000000331,"No","No","Yes",38,"pizza","new",NA
93,"old",2,"red","words","6",703.477999999304,"No","No","Yes",39,"cocktail","old","remember"
93,"old",2,"red","words","6",1384.39299999888,"No","No","Yes",40,"badge","old","process"
93,"old",2,"red","words","6",821.969999999623,"No","No","Yes",41,"harbor","old","process"
93,"old",2,"red","words","6",721.711999998894,"No","No","Yes",42,"ocean","old","remember"
93,"old",2,"red","words","1",690.457999999984,"No","No","Yes",43,"lawyer","new",NA
93,"old",2,"red","words","6",1780.31600000034,"No","No","Yes",44,"bride","old","process"
93,"old",2,"red","words","6",659.082999999984,"No","No","Yes",45,"pillow","old","remember"
93,"old",2,"red","words","1",693.562999999267,"No","No","Yes",46,"monkey","new",NA
93,"old",2,"red","words","6",671.447999999276,"No","No","Yes",47,"tiger","old","remember"
93,"old",2,"red","words","1",689.807000000379,"No","No","Yes",48,"statue","new",NA
93,"old",2,"red","words","6",1003.81499999994,"No","No","Yes",49,"jewelry","old","process"
93,"old",2,"red","words","6",832.850999999675,"No","No","Yes",50,"bacon","old","remember"
93,"old",2,"red","words","1",628.414999998873,"No","No","Yes",51,"basement","new",NA
93,"old",2,"red","words","6",1097.21100000001,"No","No","Yes",52,"boot","old","remember"
93,"old",2,"red","words","1",874.746000000392,"No","No","Yes",53,"turtle","new",NA
93,"old",2,"red","words","1",893.942999999272,"No","No","Yes",54,"bike","new",NA
93,"old",2,"red","words","6",1327.53399999999,"No","No","Yes",55,"whistle","old","process"
93,"old",2,"red","words","1",734.929000000353,"No","No","Yes",56,"cave","new",NA
93,"old",2,"red","words","6",1047.57599999965,"No","No","Yes",57,"dice","old","process"
93,"old",2,"red","words","6",730.48700000043,"No","No","Yes",58,"flower","old","process"
93,"old",2,"red","words","1",691.049000000348,"No","No","Yes",59,"earth","new",NA
