"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"85",1,16,"red","process","blue","lawn","1",9533.10600001388,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.857142857142857,7,NA
"85",1,17,"red","remember","red","bush","4",1987.753000019,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",4516.94100001035,16,"process","process",-0.5,"process1","1","1",0.857142857142857,7,1
"85",1,18,"red","process","blue","guitar","1",7144.86400002264,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.857142857142857,7,NA
"85",1,19,"red","process","blue","surgeon","3",5456.2960000168,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.857142857142857,7,NA
"85",1,20,"red","process","blue","pillow","3",1666.81700002367,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-1.5,"process2","3","3",0.857142857142857,7,NA
"85",1,21,"red","remember","red","blanket","3",1108.51200000913,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",4160.98400000785,7,"process","process",-2.5,"process3","3","3",0.857142857142857,7,1
"85",1,22,"red","remember","red","harbor","4",10900.7260000181,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",4952.19900000724,4,"remember","remember",0.5,"remember1","3","3",0.857142857142857,7,1
"85",1,23,"red","remember","red","purse","2",10829.116000012,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",5969.43300000543,3,"remember","remember",1.5,"remember2","4","4",0.857142857142857,7,1
"85",1,24,"red","remember","red","bacon","2",4208.79700001364,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",5077.38200000254,6,"remember","remember",2.5,"remember3","2","2",0.857142857142857,7,1
"85",1,25,"red","remember","red","empire","4",6085.22599999967,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",5353.76200000895,10,"remember","remember",2.5,"remember3","2","2",0.857142857142857,7,1
"85",1,26,"red","process","blue","finger","4",9310.42800000607,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.857142857142857,7,NA
"85",1,27,"red","process","blue","church","2",2374.71900002367,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.857142857142857,7,NA
"85",1,28,"red","remember","red","planet","1",2100.4280000194,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",3065.01500002039,5,"process","process",-1.5,"process2","2","2",0.857142857142857,7,1
"85",1,29,"red","process","blue","school","2",6204.921000009,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.857142857142857,7,NA
"85",1,30,"red","process","blue","window","3",2265.4660000244,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.857142857142857,7,NA
"85",1,31,"red","remember","red","island","4",930.906000002578,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",6594.81300000369,2,"process","process",-1.5,"process2","3","3",0.857142857142857,7,1
"85",1,32,"red","remember","red","peanut","1",5977.27300001646,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",6257.568000008,13,"remember","remember",0.5,"remember1","4","4",0.857142857142857,7,1
"85",2,1,"red","remember","red","dentist","3",7820.02300001762,"larger","No","Yes",23.3982234166668,"No",1,7626.06900000595,1,TRUE,"1",4488.339000009,23,NA,NA,NA,NA,"1","1",0.857142857142857,7,0
"85",2,2,"red","remember","red","railroad","4",10064.1180000037,"larger","No","Yes",23.3982234166668,"No",2,5878.93100002338,1,TRUE,"4",3303.88600000832,16,"remember","remember",0.5,"remember1","3","3",0.857142857142857,7,1
"85",2,3,"red","process","blue","penny","1",10729.4940000204,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",6589.54500000481,1,"remember","remember",1.5,"remember2","4","4",0.857142857142857,7,0
"85",2,4,"red","remember","red","burger","4",1497.03200002445,"smaller","No","Yes",23.3982234166668,"No",6,3097.00800002017,1,TRUE,"4",4800.30400001677,11,"process","process",-0.5,"process1","1","1",0.857142857142857,7,1
"85",2,5,"red","remember","red","elephant","4",5392.98300001631,"larger","No","Yes",23.3982234166668,"No",3,2059.20199999982,1,TRUE,"2",3252.75700002699,4,"remember","remember",0.5,"remember1","4","4",0.857142857142857,7,0
"85",2,6,"red","remember","red","ranch","1",5045.86900000274,"larger","No","Yes",23.3982234166668,"No",7,3277.33100000862,1,TRUE,"1",3541.91800000402,29,"remember","remember",1.5,"remember2","4","4",0.857142857142857,7,1
"85",2,7,"red","process","blue","basket","1",4713.19700002717,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",4130.29300001636,13,"remember","remember",2.5,"remember3","1","1",0.857142857142857,7,0
"85",2,8,"red","remember","red","statue","4",1505.87300001062,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",4850.65400001104,9,"process","process",-0.5,"process1","1","1",0.857142857142857,7,1
"85",2,9,"red","process","blue","cookie","1",6057.86100002436,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",4735.06200001296,10,"remember","remember",0.5,"remember1","4","4",0.857142857142857,7,1
"85",2,10,"red","remember","red","earth","2",3076.49600002472,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",4987.61899999855,7,"process","process",-0.5,"process1","1","1",0.857142857142857,7,1
"85",2,11,"red","remember","red","stairs","2",4718.13100001623,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",3413.95500000776,6,"remember","remember",0.5,"remember1","2","2",0.857142857142857,7,0
"85",2,12,"red","process","blue","palace","3",5277.92400002072,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",3726.83700000565,20,"remember","remember",1.5,"remember2","2","2",0.857142857142857,7,0
"85",2,13,"red","process","blue","phone","4",1375.8130000052,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",2618.78100001835,25,"process","process",-0.5,"process1","3","3",0.857142857142857,7,0
"85",2,14,"red","process","blue","shark","3",1093.55000000843,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",1498.89100001007,28,"process","process",-1.5,"process2","4","4",0.857142857142857,7,0
"85",2,15,"red","remember","red","pole","3",4494.59400000086,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",6172.64300001925,2,"process","process",-2.5,"process3","3","3",0.857142857142857,7,1
"85",2,16,"red","remember","red","cocktail","3",6544.18000002229,"smaller","No","Yes",23.3982234166668,"No",8,3409.57500001206,1,TRUE,"3",4057.62600002228,31,"remember","remember",0.5,"remember1","3","3",0.857142857142857,7,1
"85",2,17,"red","remember","red","spider","1",4175.54000001878,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",4123.83800000255,14,"remember","remember",1.5,"remember2","3","3",0.857142857142857,7,1
"85",2,18,"red","process","blue","glove","1",7932.25400002289,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",3034.26600002055,17,"remember","remember",2.5,"remember3","1","1",0.857142857142857,7,0
"85",2,19,"red","process","blue","waiter","2",1186.89000002202,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",4257.32300002524,5,"process","process",-0.5,"process1","1","1",0.857142857142857,7,0
"85",2,20,"red","remember","red","tire","2",1416.73300001491,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",3367.23200001218,19,"process","process",-1.5,"process2","2","2",0.857142857142857,7,0
"85",2,21,"red","remember","red","bone","2",1252.31400002027,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",4661.74600000889,32,"remember","remember",0.5,"remember1","2","2",0.857142857142857,7,1
"85",2,22,"red","process","blue","market","2",1094.83300001919,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",6054.34200000321,27,"remember","remember",1.5,"remember2","2","2",0.857142857142857,7,0
"85",2,23,"red","process","blue","steak","4",1663.96700000344,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",5771.1680000273,24,"process","process",-0.5,"process1","2","2",0.857142857142857,7,0
"85",2,24,"red","process","blue","chicken","3",11081.7600000263,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",5378.86800002167,8,"process","process",-1.5,"process2","4","4",0.857142857142857,7,0
"85",2,25,"red","process","blue","bridge","2",1970.85100001912,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",4975.43400002201,18,"process","process",-2.5,"process3","3","3",0.857142857142857,7,0
"85",2,26,"red","remember","red","horse","3",952.581000003265,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",6517.7980000081,15,"process","process",-2.5,"process3","2","2",0.857142857142857,7,0
"85",2,27,"red","process","blue","butler","4",1167.65100002591,"larger","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"1",6095.16500000516,12,"remember","remember",0.5,"remember1","3","3",0.857142857142857,7,0
"85",2,28,"red","process","blue","knee","2",1596.91600001603,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"4",5556.34799999907,3,"process","process",-0.5,"process1","4","4",0.857142857142857,7,0
"85",2,29,"red","remember","red","virus","1",1370.19500001008,"smaller","No","Yes",23.3982234166668,"No",4,1897.13600000436,1,TRUE,"2",1242.91100001708,26,"process","process",-1.5,"process2","2","2",0.857142857142857,7,0
"85",2,30,"red","remember","red","elevator","1",1368.09200001904,"larger","No","Yes",23.3982234166668,"No",5,2076.54899999918,1,TRUE,"2",1179.29300002451,22,"remember","remember",0.5,"remember1","1","1",0.857142857142857,7,0
"85",2,31,"red","process","blue","jewelry","3",1830.07300000638,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"3",2886.28299999959,30,"remember","remember",1.5,"remember2","1","1",0.857142857142857,7,1
"85",2,32,"red","process","blue","camera","4",1929.8750000156,"smaller","No","Yes",23.3982234166668,"No",NA,NA,0,TRUE,"2",4584.79800001788,21,"process","process",-0.5,"process1","3","3",0.857142857142857,7,0
"86",1,1,"red","remember","red","jeep","3",2687.11099999923,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",3071.80400000507,10,NA,NA,NA,NA,"4","4",1,28,0
"86",1,2,"red","process","blue","bucket","3",1875.44900000814,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,28,NA
"86",1,3,"red","process","blue","house","2",1914.7870000026,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","3","3",1,28,NA
"86",1,4,"red","process","blue","pillow","4",1259.17200001296,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-1.5,"process2","2","2",1,28,NA
"86",1,5,"red","process","blue","chair","1",1008.78200001287,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-2.5,"process3","4","4",1,28,NA
"86",1,6,"red","remember","red","dragon","4",1684.14100000399,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",1200.42900000786,4,"process","process",-2.5,"process3","1","1",1,28,1
"86",1,7,"red","remember","red","bacon","4",1072.54500000652,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1581.85000001185,5,"remember","remember",0.5,"remember1","4","4",1,28,0
"86",1,8,"red","remember","red","heart","4",1489.75899999985,"smaller","No","Yes",13.3179020000001,"Yes",3,10613.3199999989,1,TRUE,"1",998.934000009322,7,"remember","remember",1.5,"remember2","4","4",1,28,0
"86",1,9,"red","remember","red","pumpkin","2",1627.11400000655,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",4809.01300000405,1,"remember","remember",2.5,"remember3","4","4",1,28,0
"86",1,10,"red","process","blue","library","2",1381.01200000138,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",2.5,"remember3","2","2",1,28,NA
"86",1,11,"red","remember","red","branch","3",2268.2910000043,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1446.27900000545,11,"process","process",-0.5,"process1","2","2",1,28,0
"86",1,12,"red","remember","red","cherry","1",1582.84400001148,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1535.52499999909,9,"remember","remember",0.5,"remember1","3","3",1,28,0
"86",1,13,"red","process","blue","lawyer","3",1010.34900000205,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",1,28,NA
"86",1,14,"red","process","blue","whistle","3",875.607000011718,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","3","3",1,28,NA
"86",1,15,"red","process","blue","doctor","2",1324.37500001155,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-1.5,"process2","3","3",1,28,NA
"86",1,16,"red","remember","red","worm","3",1903.03900000718,"smaller","No","Yes",13.3179020000001,"Yes",2,1767.77100001246,1,TRUE,"2",2184.72500000231,14,"process","process",-2.5,"process3","2","2",1,28,0
"86",1,17,"red","process","blue","palace","1",1658.94300000687,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,28,NA
"86",1,18,"red","remember","red","tire","1",1095.69800001036,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",2823.56499999878,12,"process","process",-0.5,"process1","1","1",1,28,1
"86",1,19,"red","remember","red","spider","1",931.478000001342,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",1060.08400000294,13,"remember","remember",0.5,"remember1","1","1",1,28,1
"86",1,20,"red","process","blue","school","3",1152.9480000069,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",1,28,NA
"86",1,21,"red","remember","red","couch","2",1145.39800000424,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1521.49000000174,15,"process","process",-0.5,"process1","3","3",1,28,0
"86",1,22,"red","process","blue","goose","4",3694.88600001222,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",1,28,NA
"86",1,23,"red","process","blue","hammer","1",1057.96500001033,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","4","4",1,28,NA
"86",1,24,"red","remember","red","highway","2",862.834000010625,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",2228.81300000037,8,"process","process",-1.5,"process2","1","1",1,28,0
"86",1,25,"red","remember","red","wolf","3",2067.78800001275,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",844.271000003268,16,"remember","remember",0.5,"remember1","2","2",1,28,0
"86",1,26,"red","process","blue","jewelry","4",1731.6490000081,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","3","3",1,28,NA
"86",1,27,"red","process","blue","pearl","4",1243.77700001019,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","4","4",1,28,NA
"86",1,28,"red","remember","red","liver","4",2121.76400000192,"smaller","No","Yes",13.3179020000001,"Yes",1,2718.65500001091,1,TRUE,"3",976.85800001194,6,"process","process",-1.5,"process2","4","4",1,28,0
"86",1,29,"red","remember","red","sink","1",1275.83600001037,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",3034.18400000874,3,"remember","remember",0.5,"remember1","4","4",1,28,1
"86",1,30,"red","process","blue","cage","1",834.60500000848,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",1,28,NA
"86",1,31,"red","process","blue","robot","2",1072.76300000705,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","1","1",1,28,NA
"86",1,32,"red","remember","red","stairs","2",1810.4030000096,"smaller","No","Yes",13.3179020000001,"Yes",4,3354.80500000663,1,TRUE,"2",1376.03900000715,2,"process","process",-1.5,"process2","2","2",1,28,1
"86",2,1,"red","process","blue","bike","2",3383.14699999901,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",816.043000002275,3,NA,NA,NA,NA,"2","2",1,28,0
"86",2,2,"red","process","blue","sheep","4",1602.52300000051,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",722.70500001125,27,"process","process",-0.5,"process1","2","2",1,28,1
"86",2,3,"red","process","blue","badge","3",1839.40100000554,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1960.44299999927,32,"process","process",-1.5,"process2","4","4",1,28,1
"86",2,4,"red","process","blue","dice","2",1613.20700001024,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1135.08200000972,17,"process","process",-2.5,"process3","3","3",1,28,1
"86",2,5,"red","process","blue","burger","3",814.553000012005,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1550.18700000504,8,"process","process",-2.5,"process3","2","2",1,28,1
"86",2,6,"red","process","blue","tunnel","1",992.655000013125,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",641.151000004495,11,"process","process",-2.5,"process3","3","3",1,28,0
"86",2,7,"red","process","blue","belt","1",1535.64200000133,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",2700.97700000403,20,"process","process",-2.5,"process3","1","1",1,28,1
"86",2,8,"red","process","blue","guitar","3",1370.17000001244,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",1894.26400000055,23,"process","process",-2.5,"process3","1","1",1,28,0
"86",2,9,"red","remember","red","frog","3",1098.80800000398,"smaller","No","Yes",13.3179020000001,"Yes",1,2470.49900000799,1,TRUE,"3",1868.11500000581,2,"process","process",-2.5,"process3","3","3",1,28,1
"86",2,10,"red","process","blue","cookie","2",1146.51300000882,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1415.33600000467,18,"remember","remember",0.5,"remember1","3","3",1,28,0
"86",2,11,"red","process","blue","bride","4",2890.0120000068,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",3407.36599999864,13,"process","process",-0.5,"process1","2","2",1,28,1
"86",2,12,"red","remember","red","turtle","4",3069.75700000889,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",2507.74400001043,19,"process","process",-1.5,"process2","4","4",1,28,0
"86",2,13,"red","remember","red","robin","3",6750.48100001004,"smaller","No","Yes",13.3179020000001,"Yes",2,2860.17500000144,1,TRUE,"3",1920.23100000899,24,"remember","remember",0.5,"remember1","4","4",1,28,1
"86",2,14,"red","remember","red","cave","2",3275.82100000686,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",1253.16700000584,25,"remember","remember",1.5,"remember2","3","3",1,28,0
"86",2,15,"red","remember","red","crown","2",2873.50999999896,"smaller","No","Yes",13.3179020000001,"Yes",6,1613.55300000741,1,TRUE,"4",739.534000008018,31,"remember","remember",2.5,"remember3","2","2",1,28,0
"86",2,16,"red","remember","red","devil","4",3542.78900000115,"larger","No","Yes",13.3179020000001,"Yes",4,3324.2969999999,1,TRUE,"3",1795.2810000031,30,"remember","remember",2.5,"remember3","2","2",1,28,0
"86",2,17,"red","process","blue","peanut","4",3689.29900000809,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",1918.06600001082,14,"remember","remember",2.5,"remember3","4","4",1,28,0
"86",2,18,"red","process","blue","dentist","4",970.192000007955,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1874.23900000728,12,"process","process",-0.5,"process1","4","4",1,28,0
"86",2,19,"red","process","blue","castle","3",841.286999998963,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1826.50000000594,22,"process","process",-1.5,"process2","4","4",1,28,1
"86",2,20,"red","remember","red","basement","3",2594.95400000468,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",2381.06800000591,1,"process","process",-2.5,"process3","3","3",1,28,0
"86",2,21,"red","remember","red","virus","2",2521.76700000966,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1160.75300000212,9,"remember","remember",0.5,"remember1","3","3",1,28,1
"86",2,22,"red","remember","red","camera","1",1208.44800000056,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",3056.24800000852,21,"remember","remember",1.5,"remember2","2","2",1,28,0
"86",2,23,"red","remember","red","ranch","4",2139.65700000408,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",1413.36900000949,4,"remember","remember",2.5,"remember3","1","1",1,28,1
"86",2,24,"red","remember","red","concert","1",2109.44300001056,"larger","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"1",941.408000006806,7,"remember","remember",2.5,"remember3","4","4",1,28,1
"86",2,25,"red","process","blue","wrist","2",2068.16500001051,"smaller","No","Yes",13.3179020000001,"Yes",7,1907.29100000905,1,TRUE,"1",695.296000008122,29,"remember","remember",2.5,"remember3","1","1",1,28,0
"86",2,26,"red","remember","red","flower","3",1747.45100000431,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1162.25999999943,26,"process","process",-0.5,"process1","2","2",1,28,0
"86",2,27,"red","remember","red","knife","1",1909.47700001299,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1085.99400000926,6,"remember","remember",0.5,"remember1","3","3",1,28,0
"86",2,28,"red","remember","red","railroad","2",1145.87700001011,"larger","No","Yes",13.3179020000001,"Yes",5,4665.71600001212,1,TRUE,"2",4806.76800000621,15,"remember","remember",1.5,"remember2","1","1",1,28,1
"86",2,29,"red","process","blue","towel","1",3670.91000000294,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"2",1290.39600000007,5,"remember","remember",2.5,"remember3","2","2",1,28,0
"86",2,30,"red","remember","red","chicken","4",1856.78800001135,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"3",1986.25399999879,10,"process","process",-0.5,"process1","1","1",1,28,0
"86",2,31,"red","remember","red","market","1",2944.73000001092,"larger","No","Yes",13.3179020000001,"Yes",3,2357.56500001112,1,TRUE,"2",685.115000002203,28,"remember","remember",0.5,"remember1","4","4",1,28,0
"86",2,32,"red","process","blue","banana","1",2325.33900000248,"smaller","No","Yes",13.3179020000001,"Yes",NA,NA,0,TRUE,"4",2811.58300001186,16,"remember","remember",1.5,"remember2","1","1",1,28,0
"87",1,1,"blue","remember","blue","mouse","2",1566.05400003936,"smaller","No","No",12.1061401666676,"Yes",4,5671.46600005217,1,FALSE,"4",1506.90500001033,3,NA,NA,NA,NA,"1","1",0.91304347826087,23,0
"87",1,2,"blue","remember","blue","worm","3",2161.67300004968,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1109.59300000343,14,"remember","remember",0.5,"remember1","2","2",0.91304347826087,23,1
"87",1,3,"blue","remember","blue","liver","1",2506.91100000417,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"2",1403.76800005126,11,"remember","remember",1.5,"remember2","3","3",0.91304347826087,23,0
"87",1,4,"blue","remember","blue","universe","4",1568.00100004743,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",2457.15000003204,2,"remember","remember",2.5,"remember3","1","1",0.91304347826087,23,1
"87",1,5,"blue","remember","blue","guitar","4",4389.61300001715,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"4",1237.72900004312,8,"remember","remember",2.5,"remember3","4","4",0.91304347826087,23,1
"87",1,6,"blue","process","red","nurse","3",1772.54500005182,"larger","No","No",12.1061401666676,"Yes",1,9127.23400001042,1,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.91304347826087,23,NA
"87",1,7,"blue","remember","blue","barn","1",1458.40500004153,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",2014.00100004778,13,"process","process",-0.5,"process1","3","3",0.91304347826087,23,0
"87",1,8,"blue","process","red","pilot","2",1401.4880000423,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.91304347826087,23,NA
"87",1,9,"blue","remember","blue","goose","2",1505.20500001988,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1332.78300001909,15,"process","process",-0.5,"process1","2","2",0.91304347826087,23,0
"87",1,10,"blue","process","red","underwear","1",2155.02000000062,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.91304347826087,23,NA
"87",1,11,"blue","process","red","robot","4",1361.10100003231,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.91304347826087,23,NA
"87",1,12,"blue","process","red","wallet","4",1173.16600004731,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","4","4",0.91304347826087,23,NA
"87",1,13,"blue","process","red","badge","2",1937.19800002075,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","4","4",0.91304347826087,23,NA
"87",1,14,"blue","process","red","tunnel","2",1106.03600001731,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","2","2",0.91304347826087,23,NA
"87",1,15,"blue","process","red","steak","1",1985.77000002129,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","2","2",0.91304347826087,23,NA
"87",1,16,"blue","remember","blue","clinic","4",1608.03900003838,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"3",1904.18200001499,9,"process","process",-2.5,"process3","1","1",0.91304347826087,23,0
"87",1,17,"blue","remember","blue","goat","1",1144.07100002663,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,"1",1412.46400005423,7,"remember","remember",0.5,"remember1","4","4",0.91304347826087,23,1
"87",1,18,"blue","process","red","elevator","3",2045.09100000243,"larger","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",0.91304347826087,23,NA
"87",1,19,"blue","process","red","needle","4",4285.0160000085,"smaller","No","No",12.1061401666676,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.91304347826087,23,NA
