"id","listid","eq_id","question","answer","duration","use_help","cresp"
"18940",1,2,"(2 + 2) / 2",2,3847.06700000004,"No",2
"18940",1,3,"(8 + 3) * 4",44,14041.432,"No",44
"18940",1,4,"(2 + 6) * 5",40,10699.872,"No",40
"18940",1,5,"(21 + 12) / 11",3,6955.0180000001,"No",3
"18940",1,6,"(9 + 3) * 2",24,5953.12800000003,"No",24
"18940",1,7,"(4 + 4) * 4",NA,7698.58799999999,"No",32
"18938",1,1,"(8 + 3) * 4",44,13374.483999996,"No",44
"18938",1,2,"(5 + 3) / 4",2,13928.4369999975,"No",2
"18938",1,3,"(7 - 4) * 8",24,6031.03399999702,"No",24
"18938",1,4,"(6 + 6) * 6",72,26431.879999998,"No",72
"18938",1,5,"(9 - 5) * 4",NA,171.741999996128,"No",16
"18937",1,1,"(3 + 3) * 8",54,8880.37299999932,"No",48
"18937",1,2,"(7 - 4) * 8",24,4159.92300000045,"No",24
"18937",1,3,"(7 + 8) * 3",45,4337.94500000094,"No",45
"18937",1,4,"(3 + 3) * 3",18,4117.88299999974,"No",18
"18937",1,5,"(9 + 3) * 2",24,2546.12500000114,"No",24
"18937",1,6,"(7 + 2) * 8",72,3526.94300000029,"No",72
"18937",1,7,"(3 + 3) / 2",3,5993.51199999958,"No",3
"18937",1,8,"(50 - 23) / 9",3,4000.55199999956,"No",3
"18937",1,9,"(19 - 4) * 5",75,7365.49300000007,"No",75
"18937",1,10,"(5 + 3) / 4",2,3173.70700000069,"No",2
"18937",1,11,"(2 + 2) * 2",8,3270.87099999827,"No",8
"18937",1,12,"(7 + 13) / 4",5,3015.67400000035,"No",5
"18937",1,13,"(9 - 5) * 4",16,3167.5250000009,"No",16
"18937",1,14,"(2 + 2) / 2",2,2269.18600000159,"No",2
"18935",1,1,"(7 + 13) / 4",5,3933.56399990775,"No",5
"18935",1,2,"(5 + 3) / 4",2,2370.28300001685,"No",2
"18935",1,3,"(2 + 6) * 5",40,4798.55899990292,"No",40
"18935",1,4,"(3 + 6) / 3",3,2308.15400001334,"No",3
"18935",1,5,"(11 + 23) * 3",112,10264.6750000436,"No",102
"18935",1,6,"(7 - 4) * 8",24,4006.45000003628,"No",24
"18935",1,7,"(3 + 3) * 8",48,4070.86600004075,"No",48
"18935",1,8,"(19 + 11) / 5",6,3038.80099988988,"No",6
"18935",1,9,"(2 + 2) / 2",2,2163.84899991768,"No",2
"18935",1,10,"(8 + 8) / 4",4,3020.63100001661,"No",4
"18935",1,11,"(9 - 3) * 3",18,4515.4909999044,"No",18
"18935",1,12,"(13 + 23) * 2",72,4863.29999995403,"No",72
"18935",1,13,"(9 + 3) * 2",24,3939.55399993772,"No",24
"18935",1,14,"(9 - 5) * 4",16,2743.23499999047,"No",16
"18935",1,15,"(19 - 4) * 5",NA,3797.6999999973,"No",75
"18934",1,1,"(2 + 2) * 16",64,11050.3999999998,"No",64
"18934",1,2,"(9 - 3) * 3",18,4982.23000000365,"No",18
"18934",1,3,"(3 + 3) * 3",18,13901.9049999985,"No",18
"18934",1,4,"(5 + 3) / 4",2,3633.84299999784,"No",2
"18934",1,5,"(13 + 23) * 2",72,12281.2310000036,"No",72
"18934",1,6,"(12 - 3) / 3",3,3677.20900000079,"No",3
"18934",1,7,"(11 + 23) * 3",102,9779.58199999912,"No",102
"18934",1,8,"(19 - 4) * 5",NA,585.34300000238,"No",75
"18933",1,1,"(19 + 11) / 5",6,22030.2190001293,"No",6
"18933",1,2,"(2 + 2) * 16",64,26339.7320000048,"No",64
"18933",1,3,"(7 + 13) / 4",5,5301.58900010877,"No",5
"18933",1,4,"(2 + 2) * 2",8,3800.64099996793,"No",8
"18933",1,5,"(4 + 3) * 9",NA,2468.58499997517,"No",63
"18932",1,1,"(3 + 3) * 8",48,11483.9239999996,"No",48
"18932",1,2,"(9 - 5) * 4",16,11811.2179999992,"No",16
"18932",1,3,"(4 - 3) * 8",8,2486.6009999995,"No",8
"18932",1,4,"(23 - 17) / 6",1,6574.05299999958,"No",1
"18932",1,5,"(19 - 4) * 5",75,7690.58799999935,"No",75
"18932",1,6,"(9 + 3) * 2",24,4061.86499999935,"No",24
"18932",1,7,"(2 + 3) * 4",20,4555.45699999941,"No",20
"18932",1,8,"(4 + 2) * 9",54,7788.37999999954,"No",54
"18932",1,9,"(2 + 2) * 16",NA,3452.59199999931,"No",64
"18931",1,1,"(4 + 3) * 4",28,8275.4660000001,"No",28
"18931",1,2,"(50 - 23) / 9",3,20523.338,"No",3
"18931",1,3,"(2 + 2) / 2",2,3610.00400000007,"No",2
"18931",1,4,"(17 + 23) / 8",5,9145.75100000005,"No",5
"18931",1,5,"(6 + 6) * 6",72,11566.3450000001,"No",72
"18931",1,6,"(23 - 17) / 6",NA,6767.79200000004,"No",1
"18929",1,1,"(4 + 3) * 4",28,9364.0550000137,"No",28
"18929",1,2,"(4 + 4) * 4",32,5084.17400002418,"No",32
"18929",1,3,"(2 + 2) / 2",2,4011.69499999809,"No",2
"18929",1,4,"(3 + 9) * 2",24,4630.40900002443,"No",24
"18929",1,5,"(12 - 3) / 3",3,4764.77399999875,"No",3
"18929",1,6,"(19 - 4) * 5",75,11804.6350000247,"No",75
"18929",1,7,"(7 + 8) * 3",45,4389.92700001592,"No",45
"18929",1,8,"(7 + 2) * 8",NA,15831.214000025,"No",72
"18928",1,1,"(6 + 6) * 6",60,12233.916000003,"No",72
"18928",1,2,"(2 + 2) * 2",8,9662.46999999884,"No",8
"18928",1,3,"(23 - 17) / 6",1,10531.9309999981,"No",1
"18928",1,4,"(9 + 3) * 2",24,3654.31499999855,"No",24
"18928",1,5,"(4 + 4) * 4",32,10779.563,"No",32
"18928",1,6,"(45 - 23) / 11",2,11340.0829999986,"No",2
"18928",1,7,"(3 + 9) * 2",NA,1734.95500000095,"No",24
"18927",1,1,"(4 - 3) * 8",8,4899.97400010985,"No",8
"18927",1,2,"(4 + 2) * 9",54,5532.52700002078,"No",54
"18927",1,3,"(2 + 2) * 16",64,6948.97300001208,"No",64
"18927",1,4,"(2 + 2) * 2",8,3381.15800008003,"No",8
"18927",1,5,"(7 + 2) * 8",72,5748.78600009665,"No",72
"18927",1,6,"(9 - 5) * 4",16,3253.11100001482,"No",16
"18927",1,7,"(3 + 3) * 3",27,5953.74800007639,"No",18
"18927",1,8,"(21 - 9) / 4",3,8160.75000000576,"No",3
"18927",1,9,"(21 + 12) / 11",3,4967.44500002993,"No",3
"18927",1,10,"(12 - 3) / 3",3,2831.17500006757,"No",3
"18927",1,11,"(2 + 3) * 4",20,4116.46800002345,"No",20
"18927",1,12,"(4 + 4) * 4",NA,4051.19600004249,"No",32
"18926",1,1,"(8 + 3) * 4",44,4046.41700000007,"No",44
"18926",1,2,"(2 + 3) * 4",20,3279.07899999985,"No",20
"18926",1,3,"(11 + 23) * 3",102,27882.2429999999,"No",102
"18926",1,4,"(1 + 7) * 6",42,3481.3519999999,"No",48
"18926",1,5,"(6 + 6) * 6",72,3615.36899999983,"No",72
"18926",1,6,"(4 - 3) * 8",8,2076.929,"No",8
"18926",1,7,"(3 + 3) * 8",48,2396.09700000001,"No",48
"18926",1,8,"(9 - 3) * 3",18,2148.61999999982,"No",18
"18926",1,9,"(50 - 23) / 9",3,9559.14999999991,"No",3
"18926",1,10,"(2 + 2) / 2",NA,1424.33399999986,"No",2
"18925",1,1,"(9 + 3) * 2",24,4314.61499999929,"No",24
"18925",1,2,"(23 - 17) / 6",1,17040.4969999993,"No",1
"18925",1,3,"(45 - 23) / 11",2,27838.1029999998,"No",2
"18925",1,4,"(7 + 8) * 3",NA,10732.9550000004,"No",45
"18924",1,1,"(2 + 2) * 16",64,10385,"No",64
"18924",1,2,"(17 + 23) / 8",5,10362,"No",5
"18924",1,3,"(50 - 23) / 9",3,14146,"No",3
"18924",1,4,"(7 + 2) * 8",72,5666,"No",72
"18924",1,5,"(8 + 8) / 4",4,16125,"No",4
"18924",1,6,"(4 + 3) * 4",NA,2968.00000000003,"No",28
"18921",1,1,"(13 + 23) * 2",72,6029.32899989985,"No",72
"18921",1,2,"(8 + 8) / 4",4,2947.12299982819,"No",4
"18921",1,3,"(2 + 2) / 2",2,3805.91399970555,"No",2
"18921",1,4,"(3 + 3) * 8",48,4756.6039998474,"No",48
"18921",1,5,"(11 + 23) * 3",102,6766.09799957994,"No",102
"18921",1,6,"(7 + 8) * 3",45,5126.96999997497,"No",45
"18921",1,7,"(9 - 5) * 4",16,3769.36700000626,"No",16
"18921",1,8,"(19 - 4) * 5",75,6202.13199983371,"No",75
"18921",1,9,"(2 + 3) * 4",20,3481.44100001713,"No",20
"18921",1,10,"(2 + 2) * 16",64,8588.52499972002,"No",64
"18921",1,11,"(50 - 23) / 9",3,5317.51799974637,"No",3
"18921",1,12,"(9 - 3) * 3",NA,3054.9109999389,"No",18
"18919",1,1,"(2 + 6) * 5",40,7297.48900003568,"No",40
"18919",1,2,"(4 + 3) * 4",21,10794.9590000557,"No",28
"18919",1,3,"(4 + 2) * 9",54,16613.7610000692,"No",54
"18919",1,4,"(23 - 17) / 6",-1,14096.951000081,"No",1
"18919",1,5,"(19 - 4) * 5",NA,11155.6790000204,"No",75
"18918",1,1,"(2 + 2) / 2",2,3789.92300008718,"No",2
"18918",1,2,"(2 + 2) * 16",64,18875.1989999851,"No",64
"18918",1,3,"(7 - 4) * 8",24,8963.14300014888,"No",24
"18918",1,4,"(45 - 23) / 11",2,7495.64100006683,"No",2
"18918",1,5,"(6 + 6) / 3",4,2668.01499996276,"No",4
"18918",1,6,"(12 - 3) / 3",3,3857.25600015622,"No",3
"18918",1,7,"(3 + 3) * 3",18,4959.51900011377,"No",18
"18918",1,8,"(50 - 23) / 9",3,9269.01000011561,"No",3
"18917",1,1,"(5 + 3) / 4",2,6325.63299999444,"No",2
"18917",1,2,"(17 + 23) / 8",5,49753.3220000042,"No",5
"18917",1,3,"(9 - 5) * 4",NA,3900.40299999906,"No",16
"18915",1,1,"(9 - 3) * 3",18,6269,"No",18
"18915",1,2,"(1 + 7) * 6",48,26997,"No",48
"18915",1,3,"(2 + 2) / 2",2,4473.00000000003,"No",2
"18915",1,4,"(21 - 9) / 4",3,8993,"No",3
"18915",1,5,"(17 + 23) / 8",5,8044,"No",5
"18915",1,6,"(3 + 3) * 3",NA,4944,"No",18
"18914",1,1,"(9 + 3) * 2",24,6778.34200001205,"No",24
"18914",1,2,"(2 + 2) / 2",2,3639.54000000557,"No",2
"18914",1,3,"(9 - 3) * 3",18,4580.5809999888,"No",18
"18914",1,4,"(4 + 4) * 4",32,7200.11200001053,"No",32
"18914",1,5,"(6 + 6) / 3",4,5470.15800001301,"No",4
"18914",1,6,"(21 - 9) / 4",3,10027.9099999892,"No",3
"18914",1,7,"(21 + 12) / 11",3,5935.06499999366,"No",3
"18914",1,8,"(2 + 6) * 5",40,8388.05300000976,"No",40
"18914",1,9,"(2 + 2) * 2",8,4022.24799998882,"No",8
"18914",1,10,"(6 + 6) * 6",NA,3780.85599999339,"No",72
"18909",1,1,"(23 - 17) / 6",4,826.881000000518,"No",1
"18909",1,2,"(2 + 3) * 4",25,17088.9899999998,"No",20
"18909",1,3,"(4 + 3) * 9",63,20267.2709999998,"No",63
"18909",1,4,"(21 - 9) / 4",NA,21775.0610000012,"No",3
"18912",1,1,"(17 + 23) / 8",5,5262.97699992929,"No",5
"18912",1,2,"(9 - 5) * 4",16,2682.88000000099,"No",16
"18912",1,3,"(11 + 23) * 3",102,8199.96000010078,"No",102
"18912",1,4,"(3 + 6) / 3",3,3344.04800007876,"No",3
"18912",1,5,"(7 + 13) / 4",5,2705.8280000033,"No",5
"18912",1,6,"(5 + 3) / 4",2,2893.80900002539,"No",2
"18912",1,7,"(4 + 3) * 4",28,2681.38899995806,"No",28
"18912",1,8,"(23 - 17) / 6",1,2437.21600006463,"No",1
"18912",1,9,"(6 + 6) * 6",72,5996.21599994675,"No",72
"18912",1,10,"(2 + 3) * 4",20,2491.37800011248,"No",20
"18912",1,11,"(7 - 4) * 8",24,4486.88699992112,"No",24
"18912",1,12,"(7 + 2) * 8",72,8252.01200006186,"No",72
"18912",1,13,"(3 + 3) * 8",48,6785.94600008201,"No",48
"18912",1,14,"(4 - 3) * 8",NA,1584.17499997915,"No",8
"18911",1,1,"(3 + 3) * 8",48,3335.07200000051,"No",48
"18911",1,2,"(21 - 9) / 4",3,5524.69900000127,"No",3
"18911",1,3,"(19 - 4) * 5",75,5805.29200000048,"No",75
"18911",1,4,"(4 - 3) * 8",8,2302.72700000013,"No",8
"18911",1,5,"(3 + 9) * 2",24,2226.10900000058,"No",24
"18911",1,6,"(2 + 6) * 5",40,3079.47000000026,"No",40
"18911",1,7,"(2 + 2) / 2",2,7728.75999999978,"No",2
"18911",1,8,"(4 + 3) * 9",63,7405.44800000126,"No",63
"18911",1,9,"(19 + 11) / 5",6,4158.7840000008,"No",6
"18911",1,10,"(7 + 13) / 4",5,2268.5050000003,"No",5
"18911",1,11,"(2 + 5) * 2",14,2616.95300000085,"No",14
"18911",1,12,"(9 + 3) * 2",24,2210.31800000038,"No",24
"18911",1,13,"(1 + 7) * 6",48,3307.35300000029,"No",48
"18911",1,14,"(2 + 2) * 16",NA,7786.31099999987,"No",64
"18910",1,1,"(3 + 3) / 2",3,5294.35599999252,"No",3
"18910",1,2,"(2 + 2) * 2",8,5912.66699999676,"No",8
"18910",1,3,"(2 + 5) * 2",14,6178.2550000028,"No",14
"18910",1,4,"(7 + 8) * 3",45,8893.62800001365,"No",45
"18910",1,5,"(3 + 3) * 8",48,9174.59000000852,"No",48
"18910",1,6,"(9 + 3) * 2",24,4175.72600001242,"No",24
"18910",1,7,"(21 + 12) / 11",3,10746.4509999976,"No",3
"18910",1,8,"(12 - 3) / 3",3,7254.48800000362,"No",3
"18910",1,9,"(11 + 23) * 3",NA,2284.82799999387,"No",102
"18908",1,1,"(9 - 5) * 4",16,7549.02299999419,"No",16
"18908",1,2,"(45 - 23) / 11",2,12416.5379999948,"No",2
"18908",1,3,"(4 + 3) * 4",28,5985.96800002229,"No",28
"18908",1,4,"(11 + 23) * 3",102,9792.21899997559,"No",102
"18908",1,5,"(21 + 12) / 11",3,5093.06799997229,"No",3
"18908",1,6,"(2 + 2) / 2",2,2259.99600001864,"No",2
"18908",1,7,"(12 - 3) / 3",3,3000.60800001535,"No",3
"18908",1,8,"(50 - 23) / 9",4,9969.38099996693,"No",3
"18908",1,9,"(9 + 3) * 2",24,3460.19599998576,"No",24
"18908",1,10,"(2 + 3) * 4",NA,352.589999982854,"No",20
"18907",1,1,"(6 + 6) / 3",36,9976.58799998183,"No",4
"18907",1,2,"(13 + 23) * 2",72,27705.5139999986,"No",72
"18907",1,3,"(3 + 3) / 2",3,6223.15100002894,"No",3
"18907",1,4,"(4 + 3) * 4",28,5487.76000001607,"No",28
"18907",1,5,"(2 + 2) * 16",64,8643.90100004384,"No",64
"18907",1,6,"(23 - 17) / 6",NA,1902.21999996528,"No",1
"18906",1,1,"(6 + 6) / 3",4,7206.70000000001,"No",4
"18906",1,2,"(45 - 23) / 11",2,13050.22,"No",2
"18906",1,3,"(2 + 2) * 16",64,20247.62,"No",64
"18906",1,4,"(7 + 8) * 3",45,15807.52,"No",45
"18906",1,5,"(3 + 9) * 2",NA,3566.85999999999,"No",24
"18905",1,1,"(3 + 3) * 8",48,30966.9079999998,"No",48
"18905",1,2,"(4 + 2) * 9",54,15948.8139999997,"No",54
"18905",1,3,"(9 - 3) * 3",18,12288.1199999998,"No",18
"18905",1,4,"(50 - 23) / 9",NA,701.945999999356,"No",3
"18904",1,1,"(45 - 23) / 11",2,21253.9299998464,"No",2
"18904",1,2,"(2 + 5) * 2",14,4739.67499984545,"No",14
"18904",1,3,"(8 + 3) * 4",44,5571.65799994161,"No",44
"18904",1,4,"(11 + 23) * 3",102,6050.25000003079,"No",102
"18904",1,5,"(3 + 6) / 3",3,4204.22899995849,"No",3
"18904",1,6,"(4 - 3) * 8",8,5691.2009999833,"No",8
"18904",1,7,"(6 + 6) * 6",72,5116.74500003288,"No",72
"18904",1,8,"(3 + 3) * 8",48,7271.01700001443,"No",48
"18903",1,1,"(3 + 6) / 3",NA,35.7849999999744,"No",3
"18903",1,2,"(19 - 4) * 5",75,15583.891,"No",75
"18903",1,3,"(2 + 3) * 4",20,3748.78800000006,"No",20
"18903",1,4,"(4 - 3) * 8",8,2546.90200000012,"No",8
"18903",1,5,"(9 - 5) * 4",16,9292.08400000009,"No",16
"18903",1,6,"(3 + 9) * 2",24,2783.77000000008,"No",24
"18903",1,7,"(4 + 2) * 9",54,6433.09899999999,"No",54
"18903",1,8,"(8 + 8) / 4",4,4466.1810000001,"No",4
"18903",1,9,"(4 + 3) * 4",28,3475.16100000008,"No",28
"18903",1,10,"(8 + 3) * 4",44,4113.46500000003,"No",44
"18903",1,11,"(23 - 17) / 6",NA,7372.01800000004,"No",1
"18902",1,1,"(8 + 3) * 4",44,6089.56199999078,"No",44
"18902",1,2,"(13 + 23) * 2",72,5004.24199999037,"No",72
"18902",1,3,"(4 + 4) * 4",32,5178.86599999218,"No",32
"18902",1,4,"(4 - 3) * 8",8,2515.19699999806,"No",8
"18902",1,5,"(3 + 6) / 3",3,3099.63899998972,"No",3
"18902",1,6,"(2 + 5) * 2",14,3451.83299999702,"No",14
"18902",1,7,"(19 - 4) * 5",75,10913.9039999979,"No",75
"18902",1,8,"(50 - 23) / 9",3,6513.10499999428,"No",3
"18902",1,9,"(7 + 8) * 3",45,6913.34799999185,"No",45
"18902",1,10,"(4 + 3) * 4",28,8442.93499999086,"No",28
"18902",1,11,"(11 + 23) * 3",NA,1774.54800000292,"No",102
"18901",1,1,"(7 + 2) * 8",72,5350.24100000015,"No",72
"18901",1,2,"(3 + 6) / 3",3,2171.63199999943,"No",3
"18901",1,3,"(7 + 13) / 4",5,1526.24300000069,"No",5
"18901",1,4,"(3 + 3) / 2",3,3190.08500000116,"No",3
"18901",1,5,"(21 - 9) / 4",3,4434.26200000069,"No",3
"18901",1,6,"(17 + 23) / 8",5,2793.21899999891,"No",5
"18901",1,7,"(21 + 12) / 11",3,2204.77700000029,"No",3
"18901",1,8,"(3 + 3) * 3",18,3560.67000000057,"No",18
"18901",1,9,"(6 + 6) / 3",4,1701.19899999996,"No",4
"18901",1,10,"(50 - 23) / 9",3,2060.62699999762,"No",3
"18901",1,11,"(2 + 2) * 2",8,4101.1709999984,"No",8
"18901",1,12,"(4 - 3) * 8",8,1831.95599999779,"No",8
"18901",1,13,"(4 + 4) * 4",32,2906.00699999867,"No",32
"18901",1,14,"(9 + 3) * 2",24,3047.87700000088,"No",24
"18901",1,15,"(11 + 23) * 3",78,12551.7039999984,"No",102
"18901",1,16,"(8 + 3) * 4",44,3909.18399999847,"No",44
"18901",1,17,"(19 - 4) * 5",NA,2438.03899999787,"No",75
"18900",1,1,"(3 + 3) * 3",18,6708.70000000001,"No",18
"18900",1,2,"(2 + 2) * 16",64,4307.38,"No",64
"18900",1,3,"(2 + 5) * 2",14,3255.5,"No",14
"18900",1,4,"(6 + 6) / 3",4,3581.29999999999,"No",4
"18900",1,5,"(5 + 3) / 4",2,2668,"No",2
"18900",1,6,"(7 - 4) * 8",24,2942.5,"No",24
"18900",1,7,"(1 + 7) * 6",64,3725.06,"No",48
"18900",1,8,"(3 + 6) / 3",3,2288.70000000001,"No",3
"18900",1,9,"(50 - 23) / 9",3,6375.70000000001,"No",3
"18900",1,10,"(2 + 2) / 2",2,3921.58000000002,"No",2
"18900",1,11,"(7 + 8) * 3",45,3843.12,"No",45
"18900",1,12,"(4 - 3) * 8",8,2803.53999999998,"No",8
"18900",1,13,"(8 + 3) * 4",44,3206.79999999999,"No",44
"18900",1,14,"(11 + 23) * 3",135,6001.12,"No",102
"18900",1,15,"(19 - 4) * 5",NA,3408.59999999998,"No",75
"18899",1,1,"(4 + 3) * 9",108,30546.3030000107,"No",63
"18899",1,2,"(2 + 2) / 2",2,5838.06900001108,"No",2
"18899",1,3,"(12 - 3) / 3",3,5044.40800001152,"No",3
"18899",1,4,"(2 + 2) * 2",8,3724.16899999604,"No",8
"18899",1,5,"(2 + 2) * 16",64,6188.84699999506,"No",64
"18899",1,6,"(19 - 4) * 5",75,7086.02600000717,"No",75
"18899",1,7,"(7 - 4) * 8",NA,1484.86500001303,"No",24
"18898",1,1,"(19 - 4) * 5",75,11203.18,"No",75
"18898",1,2,"(11 + 23) * 3",102,15057.52,"No",102
"18898",1,3,"(7 + 13) / 4",5,10486.98,"No",5
"18898",1,4,"(2 + 3) * 4",20,5844.89999999999,"No",20
"18898",1,5,"(4 + 2) * 9",54,7147.71999999997,"No",54
"18898",1,6,"(45 - 23) / 11",NA,10099.96,"No",2
"18897",1,1,"(12 - 3) / 3",3,5709.12,"No",3
"18897",1,2,"(17 + 23) / 8",5,8162.20000000001,"No",5
"18897",1,3,"(21 + 12) / 11",3,5881.17999999999,"No",3
"18897",1,4,"(4 + 3) * 4",28,5422.46000000002,"No",28
"18897",1,5,"(8 + 8) / 4",4,5313,"No",4
"18897",1,6,"(2 + 5) * 2",14,3867.28000000003,"No",14
"18897",1,7,"(3 + 6) / 3",3,4419.52000000002,"No",3
"18897",1,8,"(2 + 6) * 5",40,3622.84000000003,"No",40
"18897",1,9,"(9 - 5) * 4",16,3187.52000000002,"No",16
"18897",1,10,"(2 + 3) * 4",20,4985.73999999999,"No",20
"18897",1,11,"(7 + 13) / 4",5,3122.79999999999,"No",5
"18897",1,12,"(50 - 23) / 9",NA,5754.71999999997,"No",3
"18896",1,1,"(2 + 6) * 5",40,3724.23399996723,"No",40
"18896",1,2,"(12 - 3) / 3",3,4582.2039999649,"No",3
"18896",1,3,"(21 + 12) / 11",3,4758.18799995989,"No",3
"18896",1,4,"(4 + 4) * 4",36,3480.05400001115,"No",32
"18896",1,5,"(2 + 3) * 4",20,2484.61699999837,"No",20
"18896",1,6,"(9 - 3) * 3",18,2143.9829999911,"No",18
"18896",1,7,"(21 - 9) / 4",3,4978.77499997863,"No",3
"18896",1,8,"(4 - 3) * 8",8,2243.35199996858,"No",8
"18896",1,9,"(13 + 23) * 2",72,3360.31599999568,"No",72
"18896",1,10,"(9 - 5) * 4",16,2194.13999998861,"No",16
"18896",1,11,"(7 - 4) * 8",24,3010.10200000287,"No",24
"18896",1,12,"(7 + 8) * 3",45,2945.58300000479,"No",45
"18896",1,13,"(9 + 3) * 2",24,3115.01399995809,"No",24
"18896",1,14,"(4 + 3) * 9",63,8484.9049999819,"No",63
"18896",1,15,"(19 - 4) * 5",75,5321.34099998043,"No",75
"18896",1,16,"(23 - 17) / 6",NA,3018.02899995711,"No",1
"18895",1,1,"(6 + 6) * 6",66,21980.0400000268,"No",72
"18895",1,2,"(21 + 12) / 11",3,7744.8399999885,"No",3
"18895",1,3,"(19 - 4) * 5",45,9065.72800003123,"No",75
"18895",1,4,"(7 - 4) * 8",24,11188.6149999857,"No",24
"18895",1,5,"(2 + 5) * 2",14,7136.85999998479,"No",14
"18895",1,6,"(7 + 13) / 4",5,2816.05000001474,"No",5
"18894",1,1,"(7 - 4) * 8",24,12801.2669999999,"No",24
"18894",1,2,"(2 + 6) * 5",56,21847.923,"No",40
"18894",1,3,"(2 + 5) * 2",14,3404.59299999964,"No",14
"18894",1,4,"(4 + 4) * 4",36,8353.24700000012,"No",32
"18894",1,5,"(23 - 17) / 6",1,5395.9309999996,"No",1
"18894",1,6,"(21 - 9) / 4",3,5194.59199999957,"No",3
"18894",1,7,"(19 - 4) * 5",NA,2787.77999999971,"No",75
"18893",1,1,"(8 + 8) / 4",4,4989.32300000536,"No",4
"18893",1,2,"(12 - 3) / 3",3,3405.88899999717,"No",3
"18893",1,3,"(7 - 4) * 8",24,7104.12800001627,"No",24
"18893",1,4,"(3 + 3) * 8",48,7753.06899999824,"No",48
"18893",1,5,"(11 + 23) * 3",102,10476.7519999993,"No",102
"18893",1,6,"(17 + 23) / 8",5,10443.4370000032,"No",5
"18893",1,7,"(9 - 3) * 3",18,5523.54800001171,"No",18
"18893",1,8,"(5 + 3) / 4",2,3119.12100000103,"No",2
"18893",1,9,"(7 + 13) / 4",5,3734.84899999527,"No",5
"18893",1,10,"(21 + 12) / 11",NA,3312.4039999962,"No",3
"18892",1,1,"(4 + 4) * 4",32,6811.16,"No",32
"18892",1,2,"(1 + 7) * 6",48,7478.01999999999,"No",48
"18892",1,3,"(3 + 6) / 3",3,5351.51999999999,"No",3
"18892",1,4,"(9 - 5) * 4",16,5595.01999999999,"No",16
"18892",1,5,"(23 - 17) / 6",1,5211.79999999999,"No",1
"18892",1,6,"(17 + 23) / 8",5,4711.92000000001,"No",5
"18892",1,7,"(8 + 3) * 4",44,4931.72,"No",44
"18892",1,8,"(13 + 23) * 2",72,7729.20000000001,"No",72
"18892",1,9,"(4 - 3) * 8",8,4026.70000000001,"No",8
"18892",1,10,"(2 + 6) * 5",40,7867.79999999999,"No",40
"18890",1,1,"(23 - 17) / 6",1,15367.0529999831,"No",1
"18890",1,2,"(2 + 6) * 5",40,9283.91700001789,"No",40
"18890",1,3,"(6 + 6) / 3",4,6671.52799997875,"No",4
"18890",1,4,"(3 + 6) / 3",3,17646.5920000331,"No",3
"18890",1,5,"(17 + 23) / 8",5,8195.52599999431,"No",5
"18890",1,6,"(9 + 3) * 2",NA,2754.30600002484,"No",24
"18886",1,1,"(23 - 17) / 6",1,13719.323,"Yes",1
"18886",1,2,"(45 - 23) / 11",2,7401.13999999937,"Yes",2
"18886",1,3,"(2 + 3) * 4",20,9026.2139999998,"Yes",20
"18886",1,4,"(3 + 3) * 3",18,6443.33699999913,"Yes",18
"18886",1,5,"(4 + 2) * 9",54,6204.10599999962,"Yes",54
"18886",1,6,"(4 + 4) * 4",32,6314.92999999947,"Yes",32
"18886",1,7,"(8 + 8) / 4",4,9294.98999999935,"Yes",4
"18886",1,8,"(9 + 3) * 2",NA,1500.93999999942,"Yes",24
"18885",1,1,"(3 + 9) * 2",24,11156.1039999625,"No",24
"18885",1,2,"(1 + 7) * 6",48,12712.1689999403,"No",48
"18885",1,3,"(21 + 12) / 11",3,17525.6420000013,"No",3
"18885",1,4,"(6 + 6) / 3",4,7223.02300001966,"No",4
"18885",1,5,"(13 + 23) * 2",59,8689.40699992055,"No",72
"18885",1,6,"(19 + 11) / 5",NA,2616.70299996156,"No",6
"18882",1,1,"(50 - 23) / 9",3,15532.7869999998,"No",3
"18882",1,2,"(21 - 9) / 4",3,15761.907999996,"No",3
"18882",1,3,"(3 + 3) * 3",18,8447.61800000924,"No",18
"18882",1,4,"(13 + 23) * 2",72,17440.0720000047,"No",72
"18882",1,5,"(2 + 2) * 2",NA,2749.82700001018,"No",8
"18881",1,1,"(4 + 3) * 4",28,6150.50999990336,"No",28
"18881",1,2,"(7 - 4) * 8",24,7392.30699983877,"No",24
"18881",1,3,"(3 + 6) / 3",3,4424.17499997251,"No",3
"18881",1,4,"(8 + 3) * 4",44,3287.18199994331,"No",44
"18881",1,5,"(4 + 2) * 9",54,5283.40499999464,"No",54
"18881",1,6,"(3 + 9) * 2",24,3551.82599992235,"No",24
"18881",1,7,"(2 + 2) * 16",64,13401.4179998526,"No",64
"18881",1,8,"(4 + 4) * 4",32,8985.75500000932,"No",32
"18881",1,9,"(9 - 5) * 4",16,3938.35199998599,"No",16
"18881",1,10,"(50 - 23) / 9",NA,3433.33499997651,"No",3
"18880",1,1,"(2 + 5) * 2",20,3792.38399999629,"No",14
"18880",1,2,"(2 + 2) * 16",64,4842.03399999911,"No",64
"18880",1,3,"(2 + 2) * 2",8,2914.01099999773,"No",8
"18880",1,4,"(4 + 2) * 9",54,2422.21799999941,"No",54
"18880",1,5,"(17 + 23) / 8",320,6006.49199999892,"No",5
