"id","study_position","color_condition","trial_condition","stimulus_condition","presented_color","test_first","word1","studyRT","resp","use_help","testid","test_color","output_pos1","abs_output_position","testRT","acc","strict_acc","color_intrusions"
"18896",8,"blue","process",NA,"red","blue","pipe",778.721999979141,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18896",9,"blue","process",NA,"red","blue","dog",794.06199997339,"larger","No",2,"red",5,11,6011.18699998799,1,1,0
"18896",10,"blue","remember",NA,"blue","blue","house",975.273999985657,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",11,"blue","remember",NA,"blue","blue","tire",947.164000009885,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",12,"blue","remember",NA,"blue","blue","surgeon",938.854000006744,"larger","No",1,"blue",3,3,6691.20699996123,1,1,0
"18896",13,"blue","remember",NA,"blue","blue","soda",986.347000011636,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18896",14,"blue","remember",NA,"blue","blue","purse",991.423999990206,"smaller","No",1,"blue",5,5,1764.45300000472,1,1,0
"18896",15,"blue","process",NA,"red","blue","finger",797.697999973854,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18896",16,"blue","process",NA,"red","blue","dragon",850.424000007974,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",17,"blue","process",NA,"red","blue","rabbit",1403.16799999968,"smaller","No",2,"red",6,12,3004.30899998744,1,1,0
"18896",18,"blue","process",NA,"red","blue","needle",896.092999986824,"smaller","No",2,"red",4,10,2372.20900000987,1,1,0
"18896",19,"blue","remember",NA,"blue","blue","tooth",731.0419999757,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18896",20,"blue","remember",NA,"blue","blue","jungle",762.146999969031,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",21,"blue","process",NA,"red","blue","bridge",744.752999974837,"larger","No",2,"red",2,8,1950.50899996306,1,1,0
"18896",22,"blue","remember",NA,"blue","blue","stairs",823.444999974337,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",23,"blue","remember",NA,"blue","blue","island",843.889999957202,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",24,"blue","process",NA,"red","blue","statue",806.130999997753,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",25,"blue","process",NA,"red","blue","phone",1835.63299997107,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18896",26,"blue","process",NA,"red","blue","bride",903.331999985268,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18896",27,"blue","remember",NA,"blue","blue","sweater",855.876000007702,"larger","No",2,"red",7,13,4842.67899999151,1,0,1
"18896",28,"blue","process",NA,"red","blue","dentist",682.749999986525,"larger","No",1,"blue",4,4,3263.12099999835,1,0,1
"18896",29,"blue","remember",NA,"blue","blue","pole",843.576999991055,"larger","No",2,"red",3,9,1295.24200001184,1,0,1
"18896",30,"blue","process",NA,"red","blue","eagle",959.145999969653,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",1,"red","process",NA,"blue","red","ocean",5376.45699999131,"larger","No",2,"blue",1,4,8929.52800000203,1,1,0
"18895",2,"red","remember",NA,"red","red","opera",3411.07299998942,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",3,"red","remember",NA,"red","red","cocktail",2164.79900000185,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",4,"red","process",NA,"blue","red","bedroom",6201.43799999674,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",5,"red","process",NA,"blue","red","finger",3515.90300002895,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",6,"red","remember",NA,"red","red","sandwich",3606.3970000128,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",7,"red","remember",NA,"red","red","tank",1150.92999997741,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",8,"red","remember",NA,"red","red","badge",2682.457999997,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",9,"red","process",NA,"blue","red","phone",1586.69699999214,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",10,"red","process",NA,"blue","red","bowl",2362.81600001923,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",11,"red","remember",NA,"red","red","pumpkin",1292.39100001533,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",12,"red","remember",NA,"red","red","shark",1080.43200003095,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",13,"red","remember",NA,"red","red","highway",529.337999982876,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",14,"red","remember",NA,"red","red","market",601.223000005673,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",15,"red","remember",NA,"red","red","jeep",682.056999975845,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",16,"red","process",NA,"blue","red","rabbit",1043.14699998812,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",17,"red","remember",NA,"red","red","skull",754.321000005089,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",18,"red","process",NA,"blue","red","cave",1027.19700000802,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",19,"red","remember",NA,"red","red","nurse",600.721000005782,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",20,"red","process",NA,"blue","red","medal",878.834000033268,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",21,"red","process",NA,"blue","red","pilot",1427.00900001268,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",22,"red","process",NA,"blue","red","pistol",802.796000025177,"larger","No",1,"red",2,2,13796.1210000102,1,0,1
"18895",23,"red","remember",NA,"red","red","robin",744.694000019314,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",24,"red","remember",NA,"red","red","bush",595.443000019062,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",25,"red","process",NA,"blue","red","bride",2097.34200002201,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",26,"red","process",NA,"blue","red","table",632.87500000681,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18895",27,"red","remember",NA,"red","red","flower",1896.21300000435,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",28,"red","process",NA,"blue","red","knife",1328.13099998093,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",29,"red","process",NA,"blue","red","wolf",806.254000015906,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18895",30,"red","process",NA,"blue","red","piano",1501.36199998524,"smaller","No",1,"red",1,1,4482.38900000235,1,0,1
"18894",1,"red","process",NA,"blue","red","underwear",1789.88200000022,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",2,"red","process",NA,"blue","red","nest",1155.90199999965,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",3,"red","remember",NA,"red","red","knife",1507.27399999987,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",4,"red","remember",NA,"red","red","chicken",820.612999999976,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",5,"red","remember",NA,"red","red","peanut",785.937000000311,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",6,"red","remember",NA,"red","red","branch",1025.94800000046,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",7,"red","remember",NA,"red","red","planet",1054.54399999962,"larger","No",1,"red",3,3,2406.58400000006,1,1,0
"18894",8,"red","process",NA,"blue","red","orange",940.586000000403,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",9,"red","remember",NA,"red","red","flower",1930.53500000019,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",10,"red","process",NA,"blue","red","banana",1805.27300000036,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",11,"red","remember",NA,"red","red","earth",1198.58899999967,"larger","No",1,"red",2,2,5895.9229999996,1,1,0
"18894",12,"red","remember",NA,"red","red","camera",900.606999999902,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",13,"red","remember",NA,"red","red","valley",1434.60600000028,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",14,"red","remember",NA,"red","red","apple",1459.28800000009,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",15,"red","process",NA,"blue","red","tank",1980.60099999965,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",16,"red","remember",NA,"red","red","tiger",1535.2820000003,"larger","No",1,"red",1,1,3570.60299999962,1,1,0
"18894",17,"red","process",NA,"blue","red","dragon",925.867000000449,"larger","No",1,"red",6,6,3677.93100000033,1,0,1
"18894",18,"red","process",NA,"blue","red","badge",1092.59800000009,"smaller","No",2,"blue",6,13,4484.58899999975,1,1,0
"18894",19,"red","process",NA,"blue","red","rabbit",1910.57799999994,"smaller","No",1,"red",5,5,4561.93699999998,1,0,1
"18894",20,"red","process",NA,"blue","red","diamond",2583.90800000026,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",21,"red","remember",NA,"red","red","bucket",3818.59099999975,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",22,"red","remember",NA,"red","red","sandwich",1297.90700000021,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",23,"red","remember",NA,"red","red","medal",919.90999999996,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",24,"red","remember",NA,"red","red","carpet",979.169999999809,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",25,"red","process",NA,"blue","red","coast",997.926000000385,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",26,"red","process",NA,"blue","red","empire",1233.94400000045,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18894",27,"red","process",NA,"blue","red","tire",1122.59500000003,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",28,"red","process",NA,"blue","red","bike",1193.9180000003,"larger","No",2,"blue",5,12,3825.27299999987,1,1,0
"18894",29,"red","process",NA,"blue","red","tunnel",957.90100000042,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18894",30,"red","process",NA,"blue","red","cookie",1237.28199999977,"smaller","No",2,"blue",3,10,4470.60400000034,1,1,0
"18893",1,"blue","remember",NA,"blue","all","school",2763.4689999961,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",2,"blue","process",NA,"red","all","cocktail",3545.97500001724,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",3,"blue","remember",NA,"blue","all","railroad",3421.15599999811,"larger","No",1,"all",1,1,6006.769000003,1,1,0
"18893",4,"blue","process",NA,"red","all","hammer",3697.36700000294,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",5,"blue","remember",NA,"blue","all","brain",2071.04100001244,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",6,"blue","process",NA,"red","all","spider",2254.29799998879,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",7,"blue","process",NA,"red","all","pearl",12658.654000005,"smaller","No",1,"all",2,2,2469.21500000788,1,1,0
"18893",8,"blue","remember",NA,"blue","all","horse",2740.77899999925,"larger","No",1,"all",4,4,3867.50500000757,1,1,0
"18893",9,"blue","remember",NA,"blue","all","pipe",5882.67299998899,"smaller","No",1,"all",5,5,4221.50600000657,1,1,0
"18893",10,"blue","process",NA,"red","all","nanny",1784.7850000144,"larger","No",1,"all",6,6,2838.62600000389,1,1,0
"18893",11,"blue","process",NA,"red","all","fruit",2350.51400000564,"smaller","No",1,"all",7,7,3957.36400001339,1,1,0
"18893",12,"blue","process",NA,"red","all","chin",2258.89199999558,"smaller","No",1,"all",8,8,6352.87499999191,1,1,0
"18893",13,"blue","process",NA,"red","all","earth",2288.78699999402,"larger","No",1,"all",9,9,3459.06299998908,1,1,0
"18893",14,"blue","process",NA,"red","all","towel",1704.90500000602,"larger","No",1,"all",10,10,3893.93300000299,1,1,0
"18893",15,"blue","remember",NA,"blue","all","island",4449.12000000318,"larger","No",1,"all",11,11,4473.94399999233,1,1,0
"18893",16,"blue","remember",NA,"blue","all","harbor",3871.46700001601,"larger","No",1,"all",12,12,6741.70799999911,1,1,0
"18893",17,"blue","process",NA,"red","all","shark",1449.30699999203,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",18,"blue","remember",NA,"blue","all","peanut",3402.56700001706,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",19,"blue","process",NA,"red","all","dog",1904.04900000716,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",20,"blue","remember",NA,"blue","all","nurse",6693.09400001215,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",21,"blue","process",NA,"red","all","branch",1542.5560000054,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",22,"blue","process",NA,"red","all","bone",9578.81800000934,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",23,"blue","remember",NA,"blue","all","whale",2202.95900001499,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",24,"blue","process",NA,"red","all","frog",2403.01999999292,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",25,"blue","remember",NA,"blue","all","planet",4931.22700000711,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",26,"blue","remember",NA,"blue","all","concert",1643.86899999037,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",27,"blue","remember",NA,"blue","all","lawn",1854.07499999244,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18893",28,"blue","remember",NA,"blue","all","bacon",1117.32000001241,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",29,"blue","remember",NA,"blue","all","palace",1208.72300001147,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18893",30,"blue","process",NA,"red","all","blanket",3566.10099999409,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",1,"blue","remember",NA,"blue","blue","nurse",2567.36,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",2,"blue","process",NA,"red","blue","tower",2778.82000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",3,"blue","remember",NA,"blue","blue","orange",4383.62,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",4,"blue","process",NA,"red","blue","island",3106.48,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",5,"blue","process",NA,"red","blue","barn",1690.66,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",6,"blue","remember",NA,"blue","blue","chin",1801.5,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",7,"blue","remember",NA,"blue","blue","goat",2389.52,"larger","No",1,"blue",2,2,NA,1,1,0
"18892",8,"blue","remember",NA,"blue","blue","peanut",1643.36,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",9,"blue","remember",NA,"blue","blue","banana",1178.39999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",10,"blue","process",NA,"red","blue","dentist",1414.17999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",11,"blue","remember",NA,"blue","blue","planet",4618.58,"larger","No",1,"blue",3,3,NA,1,1,0
"18892",12,"blue","process",NA,"red","blue","tire",3171.10000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",13,"blue","remember",NA,"blue","blue","castle",1002.22,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",14,"blue","process",NA,"red","blue","ocean",1140.32000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",15,"blue","process",NA,"red","blue","eagle",1348.04000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",16,"blue","process",NA,"red","blue","potato",901.200000000012,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",17,"blue","process",NA,"red","blue","child",1748.89999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",18,"blue","remember",NA,"blue","blue","carpet",840.01999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",19,"blue","remember",NA,"blue","blue","monkey",752.739999999991,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",20,"blue","remember",NA,"blue","blue","nanny",1076.79999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",21,"blue","process",NA,"red","blue","liver",1133.22,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",22,"blue","process",NA,"red","blue","sweater",873.679999999993,"larger","No",1,"blue",4,4,NA,1,0,1
"18892",23,"blue","process",NA,"red","blue","badge",988.119999999995,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",24,"blue","remember",NA,"blue","blue","costume",1188.88,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",25,"blue","process",NA,"red","blue","burger",1328.92000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",26,"blue","process",NA,"red","blue","corn",916.359999999986,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",27,"blue","remember",NA,"blue","blue","rabbit",823.739999999991,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",28,"blue","process",NA,"red","blue","basket",878.559999999998,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18892",29,"blue","remember",NA,"blue","blue","wrist",1569.26000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18892",30,"blue","remember",NA,"blue","blue","shotgun",1234.67999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",1,"blue","process",NA,"red","blue","diamond",3754.31799999998,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",2,"blue","remember",NA,"blue","blue","crown",2506.76000003463,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",3,"blue","process",NA,"red","blue","penny",2026.9040000262,"smaller","No",2,"red",1,6,2203.58000002673,1,1,0
"18890",4,"blue","remember",NA,"blue","blue","bible",4252.04999997838,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",5,"blue","process",NA,"red","blue","palace",1423.12000001813,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",6,"blue","remember",NA,"blue","blue","sandwich",1993.90800002059,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",7,"blue","process",NA,"red","blue","bucket",1697.47099998669,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",8,"blue","remember",NA,"blue","blue","market",1229.41599999112,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",9,"blue","process",NA,"red","blue","guitar",1822.85000002183,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",10,"blue","remember",NA,"blue","blue","railroad",1146.8590000048,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",11,"blue","remember",NA,"blue","blue","nail",881.768999997643,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",12,"blue","process",NA,"red","blue","phone",1413.36899999078,"larger","No",1,"blue",4,4,11062.039000006,1,0,1
"18890",13,"blue","process",NA,"red","blue","basement",1444.36699998341,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",14,"blue","remember",NA,"blue","blue","dragon",1637.35700000869,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",15,"blue","remember",NA,"blue","blue","bone",1186.63200001631,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",16,"blue","process",NA,"red","blue","knee",2924.19900000998,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",17,"blue","remember",NA,"blue","blue","clown",1450.60900001653,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",18,"blue","process",NA,"red","blue","pilot",1835.28999999486,"larger","No",2,"red",2,7,10346.2320000286,1,1,0
"18890",19,"blue","remember",NA,"blue","blue","beach",1052.21900002289,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",20,"blue","process",NA,"red","blue","pearl",1244.21800000028,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",21,"blue","process",NA,"red","blue","fort",1631.12100000889,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",22,"blue","process",NA,"red","blue","peanut",982.639000018156,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",23,"blue","process",NA,"red","blue","tooth",1435.18300002799,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18890",24,"blue","process",NA,"red","blue","bedroom",1273.81499999904,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",25,"blue","remember",NA,"blue","blue","house",1445.47300001446,"larger","No",1,"blue",1,1,4138.94900002016,1,1,0
"18890",26,"blue","remember",NA,"blue","blue","tire",1510.83399998318,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",27,"blue","remember",NA,"blue","blue","ranch",2026.59600003195,"larger","No",1,"blue",2,2,4915.80500001315,1,1,0
"18890",28,"blue","remember",NA,"blue","blue","island",1677.43199998533,"larger","No",1,"blue",3,3,1508.52999999654,1,1,0
"18890",29,"blue","remember",NA,"blue","blue","castle",927.874000016251,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18890",30,"blue","process",NA,"red","blue","horn",2130.15599997883,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18886",1,"red","process",NA,"blue","all","butler",8503.66999999974,"larger","Yes",1,"all",1,1,10558.0649999995,1,1,0
"18886",2,"red","process",NA,"blue","all","sheep",2269.16999999924,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",3,"red","remember",NA,"red","all","bucket",5953.84199999938,"larger","Yes",1,"all",5,5,4660.49999999983,1,1,0
"18886",4,"red","process",NA,"blue","all","cocktail",6153.33899999937,"smaller","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",5,"red","remember",NA,"red","all","horn",5928.00499999922,"smaller","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",6,"red","remember",NA,"red","all","tent",2133.93299999993,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",7,"red","process",NA,"blue","all","concert",6579.92899999963,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",8,"red","remember",NA,"red","all","planet",1496.28699999949,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",9,"red","remember",NA,"red","all","branch",4080.18899999958,"smaller","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",10,"red","process",NA,"blue","all","knee",4981.69399999917,"smaller","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",11,"red","remember",NA,"red","all","statue",6325.40399999917,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",12,"red","process",NA,"blue","all","nest",5491.70099999974,"smaller","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",13,"red","remember",NA,"red","all","cage",5357.63200000001,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",14,"red","remember",NA,"red","all","tire",5732.49999999968,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",15,"red","remember",NA,"red","all","pillow",5087.09599999915,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",16,"red","process",NA,"blue","all","ranch",5527.25099999958,"larger","Yes",1,"all",6,6,2322.13499999954,1,1,0
"18886",17,"red","process",NA,"blue","all","factory",4951.67600000004,"larger","Yes",1,"all",7,7,13121.9589999996,1,1,0
"18886",18,"red","remember",NA,"red","all","cigar",4291.35400000002,"smaller","Yes",1,"all",8,8,2259.42399999994,1,1,0
"18886",19,"red","remember",NA,"red","all","window",5293.18899999978,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",20,"red","process",NA,"blue","all","taxi",4899.78099999996,"larger","Yes",1,"all",9,9,2937.71799999947,1,1,0
"18886",21,"red","remember",NA,"red","all","opera",4862.84099999952,"larger","Yes",1,"all",3,3,2199.20399999985,1,1,0
"18886",22,"red","process",NA,"blue","all","bush",5790.80599999963,"larger","Yes",1,"all",10,10,2014.52299999981,1,1,0
"18886",23,"red","process",NA,"blue","all","tunnel",7144.25399999955,"larger","Yes",1,"all",11,11,3265.00099999941,1,1,0
"18886",24,"red","process",NA,"blue","all","chair",8242.50500000003,"larger","Yes",NA,NA,NA,NA,NA,0,0,0
"18886",25,"red","remember",NA,"red","all","burger",5196.66099999947,"smaller","Yes",1,"all",12,12,3806.38799999945,1,1,0
"18886",26,"red","process",NA,"blue","all","hammer",4582.21099999975,"smaller","Yes",1,"all",2,2,2048.92199999996,1,1,0
"18886",27,"red","process",NA,"blue","all","pearl",6634.83999999956,"smaller","Yes",1,"all",13,13,1478.75099999976,1,1,0
"18886",28,"red","remember",NA,"red","all","newspaper",5945.05099999934,"larger","Yes",1,"all",4,4,3718.58799999981,1,1,0
"18886",29,"red","remember",NA,"red","all","surgeon",3658.17899999989,"larger","Yes",1,"all",14,14,3678.99999999983,1,1,0
"18886",30,"red","process",NA,"blue","all","cabin",9192.09699999948,"larger","Yes",1,"all",15,15,1750.82499999943,1,1,0
"18885",1,"red","remember",NA,"red","blue","child",2291.27600002254,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",2,"red","remember",NA,"red","blue","bread",3968.77700001576,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",3,"red","remember",NA,"red","blue","elephant",1130.88900000071,"larger","No",1,"blue",7,7,7261.49799994734,1,0,1
"18885",4,"red","remember",NA,"red","blue","cabin",1279.99399997121,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",5,"red","process",NA,"blue","blue","soldier",2257.00600003233,"larger","No",1,"blue",1,1,3500.57199995022,1,1,0
"18885",6,"red","process",NA,"blue","blue","turtle",1469.83399998961,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",7,"red","remember",NA,"red","blue","statue",2359.01299999273,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",8,"red","remember",NA,"red","blue","branch",2139.07199999732,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",9,"red","process",NA,"blue","blue","orange",1385.7780000187,"smaller","No",1,"blue",6,6,6360.91199995991,1,1,0
"18885",10,"red","remember",NA,"red","blue","sink",1195.03299995954,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",11,"red","remember",NA,"red","blue","stairs",1256.75299997735,"larger","No",2,"red",1,9,3758.82599998254,1,1,0
"18885",12,"red","remember",NA,"red","blue","fort",1530.73000001162,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",13,"red","remember",NA,"red","blue","barn",1103.42700003085,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",14,"red","remember",NA,"red","blue","concert",1364.70000002836,"larger","No",1,"blue",5,5,3919.42500001466,1,0,1
"18885",15,"red","process",NA,"blue","blue","piano",1143.43799999997,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",16,"red","process",NA,"blue","blue","pumpkin",4603.10800000789,"larger","No",2,"red",4,12,6599.27900003205,1,0,1
"18885",17,"red","remember",NA,"red","blue","finger",1139.53600000968,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18885",18,"red","process",NA,"blue","blue","frog",2608.63699996483,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18885",19,"red","process",NA,"blue","blue","sheep",2709.87599995887,"larger","No",1,"blue",3,3,3223.56999996403,1,1,0
"18885",20,"red","remember",NA,"red","blue","nail",883.592999949295,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18885",21,"red","process",NA,"blue","blue","buffalo",1058.29099992983,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",22,"red","remember",NA,"red","blue","robin",840.495999990846,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18885",23,"red","process",NA,"blue","blue","airplane",882.970000028698,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",24,"red","process",NA,"blue","blue","soda",1216.60400000459,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18885",25,"red","process",NA,"blue","blue","tent",3765.97299993338,"larger","No",1,"blue",4,4,1484.88999997632,1,1,0
"18885",26,"red","remember",NA,"red","blue","nanny",1732.81799993708,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18885",27,"red","process",NA,"blue","blue","needle",847.784000015614,"smaller","No",2,"red",3,11,4672.87199995288,1,0,1
