"id","listid","study_position","word1","studyRT","resp"
18297,1,22,"carpet",2154.17400016816,"larger"
18297,1,23,"whistle",1116.88000007556,"smaller"
18297,1,24,"newspaper",1862.4130000943,"larger"
18297,1,25,"boot",3930.21900013858,"larger"
18297,1,26,"flower",1139.4540001853,"smaller"
18297,1,27,"barn",1097.51900015905,"larger"
18297,1,28,"frog",2419.1489999746,"smaller"
18297,1,29,"medal",2396.17699997564,"smaller"
18297,1,30,"dog",1206.2890001405,"larger"
18297,2,1,"dragon",3793.58700016345,"larger"
18297,2,2,"sheep",1315.4630001788,"larger"
18297,2,3,"goat",1137.68499996961,"larger"
18297,2,4,"school",1357.15800015168,"larger"
18297,2,5,"circus",1290.89900017629,"larger"
18297,2,6,"jungle",1200.75700002193,"larger"
18297,2,7,"wrist",1619.74800011475,"smaller"
18297,2,8,"potato",2011.47900005523,"smaller"
18297,2,9,"pillow",1265.14700001967,"larger"
18297,2,10,"bike",1285.66800003522,"larger"
18297,2,11,"bush",1758.81500010635,"larger"
18297,2,12,"penny",1740.45800013875,"smaller"
18297,2,13,"butler",2571.27200016053,"larger"
18297,2,14,"curtain",990.749000144191,"larger"
18297,2,15,"lion",1845.65000004659,"larger"
18297,2,16,"phone",2176.46900015709,"larger"
18297,2,17,"needle",1104.04100006167,"larger"
18297,2,18,"tooth",952.764000051888,"smaller"
18297,2,19,"piano",1585.61300016998,"larger"
18297,2,20,"cigar",1607.7560000224,"smaller"
18297,2,21,"banana",1699.79100001464,"smaller"
18297,2,22,"wallet",8199.49600003834,"smaller"
18297,2,23,"table",1724.23499999242,"larger"
18297,2,24,"ranch",2680.05400007439,"larger"
18297,2,25,"knee",2689.46099999489,"larger"
18297,2,26,"tower",1503.9569999628,"larger"
18297,2,27,"blanket",1461.85900014255,"larger"
18297,2,28,"bride",2436.05400014226,"larger"
18297,2,29,"heart",2264.82400010445,"smaller"
18297,2,30,"crown",2760.27499997453,"smaller"
18297,3,1,"cave",2224.07000012358,"larger"
18297,3,2,"clinic",1131.12100011494,"larger"
18297,3,3,"bedroom",1401.20000004198,"larger"
18297,3,4,"pumpkin",1682.94800005271,"larger"
18297,3,5,"brick",1497.579000075,"smaller"
18297,3,6,"corn",1645.95900002157,"smaller"
18297,3,7,"barrel",1116.17500003229,"larger"
18297,3,8,"lawn",2367.69899998454,"larger"
18297,3,9,"castle",1090.41500007431,"larger"
18297,3,10,"badge",4566.228000117,"smaller"
18297,3,11,"elevator",2046.53400007181,"larger"
18297,3,12,"worm",2942.83100005635,"smaller"
18297,3,13,"couch",1694.6580001621,"larger"
18297,3,14,"highway",2974.21300008055,"larger"
18297,3,15,"eagle",4168.60299997474,"larger"
18297,3,16,"cage",4400.11199998006,"larger"
18297,3,17,"purse",3050.38000007649,"smaller"
18297,3,18,"cabin",1207.95800013037,"larger"
18297,3,19,"valley",3564.88500011608,"larger"
18297,3,20,"nanny",1470.5230000529,"larger"
18297,3,21,"tank",5459.18200006301,"larger"
18297,3,22,"finger",2246.13000016089,"smaller"
18297,3,23,"chicken",2039.96500013059,"larger"
18297,3,24,"dessert",5339.38800018281,"larger"
18297,3,25,"jewelry",1057.92200004042,"smaller"
18297,3,26,"goose",1837.63999996695,"larger"
18297,3,27,"factory",1707.29099996842,"larger"
18297,3,28,"planet",2661.12200003595,"larger"
18297,3,29,"elephant",1552.07400014764,"larger"
18297,3,30,"toast",1781.903000016,"smaller"
18301,1,1,"cocktail",5893.33399991387,"smaller"
18301,1,2,"opera",5549.21299983884,"larger"
18301,1,3,"elephant",5835.75499986202,"larger"
18301,1,4,"skull",3030.39699984525,"smaller"
18301,1,5,"island",2051.99899982478,"larger"
18301,1,6,"table",4825.36500000901,"larger"
18301,1,7,"basement",1213.15700000938,"larger"
18301,1,8,"peanut",1013.15299981693,"smaller"
18301,1,9,"tunnel",1341.46599997155,"larger"
18301,1,10,"lion",2472.14899983371,"larger"
18301,1,11,"bucket",5028.3109999421,"larger"
18301,1,12,"beach",16784.1859999961,"larger"
18301,1,13,"clinic",2681.5430000021,"larger"
18301,1,14,"shark",1221.47099985456,"larger"
18301,1,15,"couch",3348.91399999888,"larger"
18301,1,16,"ocean",1621.56099990173,"larger"
18301,1,17,"bride",1716.85599986216,"larger"
18301,1,18,"guitar",1063.54599992879,"larger"
18301,1,19,"potato",917.64799987126,"smaller"
18301,1,20,"bike",2313.49100002294,"larger"
18301,1,21,"robin",3309.23799990665,"larger"
18301,1,22,"ranch",2198.4919998456,"larger"
18301,1,23,"wolf",1566.28000000562,"larger"
18301,1,24,"circus",4239.41199992533,"larger"
18301,1,25,"devil",1891.22299989418,"larger"
18301,1,26,"crown",2447.14299995924,"smaller"
18301,1,27,"cabin",1237.86500000634,"larger"
18301,1,28,"bacon",995.454999820562,"smaller"
18301,1,29,"heart",5108.41299997934,"smaller"
18301,1,30,"satellite",2860.58999991021,"larger"
18301,2,1,"coast",9742.48399987869,"larger"
18301,2,2,"horn",5784.36999990861,"smaller"
18301,2,3,"medal",1389.1009997995,"larger"
18301,2,4,"airplane",989.794000014139,"larger"
18301,2,5,"tank",599.643000007723,"larger"
18301,2,6,"goat",575.475999923947,"larger"
18301,2,7,"finger",2113.59099991649,"larger"
18301,2,8,"railroad",508.85599989281,"larger"
18301,2,9,"lawyer",2651.05799991993,"larger"
18301,2,10,"harbor",4262.27100000158,"larger"
18301,2,11,"mouse",713.326999854413,"larger"
18301,2,12,"monkey",3549.93899983866,"larger"
18301,2,13,"blanket",942.347999891615,"larger"
18301,2,14,"tiger",6553.73699983128,"larger"
18301,2,15,"eagle",878.715999961947,"larger"
18301,2,16,"dragon",964.550000028801,"larger"
18301,2,17,"casino",822.204999841168,"larger"
18301,2,18,"pumpkin",806.15399993537,"larger"
18301,2,19,"shotgun",830.568999955663,"larger"
18301,2,20,"sheep",1438.53899999138,"larger"
18301,2,21,"wrist",813.091999856522,"larger"
18301,2,22,"whistle",701.591999880737,"larger"
18301,2,23,"whale",770.166999840294,"larger"
18301,2,24,"toast",588.118999881553,"larger"
18301,2,25,"pillow",525.483999880613,"larger"
18301,2,26,"chair",489.808999854024,"larger"
18301,2,27,"spider",671.107999971253,"larger"
18301,2,28,"barn",717.091000009328,"larger"
18301,2,29,"cherry",545.144999970915,"larger"
18301,2,30,"bread",756.441999887349,"larger"
18301,3,1,"dog",5315.38999986474,"larger"
18301,3,2,"fruit",1164.35399997281,"smaller"
18301,3,3,"nurse",1853.54799994919,"larger"
18301,3,4,"robot",2538.85599987931,"larger"
18301,3,5,"earth",1924.33399997104,"larger"
18301,3,6,"steak",2038.97899989283,"smaller"
18301,3,7,"towel",1956.90499992156,"smaller"
18301,3,8,"jungle",3110.277999838,"larger"
18301,3,9,"dessert",4856.50499993062,"smaller"
18301,3,10,"glove",1970.8719999491,"larger"
18301,3,11,"pistol",3875.59699989902,"smaller"
18301,3,12,"waiter",7062.27299991064,"larger"
18301,3,13,"frog",1102.53700002702,"smaller"
18301,3,14,"surgeon",2154.76799997548,"larger"
18301,3,15,"lawn",5083.97500002151,"larger"
18301,3,16,"butler",6749.4889999592,"larger"
18301,3,17,"badge",1042.54099984723,"smaller"
18301,3,18,"apple",2481.52800000005,"smaller"
18301,3,19,"dentist",3477.73199981533,"larger"
18301,3,20,"knee",3560.83599994611,"smaller"
18301,3,21,"house",848.529000014649,"larger"
18301,3,22,"newspaper",1495.02499984298,"smaller"
18301,3,23,"chin",883.560999949579,"smaller"
18301,3,24,"sink",968.635999968043,"smaller"
18301,3,25,"soda",1042.33600002807,"smaller"
18301,3,26,"penny",825.264999959734,"smaller"
18301,3,27,"curtain",1401.12399993266,"larger"
18301,3,28,"sweater",2881.04399988172,"larger"
18301,3,29,"cave",1172.62499995693,"larger"
18301,3,30,"banana",1038.26199996204,"smaller"
18303,1,1,"guitar",2915.22500018231,"larger"
18303,1,2,"bike",3047.11300008553,"larger"
18303,1,3,"butler",2897.53000006624,"larger"
18303,1,4,"window",4639.03300013217,"larger"
18303,1,5,"newspaper",2059.43500017055,"larger"
18303,1,6,"apple",2476.47000013583,"smaller"
18303,1,7,"beach",1572.30300007689,"larger"
18303,1,8,"bush",1076.8740000301,"larger"
18303,1,9,"eagle",1247.23200007464,"larger"
18303,1,10,"ranch",1316.23000002676,"smaller"
18303,1,11,"dice",1019.54200000322,"smaller"
18303,1,12,"glove",1331.60000011875,"smaller"
18303,1,13,"whistle",829.380000149831,"smaller"
18303,1,14,"mouse",1337.38700008046,"smaller"
18303,1,15,"needle",946.235000042245,"smaller"
18303,1,16,"goose",1232.36800006445,"larger"
18303,1,17,"carpet",1795.88100010698,"larger"
18303,1,18,"school",8481.75200016436,"larger"
18303,1,19,"airplane",3907.70100008993,"larger"
18303,1,20,"toast",1218.81300004612,"smaller"
18303,1,21,"train",1227.51800006727,"larger"
18303,1,22,"church",932.855000195268,"larger"
18303,1,23,"cigar",762.171000179107,"smaller"
18303,1,24,"underwear",1808.09600013567,"smaller"
18303,1,25,"harbor",1608.02600015519,"larger"
18303,1,26,"bride",1175.02100019291,"larger"
18303,1,27,"skull",1529.9440000777,"smaller"
18303,1,28,"pistol",1252.27000007391,"smaller"
18303,1,29,"cabin",1149.15800007444,"larger"
18303,1,30,"shark",996.755000015633,"larger"
18303,2,1,"jeep",5127.90700010624,"larger"
18303,2,2,"brain",2268.58800017042,"smaller"
18303,2,3,"badge",1424.83500017156,"smaller"
18303,2,4,"factory",1394.75100017712,"larger"
18303,2,5,"bowl",2628.08500000305,"smaller"
18303,2,6,"potato",798.293000024045,"smaller"
18303,2,7,"dessert",1718.98400004301,"larger"
18303,2,8,"virus",925.128000060329,"smaller"
18303,2,9,"piano",1035.45500008145,"larger"
18303,2,10,"dentist",1343.00200012239,"larger"
18303,2,11,"rabbit",2449.49200009363,"smaller"
18303,2,12,"dragon",818.648999989964,"larger"
18303,2,13,"spider",622.584000145667,"smaller"
18303,2,14,"universe",892.017000107793,"larger"
18303,2,15,"bedroom",1805.50500018051,"larger"
18303,2,16,"phone",5723.2490001425,"smaller"
18303,2,17,"basement",3939.88200006483,"larger"
18303,2,18,"worm",2437.195000206,"smaller"
18303,2,19,"steak",1035.29600006604,"smaller"
18303,2,20,"hammer",809.213000110118,"smaller"
18303,2,21,"costume",2524.24600019009,"larger"
18303,2,22,"island",2235.67900004605,"larger"
18303,2,23,"clown",1601.34300001716,"larger"
18303,2,24,"finger",649.040000129142,"smaller"
18303,2,25,"chin",1044.81600016169,"smaller"
18303,2,26,"opera",5094.00600011344,"smaller"
18303,2,27,"barn",1156.75899999565,"larger"
18303,2,28,"satellite",1343.75000015867,"larger"
18303,2,29,"tank",1111.19300011627,"larger"
18303,2,30,"wallet",7539.84600020759,"smaller"
18303,3,1,"house",1054.19400006882,"larger"
18303,3,2,"brick",935.715000064694,"smaller"
18303,3,3,"soda",1365.83300015435,"smaller"
18303,3,4,"pumpkin",1259.93300006038,"larger"
18303,3,5,"tire",1491.10800013994,"larger"
18303,3,6,"cookie",758.019000186003,"smaller"
18303,3,7,"empire",1041.3700001376,"larger"
18303,3,8,"horn",2295.55000005022,"smaller"
18303,3,9,"basket",3466.86899999494,"smaller"
18303,3,10,"horse",1104.81800016179,"larger"
18303,3,11,"burger",697.074000137742,"smaller"
18303,3,12,"turtle",653.448000186239,"smaller"
18303,3,13,"tower",1062.4550000265,"larger"
18303,3,14,"shotgun",768.297000101185,"smaller"
18303,3,15,"circus",1240.9640000005,"larger"
18303,3,16,"chicken",1995.73699999368,"larger"
18303,3,17,"cocktail",1109.15400002757,"smaller"
18303,3,18,"wolf",1255.84900013416,"larger"
18303,3,19,"string",2940.55100010987,"smaller"
18303,3,20,"nest",951.0569999984,"smaller"
18303,3,21,"bread",2160.90600003616,"smaller"
18303,3,22,"monkey",708.681000066572,"smaller"
18303,3,23,"crown",1254.80600009777,"smaller"
18303,3,24,"statue",2942.58300009987,"larger"
18303,3,25,"castle",1348.49900001485,"larger"
18303,3,26,"barrel",1660.10400007723,"smaller"
18303,3,27,"chair",2166.42200019851,"larger"
18303,3,28,"tent",1607.68900019268,"larger"
18303,3,29,"ocean",1182.94200021203,"larger"
18303,3,30,"library",1149.5460001342,"larger"
18304,1,1,"train",5037.8500001441,"larger"
18304,1,2,"peanut",5948.73900005856,"smaller"
18304,1,3,"highway",2205.03600004211,"larger"
18304,1,4,"church",4711.26399996961,"larger"
18304,1,5,"couch",13565.2820000585,"smaller"
18304,1,6,"tooth",2396.28600016824,"smaller"
18304,1,7,"knee",2965.84100014274,"smaller"
18304,1,8,"whale",1702.6740001596,"larger"
18304,1,9,"guitar",1294.62299995328,"smaller"
18304,1,10,"heart",1367.99700001624,"smaller"
18304,1,11,"steak",1493.68999994345,"smaller"
18304,1,12,"elevator",1445.59200002818,"smaller"
18304,1,13,"turtle",1656.31500007585,"smaller"
18304,1,14,"penny",1490.51000014148,"smaller"
18304,1,15,"camera",3059.2020000777,"smaller"
18304,1,16,"pipe",2014.96500017436,"smaller"
18304,1,17,"banana",1857.23599998071,"smaller"
18304,1,18,"nest",1146.66100008588,"smaller"
18304,1,19,"pilot",2074.5850001268,"smaller"
18304,1,20,"purse",2210.56100016891,"smaller"
18304,1,21,"concert",2587.95599998388,"larger"
18304,1,22,"window",4653.64299995621,"smaller"
18304,1,23,"glove",1350.43100005289,"smaller"
18304,1,24,"soldier",1461.55699999485,"smaller"
18304,1,25,"stairs",4119.58400015283,"smaller"
18304,1,26,"cigar",1117.41900011594,"smaller"
18304,1,27,"priest",1894.54800001596,"smaller"
18304,1,28,"cherry",1348.99200000713,"smaller"
18304,1,29,"lawn",2339.44800001301,"smaller"
18304,1,30,"apple",2463.23800016876,"smaller"
18304,2,1,"cage",7106.00499996892,"smaller"
18304,2,2,"dessert",5231.74699998088,"smaller"
18304,2,3,"pill",1648.06600001105,"smaller"
18304,2,4,"pole",1858.0630000591,"smaller"
18304,2,5,"eagle",1042.78400001442,"smaller"
18304,2,6,"passport",1182.72800000815,"smaller"
18304,2,7,"burger",1701.09000017366,"smaller"
18304,2,8,"dice",1077.07600010035,"smaller"
18304,2,9,"whistle",1336.30000007269,"smaller"
18304,2,10,"ranch",2440.28599998751,"larger"
18304,2,11,"horn",1143.91400002677,"smaller"
18304,2,12,"surgeon",1320.2860001236,"smaller"
18304,2,13,"nanny",1600.12500002061,"smaller"
18304,2,14,"bread",1395.60300008708,"smaller"
18304,2,15,"tank",2808.47000009858,"smaller"
18304,2,16,"wallet",1353.42400016671,"smaller"
18304,2,17,"coast",2536.55499995989,"larger"
18304,2,18,"worm",828.451000100235,"smaller"
18304,2,19,"garden",5586.74100004928,"larger"
18304,2,20,"horse",1458.95600007684,"smaller"
18304,2,21,"bacon",1206.4920000158,"smaller"
18304,2,22,"barn",2438.12399994908,"larger"
18304,2,23,"barrel",2044.14600015106,"smaller"
18304,2,24,"skull",1054.44400009688,"smaller"
18304,2,25,"string",5084.22599996068,"smaller"
18304,2,26,"orange",881.079000033555,"smaller"
18304,2,27,"universe",1493.29700007499,"larger"
18304,2,28,"bible",1222.55700010317,"smaller"
18304,2,29,"harbor",1356.23100001027,"smaller"
18304,2,30,"sweater",1211.35999997181,"smaller"
18304,3,1,"blanket",2369.80400001828,"smaller"
18304,3,2,"beach",1652.62800016045,"larger"
18304,3,3,"butler",1254.79999998864,"smaller"
18304,3,4,"frog",1201.46599998313,"smaller"
18304,3,5,"jewelry",2334.41100011277,"smaller"
18304,3,6,"shotgun",1698.17600002629,"smaller"
18304,3,7,"dentist",1089.54100008029,"smaller"
18304,3,8,"jungle",1380.04700004228,"larger"
18304,3,9,"piano",1577.78000015893,"smaller"
18304,3,10,"finger",878.837000131374,"smaller"
18304,3,11,"tire",1506.04299998248,"smaller"
18304,3,12,"forest",3521.91800009343,"larger"
18304,3,13,"school",4667.080000013,"larger"
18304,3,14,"curtain",1515.66000010713,"smaller"
18304,3,15,"bridge",2980.41900004435,"larger"
18304,3,16,"fruit",2077.41800014605,"smaller"
18304,3,17,"tunnel",1574.23000014853,"smaller"
18304,3,18,"goat",1075.2120001507,"smaller"
18304,3,19,"pumpkin",1750.51600011613,"smaller"
18304,3,20,"bike",3771.61900003767,"smaller"
18304,3,21,"valley",1874.64599996258,"larger"
18304,3,22,"monkey",2610.61800000665,"smaller"
18304,3,23,"sink",5826.96100010816,"smaller"
18304,3,24,"crown",873.108000033186,"smaller"
18304,3,25,"potato",1461.06800006074,"smaller"
18304,3,26,"tent",1303.65899994818,"smaller"
18304,3,27,"brain",857.211000089184,"smaller"
18304,3,28,"wrist",1413.28399995144,"smaller"
18304,3,29,"newspaper",1168.96899997012,"smaller"
18304,3,30,"library",3391.88199995109,"larger"
18306,1,1,"casino",2220.26599998279,"larger"
18306,1,2,"monkey",1683.98699998528,"larger"
18306,1,3,"pizza",2040.48099999881,"larger"
18306,1,4,"lamp",2730.06599999635,"larger"
18306,1,5,"dessert",1258.92199998697,"smaller"
18306,1,6,"frog",3311.82799996904,"smaller"
18306,1,7,"lion",2071.59699997929,"larger"
18306,1,8,"castle",1063.16699997519,"larger"
18306,1,9,"blanket",4711.70099990504,"larger"
18306,1,10,"nest",1901.34099992941,"smaller"
18306,1,11,"library",1011.39199995242,"larger"
18306,1,12,"elevator",1072.68799995646,"larger"
18306,1,13,"statue",1493.42599996997,"larger"
18306,1,14,"potato",1161.16599995139,"smaller"
18306,1,15,"chicken",1536.61199991897,"smaller"
18306,1,16,"chair",1578.92799989579,"larger"
18306,1,17,"tiger",1907.48999991731,"larger"
18306,1,18,"piano",2270.88599995183,"larger"
18306,1,19,"fort",2744.94199993342,"larger"
18306,1,20,"branch",1650.07399999877,"smaller"
18306,1,21,"basket",2492.0449999166,"larger"
18306,1,22,"house",1257.94599991883,"larger"
18306,1,23,"boot",3136.42899994878,"smaller"
18306,1,24,"market",995.356999973214,"larger"
18306,1,25,"ocean",900.189999912633,"larger"
18306,1,26,"penny",3105.5599999392,"smaller"
18306,1,27,"pill",1471.49499994289,"smaller"
18306,1,28,"pearl",1393.23099992736,"smaller"
18306,1,29,"window",1138.11399998525,"larger"
18306,1,30,"toast",2875.63799993918,"smaller"
18306,2,1,"circus",1273.86399996799,"larger"
18306,2,2,"school",1069.12999995751,"larger"
18306,2,3,"priest",1027.89399989939,"larger"
18306,2,4,"virus",904.077999929083,"smaller"
18306,2,5,"airplane",1007.40099998575,"larger"
18306,2,6,"cage",1091.63199995173,"smaller"
18306,2,7,"waiter",1351.1159999909,"larger"
18306,2,8,"nail",1107.15099991328,"smaller"
18306,2,9,"island",868.11599997367,"larger"
18306,2,10,"cookie",744.797999948671,"larger"
18306,2,11,"church",795.965999996697,"larger"
18306,2,12,"pumpkin",1454.19699995685,"larger"
18306,2,13,"ranch",1207.06499990128,"larger"
18306,2,14,"spider",1114.7129999249,"smaller"
18306,2,15,"pillow",1095.49199998967,"larger"
18306,2,16,"sheep",1520.43199993199,"larger"
18306,2,17,"fruit",1226.58099993871,"smaller"
18306,2,18,"bride",1243.21900000289,"larger"
18306,2,19,"sweater",1228.40999993408,"larger"
18306,2,20,"coast",821.299999971408,"larger"
18306,2,21,"newspaper",1895.08700000058,"larger"
18306,2,22,"bread",1044.12399991672,"smaller"
18306,2,23,"belt",702.38799991936,"smaller"
18306,2,24,"finger",1159.24099996255,"smaller"
18306,2,25,"wallet",794.572999892582,"smaller"
18306,2,26,"taxi",1554.7049999311,"larger"
18306,2,27,"phone",1325.35099990509,"smaller"
18306,2,28,"medal",1519.02699992387,"smaller"
18306,2,29,"robot",848.973999935726,"larger"
18306,2,30,"mouse",1728.05099999596,"larger"
18306,3,1,"hammer",1178.14099989634,"smaller"
18306,3,2,"railroad",970.581999956048,"larger"
18306,3,3,"brick",996.697999983327,"smaller"
18306,3,4,"dice",1085.85299992305,"smaller"
18306,3,5,"tent",1115.27899996098,"larger"
18306,3,6,"clown",934.275999931851,"larger"
18306,3,7,"devil",2289.57899993821,"larger"
18306,3,8,"steak",1270.09499995667,"smaller"
18306,3,9,"cloud",2223.2329999014,"larger"
18306,3,10,"corn",856.050999914412,"smaller"
18306,3,11,"concert",1201.95799999766,"larger"
18306,3,12,"tooth",780.798999889521,"smaller"
18306,3,13,"horse",1492.64799991995,"larger"
18306,3,14,"child",754.910999956192,"larger"
18306,3,15,"cave",1301.88499998557,"larger"
18306,3,16,"orange",2585.18699999421,"smaller"
18306,3,17,"couch",1011.12099992472,"larger"
18306,3,18,"chin",661.214999978198,"smaller"
18306,3,19,"brain",1297.28599999601,"larger"
18306,3,20,"tire",859.900999898557,"larger"
18306,3,21,"tunnel",940.661000001477,"larger"
18306,3,22,"bucket",995.45499991742,"larger"
18306,3,23,"earth",883.316999955801,"larger"
18306,3,24,"garden",670.204999916721,"larger"
18306,3,25,"planet",778.854999899864,"larger"
18306,3,26,"pistol",906.979999982053,"smaller"
18306,3,27,"knife",572.328999965568,"larger"
18306,3,28,"peanut",912.905999962473,"smaller"
18306,3,29,"skull",938.480999996536,"smaller"
18306,3,30,"sink",979.887999952538,"larger"
18308,1,1,"lemon",1729.00000000001,"smaller"
18308,1,2,"heart",1630,"smaller"
18308,1,3,"jungle",2147,"larger"
18308,1,4,"pill",1675,"smaller"
18308,1,5,"liver",1806,"smaller"
18308,1,6,"universe",2262,"larger"
18308,1,7,"goat",3879,"larger"
18308,1,8,"knee",2729,"smaller"
18308,1,9,"badge",1987,"smaller"
18308,1,10,"worm",2824,"smaller"
18308,1,11,"beach",1600.00000000003,"larger"
18308,1,12,"piano",1662,"larger"
18308,1,13,"lamp",3148.00000000003,"larger"
18308,1,14,"window",3328,"larger"
18308,1,15,"casino",8850,"larger"
18308,1,16,"robin",2738,"smaller"
18308,1,17,"fort",4647,"larger"
18308,1,18,"diamond",2246.00000000003,"smaller"
18308,1,19,"train",2125,"larger"
18308,1,20,"cocktail",1780,"smaller"
18308,1,21,"elevator",2620,"larger"
18308,1,22,"camera",1338.00000000003,"smaller"
18308,1,23,"empire",3163,"larger"
18308,1,24,"dessert",3912,"smaller"
18308,1,25,"barrel",4843,"larger"
18308,1,26,"knife",1185.00000000003,"smaller"
18308,1,27,"dragon",1281.00000000003,"larger"
18308,1,28,"buffalo",1936.00000000006,"larger"
18308,1,29,"brick",1230.00000000006,"smaller"
18308,1,30,"chair",2181,"larger"
18308,2,1,"horn",1785,"smaller"
18308,2,2,"mouse",893,"smaller"
18308,2,3,"cigar",850,"smaller"
18308,2,4,"pillow",2760,"larger"
18308,2,5,"bride",1288,"larger"
18308,2,6,"nail",951.000000000058,"smaller"
18308,2,7,"chicken",2389,"larger"
18308,2,8,"dog",1098,"larger"
18308,2,9,"factory",867,"larger"
18308,2,10,"string",1331,"smaller"
18308,2,11,"bread",1069,"smaller"
18308,2,12,"nurse",1342,"larger"
18308,2,13,"clinic",1334,"larger"
18308,2,14,"orange",892,"smaller"
18308,2,15,"lawyer",1468,"larger"
18308,2,16,"harbor",2895.00000000006,"larger"
18308,2,17,"sink",1538.00000000006,"larger"
18308,2,18,"tent",1108,"larger"
18308,2,19,"couch",1272,"larger"
18308,2,20,"steak",1087,"smaller"
18308,2,21,"ocean",1008,"larger"
18308,2,22,"bucket",2350.00000000012,"larger"
18308,2,23,"taxi",1036,"larger"
18308,2,24,"library",940,"larger"
18308,2,25,"virus",1843.00000000012,"larger"
18308,2,26,"sweater",979,"larger"
18308,2,27,"forest",1629,"larger"
18308,2,28,"pilot",1393,"larger"
18308,2,29,"spider",1880,"smaller"
18308,2,30,"bacon",1348,"smaller"
18308,3,1,"pistol",2187,"smaller"
18308,3,2,"lawn",1288,"larger"
18308,3,3,"chin",873,"smaller"
18308,3,4,"cherry",1101,"smaller"
18308,3,5,"penny",1241,"smaller"
18308,3,6,"sandwich",1788,"smaller"
18308,3,7,"highway",1030,"larger"
18308,3,8,"palace",1658.00000000012,"larger"
18308,3,9,"bible",1901,"larger"
18308,3,10,"basement",1149,"larger"
18308,3,11,"cookie",1758,"smaller"
18308,3,12,"statue",2497,"larger"
18308,3,13,"wallet",2241,"smaller"
18308,3,14,"dentist",1460,"larger"
18308,3,15,"blanket",1386.00000000012,"larger"
18308,3,16,"carpet",1231.00000000012,"larger"
18308,3,17,"cave",945,"larger"
18308,3,18,"towel",2602,"larger"
18308,3,19,"curtain",1746,"larger"
18308,3,20,"airplane",994,"larger"
18308,3,21,"tiger",3197,"larger"
18308,3,22,"glove",1477,"smaller"
18308,3,23,"market",912,"larger"
18308,3,24,"bone",4189,"larger"
18308,3,25,"turtle",3233,"larger"
18308,3,26,"pole",827.000000000116,"smaller"
18308,3,27,"newspaper",3839,"larger"
18308,3,28,"medal",1086,"smaller"
18308,3,29,"cage",1815,"larger"
18308,3,30,"basket",1278,"smaller"
18309,1,1,"pipe",3650.03900000009,"smaller"
18309,1,2,"penny",2385.6550000001,"smaller"
18309,1,3,"purse",3381.10600000004,"larger"
18309,1,4,"bedroom",4007.36099999987,"larger"
18309,1,5,"glove",2114.61500000001,"smaller"
18309,1,6,"cabin",1840.22899999996,"larger"
18309,1,7,"wrist",2705.84200000021,"smaller"
18309,1,8,"robin",2511.87600000012,"smaller"
18309,1,9,"barn",1743.83099999995,"larger"
18309,1,10,"worm",2109.05700000015,"smaller"
18309,1,11,"eagle",1868.65700000021,"larger"
18309,1,12,"badge",1668.39099999997,"smaller"
18309,1,13,"string",1214.68100000016,"smaller"
18309,1,14,"sink",3496.82099999994,"larger"
18309,1,15,"burger",1325.60500000016,"smaller"
18309,1,16,"blanket",1171.59100000022,"larger"
18309,1,17,"nanny",1399.55800000014,"larger"
18309,1,18,"basket",2686.36699999997,"smaller"
18309,1,19,"chair",1237.04499999981,"larger"
18309,1,20,"banana",1272.7620000001,"smaller"
18309,1,21,"shark",1568.76999999979,"larger"
18309,1,22,"soda",1119.20900000006,"smaller"
18309,1,23,"flower",1676.64399999994,"smaller"
18309,1,24,"medal",905.867000000202,"smaller"
18309,1,25,"boot",2968.80300000019,"larger"
18309,1,26,"bone",1100.03299999979,"smaller"
18309,1,27,"train",1618.14499999996,"larger"
18309,1,28,"sheep",1492.03899999993,"larger"
18309,1,29,"whale",900.77399999983,"larger"
18309,1,30,"knee",1715.61000000004,"smaller"
18309,2,1,"chicken",6416.35999999993,"larger"
18309,2,2,"library",1214.77000000014,"larger"
18309,2,3,"branch",1304.68500000017,"smaller"
18309,2,4,"pearl",1583.37999999995,"larger"
18309,2,5,"island",2283.47700000013,"larger"
18309,2,6,"opera",3234.37099999987,"larger"
18309,2,7,"circus",2531.79899999982,"larger"
18309,2,8,"guitar",1288.57800000021,"larger"
18309,2,9,"toast",1447.96799999988,"smaller"
18309,2,10,"dice",864.597000000183,"smaller"
18309,2,11,"wallet",1273.22500000003,"smaller"
18309,2,12,"underwear",1233.22800000006,"smaller"
18309,2,13,"airplane",1322.58400000003,"smaller"
18309,2,14,"diamond",1053.48500000004,"smaller"
18309,2,15,"satellite",942.259999999835,"larger"
18309,2,16,"cigar",826.470000000088,"smaller"
18309,2,17,"corn",1020.08199999999,"smaller"
18309,2,18,"basement",1110.21999999997,"smaller"
18309,2,19,"sweater",1093.51900000003,"larger"
18309,2,20,"lamp",1756.93100000016,"larger"
18309,2,21,"beach",2169.81700000021,"larger"
18309,2,22,"pillow",1381.42400000023,"larger"
18309,2,23,"tower",984.648000000103,"larger"
18309,2,24,"stairs",1003.97400000022,"larger"
18309,2,25,"cage",1294.21700000012,"larger"
18309,2,26,"tent",781.773999999976,"larger"
18309,2,27,"bible",1097.31800000003,"smaller"
18309,2,28,"wolf",1783.08699999994,"larger"
18309,2,29,"needle",1122.3459999999,"smaller"
18309,2,30,"bride",1160.36500000022,"larger"
18309,3,1,"tank",1121.951,"larger"
18309,3,2,"jewelry",1696.01500000013,"smaller"
