"id","listid","study_position","color_condition","trial_condition","stimulus_condition","btw_cond","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT1","acc1","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18832",2,6,"blue","remember","words","remember_6","blue","cookie",3125.00099999958,"smaller","yes","No","Yes",2,5072.48400000099,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,7,"blue","process","words","remember_6","red","nurse",4240.79500000086,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",2,8,"blue","process","words","remember_6","red","newspaper",1494.07400000072,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",2,9,"blue","remember","words","remember_6","blue","chicken",1119.91299999983,"larger","yes","No","Yes",3,4118.18800000101,1,1,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",2,10,"blue","process","words","remember_6","red","dessert",1971.22099999979,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",2,11,"blue","process","words","remember_6","red","carpet",998.491000000853,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",2,12,"blue","process","words","remember_6","red","bride",983.320999999531,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",2,13,"blue","process","words","remember_6","red","tooth",1138.51699999941,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,14,"blue","process","words","remember_6","red","virus",1933.69799999974,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,15,"blue","process","words","remember_6","red","flower",1917.6950000003,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,16,"blue","process","words","remember_6","red","blanket",2234.06800000102,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,17,"blue","remember","words","remember_6","blue","sink",1428.71400000097,"larger","yes","No","Yes",4,3269.50600000087,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,18,"blue","remember","words","remember_6","blue","horn",3944.1260000011,"larger","yes","No","Yes",5,2283.64200000034,1,1,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",2,19,"blue","process","words","remember_6","red","camera",1499.3070000005,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"18832",2,20,"blue","process","words","remember_6","red","basement",1929.86399999959,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",2,21,"blue","process","words","remember_6","red","cabin",1668.34099999967,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",2,22,"blue","process","words","remember_6","red","surgeon",1144.97700000019,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,23,"blue","process","words","remember_6","red","cocktail",1392.18800000066,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,24,"blue","process","words","remember_6","red","earth",3424.00600000063,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,25,"blue","process","words","remember_6","red","fort",1200.6730000003,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,26,"blue","process","words","remember_6","red","dentist",1033.72499999939,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,27,"blue","process","words","remember_6","red","finger",991.317000000388,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,28,"blue","remember","words","remember_6","blue","barrel",2674.59500000055,"larger","yes","No","Yes",6,3733.22400000109,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",2,29,"blue","process","words","remember_6","red","pumpkin",1430.92700000072,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",2,30,"blue","process","words","remember_6","red","airplane",904.592999999877,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,1,"blue","process","words","remember_6","red","tire",2141.61499999976,"larger","yes","No","Yes",NA,NA,0,0,TRUE,NA,NA,NA,NA,0.909090909090909,11
"18832",3,2,"blue","process","words","remember_6","red","priest",1846.22499999974,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,3,"blue","process","words","remember_6","red","sheep",898.738999999827,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",3,4,"blue","process","words","remember_6","red","market",1021.36600000085,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,5,"blue","remember","words","remember_6","blue","frog",1283.32100000093,"smaller","yes","No","Yes",1,5060.57100000116,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,6,"blue","process","words","remember_6","red","jewelry",1984.30900000082,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",3,7,"blue","remember","words","remember_6","blue","curtain",1398.11300000083,"larger","yes","No","Yes",2,4676.95300000114,1,1,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,8,"blue","process","words","remember_6","red","soda",2165.69100000057,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",3,9,"blue","process","words","remember_6","red","tent",1065.16999999993,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,10,"blue","process","words","remember_6","red","potato",5666.23100000084,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",3,11,"blue","process","words","remember_6","red","pole",1216.14900000067,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,12,"blue","process","words","remember_6","red","train",2711.16400000011,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,13,"blue","process","words","remember_6","red","spider",1008.95000000112,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,14,"blue","remember","words","remember_6","blue","pilot",1007.78499999968,"larger","yes","No","Yes",3,3242.68900000001,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,15,"blue","remember","words","remember_6","blue","elephant",1453.28399999999,"larger","yes","No","Yes",4,5325.62500000023,1,1,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",3,16,"blue","process","words","remember_6","red","robin",3233.01800000016,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",1.5,"remember2",0.909090909090909,11
"18832",3,17,"blue","process","words","remember_6","red","chin",1113.53400000045,"smaller","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,18,"blue","remember","words","remember_6","blue","clown",899.860000000102,"larger","yes","No","Yes",5,3687.04900000035,1,1,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",3,19,"blue","process","words","remember_6","red","lion",2658.84400000051,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",3,20,"blue","process","words","remember_6","red","pipe",1201.8900000006,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,21,"blue","process","words","remember_6","red","jeep",1669.53900000034,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18832",3,22,"blue","process","words","remember_6","red","tunnel",1260.06900000083,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,23,"blue","process","words","remember_6","red","passport",1720.51199999987,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,24,"blue","process","words","remember_6","red","library",1278.32199999969,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,25,"blue","process","words","remember_6","red","railroad",1011.42700000107,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,26,"blue","process","words","remember_6","red","window",990.021000000415,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,27,"blue","remember","words","remember_6","blue","sweater",1209.85799999954,"larger","yes","No","Yes",6,4214.86200000043,1,1,TRUE,"process","process",-2.5,"process3",0.909090909090909,11
"18832",3,28,"blue","process","words","remember_6","red","circus",3909.62699999963,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"remember","remember",0.5,"remember1",0.909090909090909,11
"18832",3,29,"blue","process","words","remember_6","red","apple",891.779000001261,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-0.5,"process1",0.909090909090909,11
"18832",3,30,"blue","process","words","remember_6","red","lawyer",1197.7209999999,"larger","yes","No","Yes",NA,NA,0,0,TRUE,"process","process",-1.5,"process2",0.909090909090909,11
"18833",1,1,"red","process","words","remember_6","blue","bride",4350.96000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,NA,NA,NA,NA,0.882352941176471,34
"18833",1,2,"red","process","words","remember_6","blue","liver",3994.36,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",1,3,"red","remember","words","remember_6","red","casino",2865.42,"larger","No","No","Yes",1,4110.12,1,1,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",1,4,"red","process","words","remember_6","blue","monkey",1836.48,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",1,5,"red","process","words","remember_6","blue","medal",2874.08,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",1,6,"red","remember","words","remember_6","red","passport",4750.74000000001,"smaller","No","No","Yes",5,2867.44,1,1,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",1,7,"red","remember","words","remember_6","red","horse",4620.82000000001,"larger","No","No","Yes",4,2345.64000000001,1,1,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",1,8,"red","remember","words","remember_6","red","pole",5015.08,"larger","No","No","Yes",3,3521.12,1,1,FALSE,"remember","remember",1.5,"remember2",0.882352941176471,34
"18833",1,9,"red","process","words","remember_6","blue","costume",4196.52,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",2.5,"remember3",0.882352941176471,34
"18833",1,10,"red","process","words","remember_6","blue","camera",1774.10000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",1,11,"red","remember","words","remember_6","red","library",1441.07999999999,"larger","No","No","Yes",6,10352.6,1,1,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",1,12,"red","process","words","remember_6","blue","peanut",2239,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",1,13,"red","process","words","remember_6","blue","bridge",1422.62,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",1,14,"red","process","words","remember_6","blue","basket",7018.54000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",1,15,"red","process","words","remember_6","blue","statue",1653.64000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,16,"red","process","words","remember_6","blue","tire",1594.89999999999,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,17,"red","process","words","remember_6","blue","pilot",3367.16,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,18,"red","process","words","remember_6","blue","elevator",2042.51999999999,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,19,"red","process","words","remember_6","blue","chicken",1957.79999999999,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,20,"red","remember","words","remember_6","red","wolf",5268.5,"larger","No","No","Yes",2,2491.32000000001,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,21,"red","process","words","remember_6","blue","pipe",1559.94,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",1,22,"red","process","words","remember_6","blue","castle",2676.85999999999,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",1,23,"red","process","words","remember_6","blue","flower",1224.17999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",1,24,"red","process","words","remember_6","blue","toast",1596.42000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,25,"red","process","words","remember_6","blue","pistol",1351,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,26,"red","process","words","remember_6","blue","clown",1292.92000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,27,"red","process","words","remember_6","blue","ranch",2192.5,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,28,"red","process","words","remember_6","blue","valley",1519.84,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,29,"red","process","words","remember_6","blue","towel",1373.10000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",1,30,"red","process","words","remember_6","blue","bread",1517.32000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,1,"red","remember","words","remember_6","red","priest",3448.12,"larger","No","No","Yes",1,7896.45999999996,1,1,FALSE,NA,NA,NA,NA,0.882352941176471,34
"18833",2,2,"red","process","words","remember_6","blue","pearl",1101.47999999998,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",2,3,"red","process","words","remember_6","blue","wrist",1495.35999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",2,4,"red","process","words","remember_6","blue","soda",1006.28000000003,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",2,5,"red","process","words","remember_6","blue","bowl",1142.17999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,6,"red","process","words","remember_6","blue","cocktail",1566.73999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,7,"red","process","words","remember_6","blue","fruit",1089,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,8,"red","process","words","remember_6","blue","tiger",951.900000000023,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,9,"red","process","words","remember_6","blue","factory",1043.79999999999,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,10,"red","remember","words","remember_6","red","newspaper",1209.35999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,11,"red","process","words","remember_6","blue","palace",1880.26000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",2,12,"red","process","words","remember_6","blue","finger",991.539999999979,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",2,13,"red","process","words","remember_6","blue","church",924.419999999984,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",2,14,"red","process","words","remember_6","blue","tower",1299.47999999998,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,15,"red","process","words","remember_6","blue","whale",854.400000000023,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,16,"red","remember","words","remember_6","red","fort",2686.62,"larger","No","No","Yes",4,1426.42000000004,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,17,"red","remember","words","remember_6","red","crown",6637.26000000001,"smaller","No","No","Yes",5,2318.83999999997,1,1,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",2,18,"red","process","words","remember_6","blue","bike",2891.12,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",1.5,"remember2",0.882352941176471,34
"18833",2,19,"red","process","words","remember_6","blue","beach",2392.78000000003,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",2,20,"red","process","words","remember_6","blue","robot",4145.40000000002,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",2,21,"red","process","words","remember_6","blue","worm",788.140000000014,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,22,"red","process","words","remember_6","blue","opera",1171.41999999998,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,23,"red","process","words","remember_6","blue","underwear",3734.64000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,24,"red","process","words","remember_6","blue","virus",2481.88,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,25,"red","remember","words","remember_6","red","basement",2696.52000000002,"larger","No","No","Yes",2,2024.54000000004,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",2,26,"red","process","words","remember_6","blue","potato",2241.5,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",2,27,"red","remember","words","remember_6","red","ocean",1628.12,"larger","No","No","Yes",3,1990.97999999998,1,1,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",2,28,"red","process","words","remember_6","blue","earth",1334.38,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",2,29,"red","process","words","remember_6","blue","cave",1027.95999999996,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",2,30,"red","process","words","remember_6","blue","cloud",1241.19999999995,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",3,1,"red","process","words","remember_6","blue","dice",1351.04000000004,"smaller","No","No","Yes",NA,NA,0,0,FALSE,NA,NA,NA,NA,0.882352941176471,34
"18833",3,2,"red","process","words","remember_6","blue","house",1008.62,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",3,3,"red","remember","words","remember_6","red","knife",954.839999999967,"smaller","No","No","Yes",1,6761.76000000001,1,1,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",3,4,"red","process","words","remember_6","blue","surgeon",1623.40000000002,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",3,5,"red","process","words","remember_6","blue","cherry",3580,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",3,6,"red","process","words","remember_6","blue","coast",3771.88,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",3,7,"red","process","words","remember_6","blue","needle",1470.28000000003,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,8,"red","process","words","remember_6","blue","nest",920.540000000037,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,9,"red","process","words","remember_6","blue","tent",3233.76000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,10,"red","process","words","remember_6","blue","planet",1416.43999999994,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,11,"red","process","words","remember_6","blue","railroad",1494.68000000005,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,12,"red","process","words","remember_6","blue","nanny",1084.59999999998,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,13,"red","process","words","remember_6","blue","soldier",933.839999999967,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,14,"red","remember","words","remember_6","red","branch",1089.16000000003,"smaller","No","No","Yes",2,1556.09999999998,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,15,"red","process","words","remember_6","blue","garden",2453.71999999997,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",3,16,"red","process","words","remember_6","blue","highway",890.680000000051,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",3,17,"red","process","words","remember_6","blue","universe",876.180000000051,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",3,18,"red","process","words","remember_6","blue","child",1206.71999999997,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,19,"red","process","words","remember_6","blue","skull",1140.95999999996,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,20,"red","process","words","remember_6","blue","eagle",1190.54000000004,"larger","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,21,"red","remember","words","remember_6","red","horn",1361.09999999998,"smaller","No","No","Yes",3,2238.19999999995,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,22,"red","process","words","remember_6","blue","knee",3443.33999999997,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",3,23,"red","process","words","remember_6","blue","tank",1972.35999999999,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",3,24,"red","process","words","remember_6","blue","phone",1267.64000000001,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.882352941176471,34
"18833",3,25,"red","remember","words","remember_6","red","badge",1089.88,"smaller","No","No","Yes",6,6380.97999999998,1,1,FALSE,"process","process",-2.5,"process3",0.882352941176471,34
"18833",3,26,"red","remember","words","remember_6","red","frog",2578.45999999996,"smaller","No","No","Yes",5,708.939999999944,1,1,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",3,27,"red","process","words","remember_6","blue","chair",2693.76000000001,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",1.5,"remember2",0.882352941176471,34
"18833",3,28,"red","remember","words","remember_6","red","chin",1178.40000000002,"smaller","No","No","Yes",4,5658.64000000001,1,1,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18833",3,29,"red","process","words","remember_6","blue","sheep",1943.97999999998,"larger","No","No","Yes",NA,NA,0,0,FALSE,"remember","remember",0.5,"remember1",0.882352941176471,34
"18833",3,30,"red","process","words","remember_6","blue","belt",2535.57999999996,"smaller","No","No","Yes",NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.882352941176471,34
"18835",1,1,NA,"remember",NA,"remember_all","blue","potato",1880.25000000001,"smaller",NA,"No",NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.9,30
"18835",1,2,NA,"remember",NA,"remember_all","red","cabin",1196.74300000003,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",0.5,"remember1",0.9,30
"18835",1,3,NA,"remember",NA,"remember_all","red","skull",8229.73600000004,"smaller",NA,"No",NA,7,1586.34800000006,1,1,NA,"remember","remember",1.5,"remember2",0.9,30
"18835",1,4,NA,"remember",NA,"remember_all","red","opera",3232.04100000001,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,5,NA,"remember",NA,"remember_all","red","valley",1814.73400000005,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,6,NA,"remember",NA,"remember_all","blue","nurse",1153.12100000001,"larger",NA,"No",NA,1,5125.63400000002,1,1,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,7,NA,"remember",NA,"remember_all","blue","sheep",2057.64400000004,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,8,NA,"remember",NA,"remember_all","red","sink",1306.72200000004,"larger",NA,"No",NA,4,1683.76400000002,1,1,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,9,NA,"remember",NA,"remember_all","blue","satellite",858.928,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,10,NA,"remember",NA,"remember_all","red","eagle",829.279000000039,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,11,NA,"remember",NA,"remember_all","blue","branch",1141.19899999998,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,12,NA,"remember",NA,"remember_all","blue","banana",944.651000000071,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,13,NA,"remember",NA,"remember_all","blue","nest",1001.27000000006,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,14,NA,"remember",NA,"remember_all","red","bacon",1999.06200000002,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
"18835",1,15,NA,"remember",NA,"remember_all","blue","butler",1345.52499999998,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.9,30
